k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,gamma,reward,flip_trigger,n_rollouts,RREV,OF_x,OF_y,,,,
3,4,,,,,,47.03,0.009,0.0,0.312,0.998,-0.001,0.059,0.0,0.169,0.003,0.935,0.079,0.498,-0.012,,,False,,0.35,0.0,0.06,,,,
3,4,,,,,,47.156,0.045,0.001,0.466,0.998,0.0,0.064,0.0,0.398,0.005,1.508,0.018,-0.094,0.001,,,False,,0.6,0.0,0.16,,,,
3,4,,,,,,47.166,0.05,0.001,0.485,0.998,0.0,0.063,0.0,0.419,0.005,1.554,0.027,-0.076,-0.003,,,False,,0.62,0.0,0.17,,,,
3,4,,,,,,47.29,0.115,0.001,0.707,0.999,0.0,0.053,0.0,0.612,0.004,1.949,0.013,-0.194,-0.002,,,False,,0.85,0.0,0.27,,,,
3,4,,,,,,47.296,0.118,0.001,0.715,0.999,0.0,0.052,0.0,0.617,0.004,1.959,-0.027,-0.275,-0.003,,,False,,0.86,0.0,0.27,,,,
3,4,,,,,,47.306,0.123,0.001,0.731,0.999,0.0,0.052,0.0,0.628,0.004,1.98,0.069,-0.157,-0.014,,,False,,0.87,0.0,0.28,,,,
3,4,,,,,,47.426,0.208,0.002,0.99,0.999,0.0,0.039,-0.0,0.76,0.003,2.243,0.003,-0.21,-0.003,,,False,,1.12,0.0,0.38,,,,
3,4,,,,,,47.43,0.211,0.002,0.999,0.999,0.0,0.038,0.0,0.763,0.003,2.25,0.028,-0.217,0.004,,,False,,1.12,0.0,0.38,,,,
3,4,,,,,,47.5,0.267,0.002,1.161,0.999,0.001,0.032,-0.0,0.819,0.002,2.365,-0.039,-0.259,0.015,,,False,,1.29,0.0,0.45,,,,
3,4,,,,,,47.596,0.348,0.002,1.394,1.0,0.0,0.023,0.0,0.877,0.002,2.491,0.059,-0.098,-0.011,,,False,,1.55,0.0,0.55,,,,
3,4,,,,,,47.69,0.433,0.002,1.633,1.0,0.0,0.017,0.0,0.917,0.001,2.587,-0.014,-0.132,0.001,,,False,,1.89,0.0,0.67,,,,
3,4,,,,,,47.826,0.56,0.002,1.992,1.0,0.0,0.01,0.0,0.954,0.001,2.688,0.002,-0.075,-0.001,,,False,,2.67,0.0,0.95,,,,
3,4,,,,,,47.83,0.564,0.002,2.003,1.0,0.0,0.01,0.0,0.955,0.001,2.69,0.026,-0.051,-0.001,,,False,,2.7,0.0,0.96,,,,
3,4,,,,,,47.84,0.573,0.002,2.03,1.0,0.0,0.009,0.0,0.957,0.001,2.696,-0.012,-0.084,0.001,,,False,,2.78,0.0,0.99,,,,
3,4,,,,,,47.87,0.602,0.002,2.111,1.0,0.0,0.008,0.0,0.962,0.001,2.713,-0.006,-0.072,-0.0,,,False,,3.05,0.0,1.08,,,,
3,4,,,,,,47.91,0.643,0.002,2.225,1.0,0.0,0.007,0.0,0.969,0.001,2.735,0.005,-0.051,-0.0,,,False,,3.53,0.0,1.25,,,,
3,4,,,,,,47.95,0.68,0.002,2.33,1.0,0.0,0.006,0.0,0.974,0.0,2.752,0.015,-0.037,-0.0,,,False,,4.11,0.0,1.45,,,,
3,4,,,,,,47.956,0.686,0.002,2.346,1.0,0.0,0.006,0.0,0.975,0.0,2.755,0.0,-0.046,0.0,,,False,,4.21,0.0,1.49,,,,
3,4,,,,,,47.966,0.695,0.002,2.374,1.0,0.0,0.006,0.0,0.976,0.0,2.759,0.005,-0.042,0.0,,,False,,4.41,0.0,1.56,,,,
3,4,,,,,,47.984,0.715,0.002,2.429,1.0,0.0,0.005,0.0,0.978,0.0,2.767,0.005,-0.039,-0.0,,,False,,4.85,0.0,1.71,,,,
3,4,,,,,,47.988,0.719,0.002,2.44,1.0,0.0,0.005,0.0,0.978,0.0,2.769,-0.01,-0.058,-0.0,,,False,,4.94,0.0,1.75,,,,
3,4,,,,,,47.992,0.723,0.002,2.451,1.0,0.0,0.005,0.0,0.979,0.0,2.77,-0.012,-0.06,0.0,,,False,,5.05,0.0,1.78,,,,
3,4,,,,,,48.096,0.82,0.002,2.732,0.936,0.003,-0.352,0.001,0.823,0.0,2.701,0.285,-16.109,0.279,,,True,,10.08,0.0,3.07,,,,
3,4,,,,,,48.106,0.828,0.002,2.759,0.901,0.002,-0.433,0.0,0.758,0.003,2.669,2.081,-17.242,2.418,,,True,,11.07,0.01,3.15,,,,
3,4,,,,,,48.11,0.829,0.002,2.764,0.894,0.005,-0.449,0.002,0.743,0.003,2.661,1.869,-17.205,2.325,,,True,,11.28,0.01,3.15,,,,
3,4,,,,,,48.296,0.878,0.008,2.943,0.051,0.089,-0.994,0.034,-0.14,0.175,-0.033,7.5,-3.778,3.181,,,True,,-0.58,3.07,-2.46,,,,
3,4,,,,,,48.306,0.877,0.009,2.944,0.025,0.109,-0.994,0.004,0.015,0.105,0.051,5.498,-4.945,4.209,,,True,,0.91,1.87,0.27,,,,
3,4,,,,,,48.366,0.888,0.003,2.949,-0.036,0.094,-0.993,0.06,0.072,-0.083,0.059,-0.682,0.376,-6.0,,,True,,1.16,-1.63,1.41,,,,
3,4,,,,,,48.376,0.888,0.002,2.949,-0.03,0.065,-0.996,0.058,0.004,0.013,-0.017,1.135,1.435,-5.876,,,True,,-0.33,0.25,0.08,,,,
3,4,,,,,,48.396,0.887,0.004,2.947,0.006,0.027,-0.999,0.032,-0.14,0.142,-0.122,3.487,5.37,-1.69,,,True,,-2.3,2.68,-2.64,,,,
3,4,,,,,,48.606,0.883,0.006,2.945,0.008,0.073,-0.997,0.036,-0.042,0.083,-0.011,6.1,5.197,-1.683,,,True,,-0.2,1.51,-0.76,,,,
3,4,,,,,,48.65,0.881,0.008,2.946,-0.046,0.188,-0.979,0.063,0.068,-0.039,-0.025,-4.259,-6.932,3.111,,,True,,-0.46,-0.72,1.26,,,,
3,4,,,,,,48.656,0.881,0.008,2.946,-0.059,0.191,-0.977,0.077,0.1,-0.056,-0.055,-3.818,-4.22,0.289,,,True,,-1.02,-1.04,1.85,,,,
3,4,,,,,,48.666,0.882,0.007,2.945,-0.065,0.184,-0.977,0.092,0.085,-0.07,-0.049,-2.758,-1.079,-3.161,,,True,,-0.89,-1.27,1.55,,,,
3,4,,,,,,48.71,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,0.0,0.0,0.0,,,,
3,4,,,,,,49.54,7.082,3.338,0.951,-0.227,0.359,0.764,0.486,8.535,3.847,-3.281,-10.329,28.816,61.358,,,True,,-1.6,1.88,4.17,,,,
3,4,[0.1],[0.05],[5.17 6.2  6.02],[1.26 1.35 1.48],[5.35 6.16 6.73],,,,,,,,,1.0,0.0,3.0,0.0,-20.38,0.0,0.95,19.53,,10,,,,,,,

3,5,,,,,,50.9,11.45,5.843,0.057,0.391,-0.693,-0.151,0.587,0.091,0.098,0.011,3.069,0.792,-7.282,,,False,,0.0,0.03,0.03,,,,
3,5,,,,,,50.906,11.451,5.843,0.057,0.41,-0.691,-0.141,0.578,0.069,0.115,0.002,3.35,0.274,-7.144,,,False,,0.0,0.04,0.02,,,,
3,5,,,,,,50.91,11.451,5.844,0.057,0.423,-0.691,-0.135,0.571,0.056,0.128,-0.002,3.563,-0.168,-7.046,,,False,,-0.0,0.04,0.02,,,,
3,5,,,,,,50.916,11.451,5.845,0.057,0.443,-0.689,-0.128,0.559,0.04,0.146,-0.013,3.84,-0.879,-6.925,,,False,,-0.0,0.05,0.01,,,,
3,5,,,,,,50.92,11.451,5.845,0.057,0.456,-0.689,-0.124,0.55,0.03,0.157,-0.021,3.982,-1.378,-6.869,,,False,,-0.01,0.05,0.01,,,,
3,5,,,,,,50.926,11.451,5.846,0.057,0.474,-0.689,-0.119,0.535,0.017,0.172,-0.033,4.112,-2.157,-6.837,,,False,,-0.01,0.06,0.01,,,,
3,5,,,,,,50.93,11.451,5.847,0.057,0.487,-0.689,-0.117,0.524,0.008,0.182,-0.041,4.136,-2.69,-6.857,,,False,,-0.01,0.06,0.0,,,,
3,5,,,,,,50.94,11.451,5.849,0.056,0.516,-0.692,-0.112,0.492,-0.014,0.202,-0.062,3.95,-4.024,-7.083,,,False,,-0.02,0.07,-0.0,,,,
3,5,,,,,,50.946,11.451,5.85,0.056,0.533,-0.695,-0.109,0.47,-0.027,0.211,-0.076,3.668,-4.786,-7.356,,,False,,-0.03,0.07,-0.01,,,,
3,5,,,,,,50.95,11.451,5.851,0.055,0.544,-0.698,-0.108,0.454,-0.037,0.216,-0.086,3.417,-5.262,-7.598,,,False,,-0.03,0.07,-0.01,,,,
3,5,,,,,,50.956,11.451,5.852,0.055,0.559,-0.703,-0.105,0.428,-0.051,0.222,-0.103,2.965,-5.908,-8.047,,,False,,-0.03,0.08,-0.02,,,,
3,5,,,,,,50.972,11.449,5.857,0.052,0.599,-0.72,-0.089,0.338,-0.108,0.236,-0.181,1.978,-6.518,-9.453,,,False,,-0.06,0.08,-0.04,,,,
3,5,,,,,,51.04,-0.0,0.0,0.098,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.04,-0.021,0.042,0.019,,,False,,-0.01,0.0,-0.0,,,,
3,5,[0.1],[0.05],[5.17 6.2  6.02],[1.26 1.35 1.48],[4.48 6.88 4.3 ],,,,,,,,,1.0,0.0,3.0,0.0,-20.38,0.0,0.95,0.18,,10,,,,,,,

3,6,,,,,,52.416,0.0,0.0,0.219,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.062,-0.0,0.0,0.0,,,False,,0.02,-0.0,-0.0,,,,
3,6,,,,,,52.41,0.0,0.0,0.219,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.062,-0.0,0.0,0.0,,,False,,0.02,-0.0,-0.0,,,,
3,6,,,,,,52.42,0.0,0.0,0.219,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.061,-0.0,0.0,0.0,,,False,,0.02,-0.0,-0.0,,,,
3,6,,,,,,52.426,0.0,0.0,0.22,1.0,0.0,0.001,-0.0,-0.0,0.0,0.076,0.15,0.463,-0.0,,,False,,0.03,0.0,-0.0,,,,
3,6,,,,,,52.43,0.0,0.0,0.22,1.0,0.0,0.002,-0.0,-0.001,-0.0,0.09,0.068,0.951,0.0,,,False,,0.03,-0.0,-0.0,,,,
3,6,,,,,,52.436,-0.0,0.0,0.221,1.0,0.0,0.007,-0.0,-0.001,-0.0,0.118,-0.072,1.578,-0.007,,,False,,0.04,-0.0,-0.0,,,,
3,6,,,,,,52.44,-0.0,0.0,0.221,1.0,0.0,0.01,-0.0,0.0,-0.0,0.145,0.184,1.628,-0.016,,,False,,0.05,-0.0,0.0,,,,
3,6,,,,,,52.456,0.0,0.0,0.225,1.0,0.001,0.021,-0.0,0.009,-0.0,0.26,0.088,1.02,-0.003,,,False,,0.09,-0.0,0.0,,,,
3,6,,,,,,52.46,0.0,0.0,0.226,1.0,0.0,0.023,-0.0,0.012,-0.001,0.29,-0.23,1.16,0.012,,,False,,0.1,-0.0,0.0,,,,
3,6,,,,,,52.466,0.0,0.0,0.228,1.0,0.0,0.026,-0.0,0.017,-0.0,0.333,0.144,0.844,-0.003,,,False,,0.12,-0.0,0.01,,,,
3,6,,,,,,52.476,0.0,0.0,0.231,1.0,0.0,0.031,-0.0,0.026,-0.001,0.403,-0.123,1.113,0.006,,,False,,0.15,-0.0,0.01,,,,
3,6,,,,,,52.486,0.001,0.0,0.236,0.999,0.0,0.036,-0.0,0.037,-0.001,0.472,-0.212,1.145,0.017,,,False,,0.17,-0.0,0.01,,,,
3,6,,,,,,52.5,0.001,0.0,0.243,0.999,-0.001,0.042,-0.0,0.056,-0.001,0.566,-0.231,0.881,0.017,,,False,,0.21,-0.0,0.02,,,,
3,6,,,,,,52.518,0.003,-0.0,0.256,0.999,0.001,0.048,-0.0,0.086,-0.0,0.694,0.521,0.406,-0.08,,,False,,0.25,-0.0,0.03,,,,
3,6,,,,,,52.532,0.004,-0.0,0.265,0.999,0.002,0.05,-0.0,0.103,-0.001,0.76,-0.096,0.427,0.051,,,False,,0.28,-0.0,0.04,,,,
3,6,,,,,,52.534,0.004,-0.0,0.266,0.999,0.002,0.051,-0.0,0.106,-0.002,0.77,-0.143,0.374,0.068,,,False,,0.28,-0.0,0.04,,,,
3,6,,,,,,52.536,0.004,-0.0,0.268,0.999,0.002,0.051,-0.0,0.11,-0.002,0.78,-0.257,0.351,0.093,,,False,,0.29,-0.0,0.04,,,,
3,6,,,,,,52.566,0.009,-0.0,0.294,0.998,0.001,0.058,-0.0,0.16,-0.002,0.95,0.041,0.324,0.027,,,False,,0.35,-0.0,0.06,,,,
3,6,,,,,,52.57,0.009,-0.0,0.298,0.998,0.001,0.059,-0.0,0.167,-0.002,0.972,-0.081,0.404,0.044,,,False,,0.36,-0.0,0.06,,,,
3,6,,,,,,52.586,0.012,-0.0,0.314,0.998,0.001,0.061,-0.0,0.197,-0.003,1.056,-0.05,0.248,-0.014,,,False,,0.39,-0.0,0.07,,,,
3,6,,,,,,52.59,0.013,-0.0,0.318,0.998,0.001,0.061,-0.0,0.204,-0.003,1.077,-0.011,0.232,-0.016,,,False,,0.4,-0.0,0.08,,,,
3,6,,,,,,52.596,0.014,-0.0,0.325,0.998,0.001,0.062,-0.0,0.215,-0.003,1.107,-0.076,0.295,0.002,,,False,,0.41,-0.0,0.08,,,,
3,6,,,,,,52.6,0.015,-0.0,0.329,0.998,0.0,0.062,-0.0,0.222,-0.003,1.127,-0.121,0.331,0.016,,,False,,0.42,-0.0,0.08,,,,
3,6,,,,,,52.83,0.113,-0.001,0.696,0.999,-0.0,0.054,-0.0,0.606,-0.003,1.962,-0.095,-0.176,0.021,,,False,,0.85,-0.0,0.26,,,,
3,6,,,,,,52.876,0.144,-0.001,0.793,0.999,-0.0,0.048,-0.0,0.666,-0.003,2.078,-0.097,-0.181,0.008,,,False,,0.94,-0.0,0.3,,,,
3,6,,,,,,52.886,0.152,-0.001,0.818,0.999,-0.0,0.047,-0.0,0.68,-0.003,2.105,0.035,-0.213,-0.011,,,False,,0.96,-0.0,0.31,,,,
3,6,,,,,,52.892,0.155,-0.001,0.827,0.999,-0.0,0.047,-0.0,0.685,-0.003,2.114,0.042,-0.206,-0.016,,,False,,0.97,-0.0,0.32,,,,
3,6,,,,,,52.91,0.166,-0.001,0.861,0.999,0.0,0.045,-0.0,0.702,-0.003,2.148,-0.154,-0.17,0.037,,,False,,1.0,-0.0,0.33,,,,
3,6,,,,,,52.94,0.186,-0.001,0.922,0.999,0.0,0.042,-0.0,0.731,-0.003,2.204,-0.045,-0.167,-0.005,,,False,,1.06,-0.0,0.35,,,,
3,6,,,,,,53.05,0.273,-0.002,1.18,1.0,-0.001,0.031,0.0,0.824,-0.002,2.39,-0.073,-0.084,0.008,,,False,,1.31,-0.0,0.45,,,,
3,6,,,,,,53.446,0.635,-0.002,2.207,1.0,-0.0,0.007,-0.0,0.968,-0.0,2.735,-0.012,-0.05,0.001,,,False,,3.45,-0.0,1.22,,,,
3,6,,,,,,53.546,0.733,-0.002,2.483,1.0,-0.0,0.005,-0.0,0.98,0.0,2.777,0.003,-0.031,-0.0,,,False,,5.37,0.0,1.9,,,,
3,6,,,,,,53.596,0.782,-0.002,2.621,0.999,-0.004,-0.054,0.0,0.979,0.001,2.767,-0.258,-6.612,0.04,,,True,,7.3,0.0,2.58,,,,
3,6,,,,,,53.69,0.857,-0.0,2.874,0.726,-0.056,-0.685,0.0,0.493,0.039,2.484,-1.928,-21.972,-3.615,,,True,,19.71,0.31,3.91,,,,
3,6,,,,,,53.71,0.866,0.001,2.921,0.548,-0.072,-0.833,-0.007,0.381,0.047,2.283,-0.726,-23.411,-3.863,,,True,,28.9,0.59,4.82,,,,
3,6,,,,,,53.72,0.869,0.001,2.943,0.447,-0.088,-0.89,-0.03,0.386,0.03,2.093,3.281,-23.452,-4.509,,,True,,36.72,0.53,6.77,,,,
3,6,,,,,,53.79,0.902,-0.002,2.945,0.271,-0.096,-0.958,0.0,0.072,-0.313,0.215,-6.466,-5.551,1.646,,,True,,3.91,-5.69,1.31,,,,
3,6,,,,,,53.806,0.903,-0.006,2.947,0.193,-0.103,-0.975,0.022,0.029,-0.114,-0.01,-1.448,-11.719,-0.672,,,True,,-0.19,-2.15,0.55,,,,
3,6,,,,,,53.81,0.903,-0.006,2.946,0.182,-0.104,-0.978,0.022,0.034,-0.084,-0.023,-0.836,-11.917,-0.819,,,True,,-0.43,-1.56,0.63,,,,
3,6,,,,,,53.816,0.903,-0.006,2.946,0.136,-0.109,-0.985,0.014,0.063,0.021,-0.037,1.259,-11.398,-1.041,,,True,,-0.69,0.39,1.17,,,,
3,6,,,,,,53.85,0.907,-0.003,2.947,0.046,-0.103,-0.993,-0.041,0.124,0.046,0.088,1.903,-0.076,1.621,,,True,,1.66,0.87,2.34,,,,
3,6,,,,,,53.916,0.905,-0.005,2.947,0.126,-0.067,-0.989,0.03,-0.168,0.016,-0.134,0.471,1.002,-1.8,,,True,,-2.53,0.3,-3.17,,,,
3,6,,,,,,53.946,0.9,-0.003,2.943,0.159,-0.095,-0.983,-0.016,-0.199,0.077,-0.107,4.193,3.661,-2.439,,,True,,-1.88,1.35,-3.49,,,,
3,6,,,,,,54.03,0.873,0.002,2.937,0.434,-0.077,-0.897,-0.03,-0.401,0.075,-0.015,0.556,6.064,1.691,,,True,,-0.24,1.19,-6.37,,,,
3,6,,,,,,54.036,0.871,0.002,2.937,0.45,-0.072,-0.89,-0.028,-0.411,0.078,0.001,0.605,5.451,1.452,,,True,,0.02,1.24,-6.52,,,,
3,6,,,,,,54.18,0.844,0.007,2.948,0.651,-0.084,-0.752,-0.053,0.019,-0.018,-0.004,0.326,-0.794,1.44,,,True,,-0.08,-0.35,0.37,,,,
3,6,,,,,,54.21,0.846,0.007,2.946,0.637,-0.061,-0.767,-0.055,0.131,-0.012,-0.094,1.246,-2.208,0.429,,,True,,-1.74,-0.22,2.43,,,,
3,6,,,,,,54.236,0.85,0.007,2.943,0.603,-0.059,-0.793,-0.067,0.205,0.005,-0.113,-0.389,-4.277,-1.134,,,True,,-1.98,0.09,3.6,,,,
3,6,,,,,,54.24,0.851,0.007,2.943,0.596,-0.061,-0.798,-0.068,0.214,0.004,-0.112,-0.85,-4.563,-1.277,,,True,,-1.96,0.07,3.75,,,,

3,7,,,,,,56.306,0.0,0.0,0.225,1.0,-0.0,0.0,-0.0,-0.001,-0.0,0.065,-0.0,0.0,0.0,,,False,,0.02,-0.0,-0.0,,,,
3,7,,,,,,56.318,0.0,0.0,0.226,1.0,-0.0,0.0,-0.0,-0.001,-0.0,0.063,-0.0,0.0,0.0,,,False,,0.02,-0.0,-0.0,,,,
3,7,,,,,,56.342,0.0,0.0,0.229,1.0,-0.0,0.014,-0.0,0.001,-0.0,0.18,-0.008,1.637,-0.003,,,False,,0.06,-0.0,0.0,,,,
3,7,,,,,,56.346,0.0,0.0,0.23,1.0,-0.0,0.021,-0.0,0.005,-0.0,0.238,-0.095,2.025,-0.001,,,False,,0.09,-0.0,0.0,,,,
3,7,,,,,,56.336,0.0,0.0,0.228,1.0,-0.0,0.012,-0.0,-0.0,-0.0,0.165,-0.018,1.71,-0.003,,,False,,0.06,-0.0,-0.0,,,,
3,7,,,,,,56.352,0.0,0.0,0.231,1.0,-0.0,0.025,-0.0,0.008,-0.0,0.266,-0.005,1.545,-0.004,,,False,,0.1,-0.0,0.0,,,,
3,7,,,,,,56.356,0.001,0.0,0.233,1.0,-0.0,0.027,-0.0,0.012,-0.0,0.29,-0.08,1.213,-0.003,,,False,,0.1,-0.0,0.0,,,,
3,7,,,,,,56.36,0.001,0.0,0.233,1.0,-0.001,0.028,-0.0,0.014,-0.0,0.301,-0.167,1.149,-0.001,,,False,,0.11,-0.0,0.01,,,,
3,7,,,,,,56.366,0.001,0.0,0.235,0.999,-0.001,0.032,-0.0,0.02,-0.0,0.342,0.086,0.995,-0.014,,,False,,0.12,-0.0,0.01,,,,
3,7,,,,,,56.37,0.001,0.0,0.237,0.999,-0.0,0.033,-0.0,0.024,0.0,0.37,0.093,0.735,-0.016,,,False,,0.13,0.0,0.01,,,,
3,7,,,,,,56.376,0.001,0.0,0.239,0.999,-0.001,0.036,-0.0,0.031,-0.0,0.411,-0.128,0.918,0.013,,,False,,0.15,-0.0,0.01,,,,
3,7,,,,,,56.38,0.001,0.0,0.241,0.999,-0.001,0.038,-0.0,0.036,0.0,0.439,0.014,0.987,0.012,,,False,,0.16,0.0,0.01,,,,
3,7,,,,,,56.406,0.002,0.0,0.255,0.999,-0.001,0.047,-0.0,0.072,0.001,0.612,0.124,0.731,-0.018,,,False,,0.22,0.0,0.03,,,,
3,7,,,,,,56.42,0.004,0.0,0.264,0.999,-0.001,0.051,-0.0,0.095,0.001,0.7,-0.049,0.606,0.033,,,False,,0.26,0.0,0.03,,,,
3,7,,,,,,56.426,0.004,0.0,0.268,0.999,-0.001,0.053,0.0,0.105,0.002,0.736,-0.107,0.408,0.012,,,False,,0.27,0.0,0.04,,,,
3,7,,,,,,56.88,0.225,0.002,1.029,0.999,0.0,0.036,0.0,0.779,0.001,2.286,-0.007,-0.175,0.012,,,False,,1.16,0.0,0.4,,,,
3,7,,,,,,56.91,0.249,0.002,1.098,0.999,0.0,0.033,-0.0,0.803,0.001,2.335,-0.019,-0.177,0.008,,,False,,1.23,0.0,0.42,,,,
3,7,,,,,,56.914,0.252,0.002,1.108,0.999,0.001,0.033,-0.0,0.806,0.001,2.341,0.06,-0.181,0.002,,,False,,1.24,0.0,0.43,,,,
3,7,,,,,,56.924,0.26,0.002,1.131,0.999,0.0,0.032,0.0,0.814,0.0,2.357,-0.084,-0.206,0.005,,,False,,1.26,0.0,0.44,,,,
3,7,,,,,,56.94,0.273,0.002,1.169,1.0,0.001,0.03,-0.0,0.825,0.0,2.38,-0.059,-0.204,0.004,,,False,,1.3,0.0,0.45,,,,
3,7,,,,,,56.97,0.298,0.002,1.241,1.0,0.0,0.028,-0.0,0.844,-0.0,2.422,-0.028,-0.177,-0.002,,,False,,1.38,-0.0,0.48,,,,
3,7,,,,,,56.974,0.302,0.002,1.251,1.0,0.0,0.027,-0.0,0.847,-0.0,2.428,-0.072,-0.178,0.007,,,False,,1.39,-0.0,0.48,,,,
3,7,,,,,,57.0,0.324,0.002,1.314,1.0,0.0,0.025,-0.0,0.862,-0.0,2.461,0.024,-0.152,-0.006,,,False,,1.46,-0.0,0.51,,,,
3,7,,,,,,57.06,0.377,0.002,1.464,1.0,-0.0,0.02,0.0,0.892,-0.0,2.529,0.037,-0.142,-0.004,,,False,,1.65,-0.0,0.58,,,,
3,7,,,,,,57.064,0.38,0.002,1.474,1.0,0.0,0.02,0.0,0.893,-0.0,2.533,0.063,-0.148,-0.005,,,False,,1.66,-0.0,0.59,,,,
3,7,,,,,,57.07,0.386,0.002,1.49,1.0,0.0,0.02,0.0,0.896,-0.0,2.539,-0.041,-0.15,0.002,,,False,,1.68,-0.0,0.59,,,,
3,7,,,,,,57.074,0.389,0.002,1.5,1.0,0.0,0.019,0.0,0.898,-0.0,2.543,-0.047,-0.128,0.004,,,False,,1.7,-0.0,0.6,,,,
3,7,,,,,,57.09,0.404,0.002,1.541,1.0,0.0,0.018,-0.0,0.904,-0.0,2.559,0.007,-0.129,-0.002,,,False,,1.75,-0.0,0.62,,,,
3,7,,,,,,57.1,0.413,0.002,1.566,1.0,0.0,0.018,-0.0,0.908,-0.0,2.568,-0.005,-0.126,0.002,,,False,,1.79,-0.0,0.63,,,,
3,7,,,,,,57.134,0.446,0.002,1.659,1.0,0.0,0.016,-0.0,0.921,-0.0,2.601,-0.032,-0.137,0.002,,,False,,1.94,-0.0,0.69,,,,
3,7,,,,,,57.14,0.451,0.002,1.675,1.0,0.0,0.015,0.0,0.923,-0.0,2.606,-0.0,-0.108,0.002,,,False,,1.97,-0.0,0.7,,,,
3,7,,,,,,57.15,0.459,0.002,1.696,1.0,0.0,0.015,0.0,0.926,-0.0,2.612,0.015,-0.1,-0.001,,,False,,2.0,-0.0,0.71,,,,
3,7,,,,,,57.164,0.472,0.002,1.733,1.0,0.0,0.014,-0.0,0.93,-0.001,2.624,0.042,-0.099,-0.002,,,False,,2.07,-0.0,0.73,,,,
3,7,,,,,,57.24,0.543,0.002,1.934,1.0,0.0,0.011,-0.0,0.95,-0.001,2.678,-0.024,-0.089,-0.001,,,False,,2.51,-0.0,0.89,,,,
3,7,,,,,,57.244,0.547,0.002,1.945,1.0,0.0,0.01,-0.0,0.951,-0.001,2.68,-0.003,-0.073,-0.001,,,False,,2.54,-0.0,0.9,,,,
3,7,,,,,,57.254,0.556,0.002,1.972,1.0,0.0,0.01,-0.0,0.953,-0.001,2.687,-0.03,-0.088,0.002,,,False,,2.61,-0.0,0.93,,,,
3,7,,,,,,57.274,0.576,0.002,2.026,1.0,0.0,0.009,-0.0,0.957,-0.001,2.699,-0.015,-0.08,-0.001,,,False,,2.77,-0.0,0.98,,,,
3,7,,,,,,57.28,0.581,0.002,2.042,1.0,0.0,0.009,-0.0,0.958,-0.001,2.702,0.022,-0.069,-0.0,,,False,,2.82,-0.0,1.0,,,,
3,7,,,,,,57.284,0.585,0.002,2.053,1.0,0.0,0.009,-0.0,0.959,-0.001,2.704,0.021,-0.068,0.0,,,False,,2.86,-0.0,1.01,,,,
3,7,,,,,,57.29,0.591,0.002,2.069,1.0,0.0,0.009,-0.0,0.96,-0.001,2.708,0.0,-0.063,0.001,,,False,,2.91,-0.0,1.03,,,,
3,7,,,,,,57.3,0.601,0.002,2.096,1.0,0.0,0.008,0.0,0.962,-0.001,2.713,0.013,-0.066,0.0,,,False,,3.0,-0.0,1.06,,,,
3,7,,,,,,57.304,0.602,0.002,2.101,1.0,0.0,0.008,0.0,0.962,-0.001,2.714,-0.002,-0.067,0.0,,,False,,3.02,-0.0,1.07,,,,
3,7,,,,,,57.324,0.624,0.002,2.161,1.0,-0.0,0.008,-0.0,0.966,-0.001,2.726,-0.019,-0.073,-0.0,,,False,,3.25,-0.0,1.15,,,,
3,7,,,,,,57.334,0.633,0.002,2.188,1.0,0.0,0.007,-0.0,0.967,-0.001,2.731,0.035,-0.053,-0.001,,,False,,3.36,-0.0,1.19,,,,
3,7,,,,,,57.374,0.672,0.001,2.298,1.0,0.0,0.006,-0.0,0.973,-0.001,2.75,-0.031,-0.058,0.001,,,False,,3.92,-0.0,1.39,,,,
3,7,,,,,,57.38,0.678,0.001,2.315,1.0,-0.0,0.006,-0.0,0.973,-0.001,2.752,-0.027,-0.046,0.001,,,False,,4.02,-0.0,1.42,,,,
3,7,,,,,,57.384,0.682,0.001,2.326,1.0,-0.0,0.006,-0.0,0.974,-0.001,2.754,0.003,-0.045,0.0,,,False,,4.09,-0.0,1.45,,,,
3,7,,,,,,57.43,0.727,0.001,2.453,1.0,-0.0,0.005,-0.0,0.979,-0.001,2.773,-0.01,-0.048,0.0,,,False,,5.07,-0.0,1.79,,,,
3,7,,,,,,57.49,0.786,0.001,2.619,0.999,-0.004,-0.039,-0.0,0.983,-0.001,2.772,-0.91,-6.054,-0.034,,,True,,7.28,-0.0,2.58,,,,
3,7,,,,,,57.504,0.801,0.001,2.664,0.995,-0.007,-0.102,-0.0,0.967,0.002,2.762,0.596,-9.142,0.229,,,True,,8.22,0.01,2.88,,,,
3,7,,,,,,57.524,0.82,0.001,2.719,0.976,-0.015,-0.215,-0.0,0.916,0.002,2.745,-2.791,-13.774,-0.851,,,True,,9.77,0.01,3.26,,,,
3,7,,,,,,57.554,0.842,0.002,2.79,0.912,-0.026,-0.41,-0.0,0.782,0.009,2.689,-3.134,-18.812,-2.18,,,True,,12.8,0.04,3.72,,,,
