Vel_d,Phi_d,Trial_num,LR_4Leg,Vel_flip,Phi_flip,Tau_flip_mean,OFy_flip_mean,D_ceil_flip_mean,My_mean,Vz_flip_mean,Vx_flip_mean,Mu,Sigma
3.1,48.75,1,0.39,2.753,48.137,0.213,-3.162,0.501,-2.899,2.05,1.837,[2.449 2.885],[0.022 0.049]
3.1,48.75,2,1.0,3.107,47.726,0.242,-3.602,0.566,-5.432,2.299,2.09,[2.472 5.433],[0.012 0.031]
3.1,52.5,0,1.0,3.115,51.806,0.23,-3.318,0.57,-7.593,2.448,1.926,[2.352 7.548],[0.    0.297]
3.1,52.5,1,0.94,3.123,51.945,0.251,-2.981,0.627,-4.769,2.459,1.925,[2.57  4.787],[0.003 0.138]
3.1,52.5,2,0.94,2.965,51.835,0.212,-3.174,0.647,-7.686,2.331,1.832,[2.301 7.633],[0.    0.124]
3.1,56.25,0,0.94,3.112,55.473,0.229,-2.92,0.591,-7.148,2.564,1.764,[2.333 7.185],[0.001 0.052]
3.1,56.25,1,1.0,3.132,55.894,0.244,-2.679,0.639,-7.372,2.593,1.756,[2.481 7.415],[0.   0.15]
3.1,56.25,2,0.72,3.138,55.712,0.233,-2.804,0.611,-6.132,2.593,1.768,[2.358 6.136],[0.011 0.028]
3.1,60.0,0,0.94,3.114,59.424,0.236,-2.432,0.636,-6.608,2.681,1.584,[2.398 6.66 ],[0.004 0.135]
3.1,60.0,1,0.83,3.136,59.453,0.232,-2.438,0.633,-7.062,2.701,1.594,[2.372 7.058],[0.038 0.018]
3.1,60.0,2,0.28,3.137,59.782,0.258,-2.164,0.705,-2.695,2.711,1.579,[2.62  2.697],[0.044 0.036]
3.1,63.75,0,0.0,3.013,62.312,0.188,-2.816,0.5,-8.097,2.668,1.4,[1.928 8.102],[0.01  0.039]
3.1,63.75,1,0.06,3.072,62.884,0.208,-2.448,0.568,-8.017,2.734,1.4,[2.139 8.016],[0.049 0.01 ]
3.1,63.75,2,0.94,3.143,63.549,0.255,-1.861,0.724,-4.57,2.814,1.4,[2.606 4.554],[0.032 0.101]
3.1,67.5,0,0.89,3.127,67.314,0.276,-1.448,0.8,-3.999,2.885,1.206,[2.79  3.975],[0.012 0.096]
3.1,67.5,1,0.28,3.096,66.896,0.227,-1.833,0.648,-8.862,2.848,1.215,[2.314 8.737],[0.008 0.529]
3.1,67.5,2,0.78,3.129,67.287,0.265,-1.512,0.77,-3.576,2.886,1.208,[2.692 3.604],[0.037 0.086]
3.1,71.25,0,0.0,3.072,70.686,0.207,-1.682,0.6,-8.078,2.899,1.016,[2.125 8.057],[0.017 0.125]
3.1,71.25,1,0.28,3.098,70.857,0.244,-1.383,0.715,-5.994,2.927,1.016,[2.505 5.988],[0.02  0.028]
3.1,71.25,2,0.5,3.121,71.077,0.248,-1.346,0.734,-7.688,2.952,1.012,[2.533 7.686],[0.068 0.022]
3.1,75.0,0,0.06,3.164,74.866,0.263,-0.959,0.806,-4.709,3.054,0.826,[2.73  4.694],[0.055 0.032]
3.1,75.0,1,0.33,3.169,75.078,0.289,-0.872,0.887,-2.071,3.062,0.816,[2.962 2.132],[0.025 0.174]
3.1,75.0,2,0.83,3.115,74.755,0.238,-1.115,0.715,-8.83,3.005,0.819,[2.423 8.831],[0.031 0.022]
3.1,78.75,0,0.0,3.097,78.472,0.246,-0.802,0.746,-5.764,3.035,0.619,[2.505 5.795],[0.019 0.105]
3.1,78.75,1,0.56,3.095,78.501,0.244,-0.811,0.74,-7.819,3.033,0.617,[2.492 7.776],[0.    0.116]
3.1,78.75,2,0.17,3.091,78.428,0.226,-0.886,0.684,-8.337,3.028,0.62,[2.311 8.327],[0.001 0.042]
3.1,82.5,0,0.44,2.863,82.19,0.226,-0.486,0.694,-7.751,2.836,0.389,[2.497 7.766],[0.034 0.044]
3.1,82.5,1,0.44,3.122,82.324,0.243,-0.532,0.751,-7.53,3.094,0.417,[2.477 7.543],[0.038 0.045]
3.1,82.5,2,0.0,3.106,82.358,0.258,-0.501,0.794,-4.575,3.078,0.413,[2.62  4.578],[0.007 0.035]
3.1,86.25,0,0.11,3.122,86.162,0.262,-0.24,0.816,-5.039,3.115,0.209,[2.675 5.054],[0.024 0.038]
3.1,86.25,1,0.06,2.943,86.161,0.218,-0.266,0.677,-7.117,2.936,0.197,[2.353 7.082],[0.018 0.198]
3.1,86.25,2,0.22,3.142,86.168,0.276,-0.222,0.864,-3.972,3.135,0.21,[2.823 3.967],[0.02  0.049]
3.1,90.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.856 9.617],[0.006 0.127]
3.1,90.0,1,0.0,3.085,90.019,0.255,-0.001,0.786,-4.158,3.085,-0.001,[2.584 4.17 ],[0.019 0.139]
3.1,90.0,2,0.89,3.133,89.945,0.279,0.005,0.875,-5.963,3.133,0.003,[2.84  5.936],[0.029 0.043]
3.2,30.0,0,0.94,3.225,28.687,0.217,-8.181,0.343,-8.616,1.548,2.829,[2.201 8.673],[0.008 0.239]
3.2,30.0,1,0.94,3.22,28.73,0.221,-8.022,0.35,-8.775,1.548,2.824,[2.248 8.759],[0.002 0.141]
3.2,30.0,2,0.78,3.209,29.01,0.216,-8.231,0.339,-8.195,1.556,2.806,[2.204 8.197],[0.004 0.014]
3.2,33.75,0,0.89,3.199,32.309,0.232,-6.643,0.403,-5.456,1.71,2.704,[2.361 5.462],[0.005 0.041]
3.2,33.75,1,0.56,3.224,32.832,0.221,-6.807,0.394,-4.34,1.748,2.709,[2.271 4.346],[0.036 0.04 ]
3.2,37.5,0,0.5,3.188,36.198,0.238,-5.625,0.453,-4.032,1.883,2.573,[2.437 4.025],[0.02  0.048]
3.2,37.5,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.899 7.414],[0.026 0.297]
3.2,37.5,2,0.61,3.194,35.88,0.24,-5.57,0.458,-5.527,1.872,2.588,[2.446 5.53 ],[0.009 0.044]
3.2,41.25,0,0.83,3.23,40.292,0.213,-5.401,0.45,-8.567,2.089,2.464,[2.155 8.563],[0.021 0.52 ]
3.2,41.25,1,1.0,3.2,40.17,0.228,-5.093,0.475,-6.871,2.064,2.445,[2.323 6.873],[0.021 0.015]
3.2,41.25,2,1.0,3.021,40.247,0.228,-4.504,0.602,-4.912,1.952,2.306,[2.451 4.889],[0.008 0.045]
3.2,45.0,0,0.89,3.032,43.944,0.222,-4.034,0.502,-5.552,2.104,2.183,[2.401 5.685],[0.024 0.375]
3.2,45.0,1,0.61,3.204,43.988,0.235,-4.26,0.532,-4.787,2.225,2.305,[2.394 4.833],[0.    0.272]
3.2,45.0,2,0.78,3.227,44.41,0.246,-3.981,0.567,-4.683,2.258,2.305,[2.475 4.676],[0.078 0.183]
3.2,48.75,0,0.94,3.205,47.795,0.231,-3.814,0.555,-7.73,2.374,2.153,[2.352 7.709],[0.011 0.038]
3.2,48.75,1,0.67,3.233,48.411,0.235,-3.653,0.577,-5.267,2.418,2.146,[2.425 5.268],[0.041 0.044]
3.2,48.75,2,1.0,3.208,47.818,0.248,-3.493,0.601,-5.533,2.377,2.154,[2.519 5.514],[0.028 0.056]
3.2,52.5,0,0.89,3.204,51.603,0.234,-3.284,0.593,-6.391,2.511,1.99,[2.391 6.378],[0.016 0.028]
3.2,52.5,1,1.0,3.209,51.694,0.228,-3.363,0.581,-8.659,2.518,1.989,[2.344 8.679],[0.011 0.202]
3.2,52.5,2,0.78,3.237,52.064,0.258,-2.846,0.673,-5.389,2.553,1.99,[2.627 5.493],[0.004 0.464]
3.2,56.25,0,0.72,3.189,55.218,0.206,-3.342,0.541,-9.512,2.619,1.819,[2.101 9.511],[0.    0.045]
3.2,56.25,1,0.67,3.213,55.474,0.224,-2.987,0.598,-6.66,2.647,1.821,[2.295 6.662],[0.05  0.042]
3.2,56.25,2,0.94,3.246,55.938,0.248,-2.595,0.676,-4.939,2.689,1.818,[2.521 4.937],[0.008 0.037]
3.2,60.0,0,0.89,3.246,59.96,0.262,-2.115,0.744,-3.54,2.81,1.625,[2.658 3.547],[0.01  0.038]
3.2,60.0,1,0.78,2.866,59.472,0.215,-2.073,0.603,-5.608,2.469,1.456,[2.455 5.55 ],[0.028 0.169]
3.2,60.0,2,1.0,3.222,59.591,0.262,-2.131,0.737,-5.101,2.779,1.631,[2.674 5.158],[0.016 0.218]
3.2,63.75,0,0.94,3.229,63.419,0.257,-1.855,0.748,-5.118,2.888,1.445,[2.615 5.141],[0.01  0.075]
3.2,63.75,1,1.0,3.239,63.443,0.256,-1.856,0.748,-5.744,2.897,1.448,[2.599 5.748],[0.02 0.47]
3.2,63.75,2,1.0,3.247,63.514,0.252,-1.881,0.739,-5.805,2.906,1.448,[2.556 5.833],[0.005 0.246]
3.2,67.5,0,0.72,3.218,67.005,0.238,-1.717,0.708,-8.532,2.962,1.257,[2.417 8.531],[0.04  0.039]
3.2,67.5,1,0.33,3.197,66.987,0.217,-1.929,0.639,-8.353,2.943,1.25,[2.22 8.33],[0.    0.087]
3.2,67.5,2,0.83,3.267,67.541,0.272,-1.438,0.828,-5.249,3.019,1.248,[2.77  5.245],[0.035 0.008]
3.2,71.25,0,0.17,3.212,70.922,0.245,-1.365,0.745,-6.166,3.036,1.05,[2.494 6.066],[0.016 0.313]
3.2,71.25,1,0.22,3.24,71.162,0.268,-1.221,0.824,-3.531,3.066,1.046,[2.729 3.545],[0.023 0.041]
3.2,71.25,2,0.67,3.268,71.293,0.276,-1.16,0.859,-5.567,3.095,1.048,[2.818 5.552],[0.02  0.263]
3.2,75.0,0,0.22,3.213,74.623,0.236,-1.121,0.733,-7.233,3.098,0.852,[2.415 7.262],[0.027 0.149]
3.2,75.0,1,0.67,2.955,74.755,0.236,-0.928,0.734,-7.007,2.851,0.777,[2.626 7.025],[0.004 0.037]
3.2,75.0,2,0.83,3.19,74.548,0.227,-1.19,0.697,-9.434,3.075,0.85,[2.308 9.423],[0.005 0.087]
3.2,78.75,0,0.0,3.211,78.466,0.229,-0.866,0.72,-7.25,3.146,0.642,[2.342 7.291],[0.002 0.181]
3.2,78.75,1,0.06,3.221,78.631,0.253,-0.769,0.8,-4.388,3.158,0.635,[2.583 4.381],[0.009 0.029]
3.2,78.75,2,0.0,3.234,78.676,0.266,-0.726,0.844,-3.076,3.171,0.635,[2.697 3.067],[0.006 0.063]
3.2,82.5,0,0.0,3.08,81.994,0.167,-0.857,0.51,-3.105,3.05,0.429,[1.729 3.105],[0.047 0.008]
3.2,82.5,1,0.78,3.197,82.379,0.261,-0.497,0.827,-7.048,3.169,0.424,[2.653 7.032],[0.   0.08]
3.2,82.5,2,0.0,3.23,82.422,0.264,-0.482,0.845,-4.335,3.202,0.426,[2.694 4.344],[0.004 0.018]
3.2,86.25,0,0.0,3.18,86.07,0.213,-0.317,0.675,-8.123,3.173,0.218,[2.166 8.162],[0.055 0.151]
3.2,86.25,1,0.0,3.226,86.197,0.26,-0.244,0.837,-5.163,3.219,0.214,[2.654 5.154],[0.003 0.037]
3.2,86.25,2,0.5,3.228,86.217,0.284,-0.222,0.915,-5.161,3.221,0.213,[2.869 5.162],[0.026 0.01 ]
3.2,90.0,0,1.0,3.207,89.964,0.243,0.002,0.78,-8.954,3.207,0.002,[2.486 8.955],[0.008 0.167]
3.2,90.0,1,0.0,3.214,90.0,0.255,0.0,0.82,-4.861,3.214,0.0,[2.603 4.855],[0.036 0.03 ]
3.2,90.0,2,0.56,2.939,89.942,0.262,0.007,0.857,-4.428,2.939,0.003,[2.958 4.438],[0.034 0.041]
3.3,30.0,0,0.11,3.308,28.61,0.212,-8.545,0.338,-6.036,1.584,2.904,[2.146 6.046],[0.034 0.023]
3.3,30.0,1,0.78,3.311,28.663,0.226,-7.931,0.364,-5.969,1.588,2.905,[2.29  5.968],[0.012 0.067]
3.3,30.0,2,0.83,3.308,28.239,0.221,-8.2,0.353,-7.068,1.565,2.914,[2.257 7.092],[0.001 0.128]
3.3,33.75,0,0.67,3.31,32.389,0.227,-6.714,0.412,-6.585,1.773,2.795,[2.331 6.588],[0.042 0.022]
3.3,33.75,1,0.39,3.326,32.524,0.225,-6.712,0.412,-3.404,1.788,2.804,[2.273 3.401],[0.034 0.039]
3.3,33.75,2,0.78,3.315,32.707,0.22,-6.928,0.399,-7.226,1.791,2.789,[2.243 7.211],[0.    0.196]
3.3,37.5,0,0.61,3.32,36.721,0.232,-5.602,0.469,-3.959,1.985,2.661,[2.355 3.955],[0.04  0.017]
3.3,37.5,1,0.78,3.294,36.369,0.236,-5.617,0.467,-5.48,1.953,2.652,[2.404 5.562],[0.007 0.377]
3.3,37.5,2,0.78,3.315,36.524,0.236,-5.529,0.475,-4.472,1.973,2.664,[2.393 4.408],[0.069 0.27 ]
3.3,41.25,0,0.89,3.335,40.683,0.242,-4.571,0.541,-3.456,2.174,2.529,[2.462 3.457],[0.007 0.107]
3.3,41.25,1,0.67,3.303,40.137,0.213,-5.488,0.456,-8.732,2.129,2.525,[2.154 8.752],[0.027 0.13 ]
3.3,41.25,2,0.78,3.316,40.671,0.235,-4.828,0.515,-5.345,2.161,2.515,[2.388 5.344],[0.049 0.012]
3.3,45.0,0,1.0,3.309,43.849,0.224,-4.52,0.52,-8.803,2.292,2.386,[2.281 8.806],[0.007 0.033]
3.3,45.0,1,1.0,3.306,43.909,0.224,-4.529,0.519,-9.046,2.293,2.382,[2.271 9.184],[0.001 0.314]
3.3,45.0,2,0.0,3.289,43.571,0.195,-5.389,0.442,-7.187,2.267,2.383,[1.986 7.159],[0.004 0.139]
3.3,48.75,0,0.72,3.321,47.905,0.234,-3.716,0.586,-6.236,2.464,2.226,[2.383 6.473],[0.    1.609]
3.3,48.75,1,0.61,10.383,67.609,0.221,-15.576,0.656,-5.594,9.6,3.955,[2.386 5.587],[0.006 0.065]
3.3,48.75,2,0.83,3.323,48.196,0.237,-3.643,0.596,-5.534,2.477,2.215,[2.429 5.52 ],[0.042 0.049]
3.3,52.5,0,0.83,3.319,51.939,0.248,-3.029,0.657,-6.627,2.613,2.046,[2.53 6.63],[0.    0.038]
3.3,52.5,1,0.89,3.352,52.296,0.262,-2.768,0.71,-3.248,2.652,2.05,[2.658 3.241],[0.049 0.047]
3.3,52.5,2,0.94,3.33,51.988,0.247,-3.018,0.659,-5.306,2.624,2.051,[2.519 5.506],[0.012 0.901]
3.3,56.25,0,1.0,3.331,55.804,0.251,-2.585,0.7,-6.022,2.755,1.872,[2.555 5.998],[0.007 0.278]
3.3,56.25,1,0.94,3.303,55.396,0.221,-3.044,0.605,-8.42,2.719,1.876,[2.255 8.569],[0.001 0.391]
3.3,56.25,2,0.94,3.329,55.761,0.24,-2.732,0.666,-6.313,2.752,1.873,[2.442 6.295],[0.02  0.193]
3.3,60.0,0,1.0,3.305,59.408,0.259,-2.184,0.744,-6.16,2.845,1.682,[2.644 6.175],[0.003 0.041]
3.3,60.0,1,0.67,3.305,59.283,0.245,-2.336,0.701,-4.573,2.841,1.688,[2.5   4.612],[0.018 0.27 ]
3.3,60.0,2,1.0,3.337,59.716,0.249,-2.251,0.723,-5.329,2.882,1.683,[2.539 5.337],[0.003 0.014]
3.3,63.75,0,0.94,3.34,63.542,0.265,-1.787,0.799,-5.416,2.99,1.488,[2.721 5.429],[0.046 0.098]
3.3,63.75,1,0.78,3.343,63.496,0.251,-1.895,0.757,-5.553,2.992,1.492,[2.547 5.514],[0.001 0.22 ]
3.3,63.75,2,1.0,3.332,63.496,0.253,-1.895,0.759,-5.404,2.982,1.487,[2.579 5.414],[0.007 0.065]
3.3,67.5,0,0.94,3.336,67.286,0.278,-1.413,0.864,-3.602,3.077,1.288,[2.833 3.673],[0.012 0.328]
3.3,67.5,1,0.67,3.33,67.093,0.239,-1.696,0.737,-8.244,3.067,1.296,[2.427 8.24 ],[0.001 0.062]
3.3,67.5,2,0.06,3.099,66.935,0.206,-1.806,0.624,-6.791,2.851,1.214,[2.243 6.78 ],[0.065 0.02 ]
3.3,71.25,0,0.0,3.176,70.122,0.167,-2.212,0.497,-5.662,2.987,1.08,[1.713 5.67 ],[0.11  0.034]
3.3,71.25,1,0.72,3.361,71.236,0.264,-1.223,0.845,-6.691,3.182,1.081,[2.686 6.687],[0.019 0.037]
3.3,71.25,2,0.61,3.325,70.955,0.244,-1.359,0.771,-8.396,3.143,1.085,[2.494 8.395],[0.02  0.023]
3.3,75.0,0,0.0,3.209,74.214,0.184,-1.55,0.567,-6.572,3.088,0.873,[1.841 6.619],[0.011 0.072]
3.3,75.0,1,0.0,3.295,74.602,0.225,-1.198,0.714,-5.836,3.177,0.875,[2.309 5.824],[0.028 0.041]
3.3,75.0,2,0.11,3.335,74.789,0.256,-1.011,0.824,-5.145,3.218,0.875,[2.6   5.175],[0.004 0.218]
3.3,78.75,1,0.0,3.228,78.255,0.229,-0.894,0.723,-4.754,3.16,0.657,[2.33  4.764],[0.002 0.045]
3.3,78.75,2,0.94,3.306,78.571,0.24,-0.822,0.777,-9.08,3.24,0.655,[2.451 9.113],[0.001 0.111]
3.3,82.5,0,0.11,3.139,82.347,0.244,-0.463,0.804,-4.957,3.111,0.418,[2.628 4.957],[0.03  0.013]
3.3,82.5,1,0.44,3.33,82.425,0.282,-0.447,0.931,-5.304,3.301,0.439,[2.852 5.132],[0.028 0.311]
3.3,82.5,2,0.0,3.352,82.491,0.279,-0.45,0.928,-3.082,3.323,0.438,[2.838 3.069],[0.006 0.042]
3.3,86.25,0,0.0,3.343,86.21,0.27,-0.231,0.902,-4.155,3.336,0.221,[2.752 4.271],[0.007 0.177]
3.3,86.25,1,0.0,3.34,86.206,0.271,-0.229,0.905,-4.146,3.333,0.221,[2.753 4.143],[0.045 0.006]
3.3,86.25,2,0.61,3.282,86.086,0.231,-0.284,0.756,-9.023,3.274,0.224,[2.359 9.049],[0.009 0.162]
3.3,90.0,0,0.06,3.112,89.945,0.216,0.0,0.712,-7.591,3.112,0.003,[2.331 7.632],[0.018 0.085]
3.3,90.0,1,1.0,3.346,89.983,0.281,0.001,0.94,-6.005,3.346,0.001,[2.859 6.03 ],[0.003 0.074]
3.3,90.0,2,0.06,3.339,89.983,0.272,0.001,0.907,-4.342,3.339,0.001,[2.771 4.342],[0.029 0.012]
3.4,30.0,0,1.0,3.421,28.378,0.218,-8.267,0.361,-9.275,1.626,3.01,[2.215 9.51 ],[0.011 0.37 ]
3.4,30.0,1,0.72,3.409,28.452,0.228,-7.84,0.379,-7.39,1.624,2.997,[2.316 7.395],[0.044 0.049]
3.4,30.0,2,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.981 5.339],[0.004 0.033]
3.4,33.75,0,0.94,3.414,32.731,0.224,-6.786,0.419,-7.566,1.846,2.872,[2.272 7.569],[0.038 0.04 ]
3.4,33.75,1,0.39,3.41,32.753,0.233,-6.463,0.439,-3.582,1.845,2.868,[2.409 3.583],[0.05  0.005]
3.4,33.75,2,0.94,3.415,32.247,0.226,-6.779,0.421,-7.778,1.822,2.888,[2.305 7.779],[0.042 0.025]
3.4,37.5,0,0.89,3.413,36.42,0.234,-5.553,0.487,-5.514,2.026,2.746,[2.382 5.515],[0.001 0.029]
3.4,37.5,1,1.0,3.415,36.558,0.224,-5.903,0.46,-7.536,2.034,2.743,[2.283 7.529],[0.015 0.049]
3.4,37.5,2,1.0,3.411,36.006,0.222,-6.007,0.453,-7.79,2.005,2.759,[2.259 7.841],[0.009 0.312]
3.4,41.25,0,0.0,3.401,40.133,0.191,-6.243,0.416,-8.745,2.192,2.6,[1.952 8.729],[0.001 0.093]
3.4,41.25,1,0.94,3.413,40.437,0.23,-4.962,0.516,-7.923,2.214,2.598,[2.333 7.93 ],[0.001 0.163]
3.4,41.25,2,0.61,3.414,40.39,0.233,-4.872,0.525,-4.698,2.212,2.6,[2.383 4.707],[0.    0.036]
3.4,45.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.797 5.914],[0.026 0.008]
3.4,45.0,1,0.89,3.425,44.302,0.23,-4.317,0.558,-6.535,2.392,2.451,[2.333 6.488],[0.02  0.438]
3.4,45.0,2,1.0,3.419,43.969,0.219,-4.622,0.525,-8.311,2.374,2.461,[2.224 8.316],[0.04  0.019]
3.4,48.75,0,0.0,3.42,47.583,0.248,-3.427,0.646,-1.573,2.525,2.307,[2.386 1.565],[0.122 0.006]
3.4,48.75,1,1.0,3.421,47.985,0.244,-3.525,0.631,-6.067,2.542,2.29,[2.48  6.046],[0.01  0.257]
3.4,48.75,2,0.94,3.407,47.76,0.241,-3.609,0.619,-7.055,2.522,2.29,[2.456 7.051],[0.004 0.049]
3.4,52.5,0,0.83,3.419,51.759,0.254,-2.935,0.695,-5.576,2.685,2.116,[2.589 5.571],[0.034 0.024]
3.4,52.5,1,1.0,3.416,51.859,0.245,-3.085,0.666,-6.44,2.687,2.11,[2.487 6.449],[0.002 0.045]
3.4,52.5,2,1.0,3.457,52.381,0.253,-2.882,0.706,-4.474,2.738,2.11,[2.592 4.474],[0.029 0.031]
3.4,56.25,0,0.94,3.221,55.654,0.209,-2.86,0.592,-8.058,2.659,1.817,[2.263 8.044],[0.002 0.032]
3.4,56.25,1,1.0,3.451,56.057,0.269,-2.347,0.783,-3.077,2.863,1.927,[2.74  3.085],[0.032 0.034]
3.4,56.25,2,1.0,3.422,55.827,0.251,-2.602,0.718,-5.241,2.831,1.922,[2.559 5.221],[0.016 0.045]
3.4,60.0,0,1.0,3.43,59.592,0.258,-2.159,0.772,-5.513,2.958,1.736,[2.622 5.51 ],[0.015 0.024]
3.4,60.0,1,0.94,3.439,59.722,0.257,-2.159,0.772,-4.753,2.97,1.734,[2.623 4.755],[0.003 0.053]
3.4,60.0,2,1.0,3.424,59.533,0.243,-2.33,0.722,-6.852,2.951,1.736,[2.484 6.861],[0.05  0.041]
3.4,63.75,0,0.61,3.439,63.398,0.239,-2.008,0.739,-6.476,3.075,1.54,[2.441 6.493],[0.001 0.055]
3.4,63.75,1,0.28,3.411,63.104,0.215,-2.31,0.656,-8.112,3.042,1.543,[2.182 8.146],[0.019 0.132]
3.4,63.75,2,1.0,3.456,63.776,0.264,-1.786,0.826,-4.636,3.1,1.527,[2.706 4.638],[0.015 0.028]
3.4,67.5,0,0.83,3.438,67.351,0.28,-1.409,0.895,-3.93,3.173,1.324,[2.843 3.918],[0.009 0.072]
3.4,67.5,1,0.56,3.242,67.247,0.248,-1.435,0.789,-6.895,2.99,1.254,[2.664 6.887],[0.028 0.041]
3.4,67.5,2,0.72,3.441,67.175,0.259,-1.526,0.828,-6.259,3.172,1.335,[2.624 6.274],[0.007 0.163]
3.4,71.25,0,0.72,3.44,71.107,0.255,-1.285,0.834,-7.435,3.255,1.114,[2.611 7.42 ],[0.004 0.046]
3.4,71.25,1,0.94,3.406,70.751,0.225,-1.506,0.726,-9.885,3.216,1.123,[2.29  9.873],[0.029 0.037]
3.4,71.25,2,0.5,3.429,71.058,0.245,-1.357,0.797,-8.58,3.243,1.113,[2.5 8.6],[0.    0.108]
3.4,75.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,[1.8   6.883],[0.003 0.4  ]
3.4,75.0,1,0.0,3.288,74.079,0.173,-1.672,0.546,-3.506,3.162,0.902,[1.784 3.501],[0.    0.013]
3.4,75.0,2,0.89,3.426,74.804,0.252,-1.035,0.835,-8.371,3.306,0.898,[2.568 8.355],[0.032 0.07 ]
3.4,78.75,0,0.0,3.415,78.516,0.245,-0.794,0.823,-5.863,3.347,0.68,[2.52  5.866],[0.025 0.037]
3.4,78.75,1,0.67,3.152,78.694,0.248,-0.65,0.835,-6.507,3.091,0.618,[2.741 6.789],[0.02  0.699]
3.4,78.75,2,0.0,3.43,78.533,0.248,-0.777,0.835,-5.811,3.362,0.682,[2.526 5.803],[0.002 0.05 ]
3.4,82.5,0,0.94,3.391,82.288,0.232,-0.565,0.781,-9.286,3.36,0.455,[2.371 9.302],[0.012 0.067]
3.4,82.5,2,0.44,3.447,82.448,0.29,-0.427,0.993,-3.452,3.417,0.453,[2.957 3.537],[0.005 0.15 ]
3.4,86.25,0,0.94,3.225,86.195,0.247,-0.227,0.845,-7.408,3.218,0.214,[2.672 7.405],[0.03  0.042]
3.4,86.25,1,0.0,3.391,86.144,0.22,-0.301,0.744,-8.556,3.383,0.228,[2.236 8.563],[0.001 0.048]
3.4,86.25,2,0.22,3.405,86.16,0.241,-0.267,0.819,-7.472,3.397,0.228,[2.476 7.399],[0.006 0.95 ]
3.4,90.0,0,0.06,3.45,89.95,0.278,0.006,0.958,-4.288,3.45,0.003,[2.834 4.303],[0.029 0.047]
3.4,90.0,1,0.5,3.462,90.017,0.293,-0.002,1.014,-4.516,3.462,-0.001,[2.973 4.525],[0.022 0.086]
3.4,90.0,2,0.78,3.455,89.934,0.285,0.009,0.986,-5.302,3.455,0.004,[2.909 5.297],[0.034 0.031]
3.5,30.0,0,0.83,3.507,28.663,0.224,-7.997,0.383,-7.117,1.682,3.077,[2.276 7.121],[0.009 0.108]
3.5,30.0,1,0.83,3.514,28.491,0.223,-8.013,0.382,-8.188,1.676,3.088,[2.263 8.333],[0.    0.493]
3.5,30.0,2,0.61,3.51,28.544,0.23,-7.72,0.396,-7.43,1.677,3.083,[2.341 7.419],[0.016 0.044]
3.5,33.75,0,0.83,3.504,32.425,0.237,-6.398,0.457,-4.997,1.879,2.958,[2.417 4.994],[0.011 0.01 ]
3.5,33.75,1,0.67,3.485,32.413,0.241,-6.411,0.455,-4.382,1.868,2.942,[2.445 4.356],[0.001 0.225]
3.5,33.75,2,0.67,3.529,33.1,0.226,-6.561,0.445,-4.765,1.927,2.956,[2.296 4.757],[0.045 0.038]
3.5,37.5,0,1.0,3.498,36.303,0.217,-6.193,0.452,-9.337,2.071,2.819,[2.216 9.322],[0.013 0.159]
3.5,37.5,1,0.78,3.523,36.854,0.224,-5.768,0.483,-6.39,2.113,2.819,[2.269 6.37 ],[0.019 0.053]
3.5,37.5,2,0.94,3.52,36.44,0.232,-5.598,0.498,-6.819,2.091,2.832,[2.377 6.819],[0.02  0.022]
3.5,41.25,0,1.0,3.516,40.386,0.223,-5.151,0.514,-8.343,2.278,2.678,[2.273 8.349],[0.009 0.033]
3.5,41.25,1,1.0,3.5,40.156,0.218,-5.363,0.494,-8.533,2.257,2.675,[2.216 8.54 ],[0.038 0.033]
3.5,41.25,2,0.94,3.531,40.832,0.235,-4.74,0.554,-5.537,2.309,2.672,[2.398 5.488],[0.001 0.251]
3.5,45.0,0,0.83,3.52,44.148,0.244,-4.014,0.613,-4.37,2.452,2.526,[2.48  4.373],[0.013 0.013]
3.5,45.0,1,0.72,3.538,44.805,0.25,-3.865,0.635,-3.004,2.493,2.51,[2.545 2.935],[0.004 0.138]
3.5,45.0,2,1.0,3.504,44.005,0.234,-4.283,0.578,-7.41,2.434,2.52,[2.384 7.406],[0.003 0.018]
3.5,48.75,0,1.0,3.507,47.727,0.225,-3.926,0.59,-9.171,2.595,2.359,[2.288 9.17 ],[0.015 0.048]
3.5,48.75,1,1.0,3.526,48.184,0.253,-3.359,0.679,-4.636,2.628,2.351,[2.577 4.635],[0.008 0.04 ]
3.5,48.75,2,0.94,3.513,47.861,0.231,-3.781,0.611,-8.269,2.605,2.357,[2.352 8.295],[0.014 0.084]
3.5,52.5,0,1.0,3.52,51.75,0.252,-2.958,0.71,-5.475,2.764,2.179,[2.554 5.473],[0.045 0.028]
3.5,52.5,1,1.0,3.499,51.719,0.237,-3.228,0.658,-7.441,2.747,2.168,[2.422 7.447],[0.003 0.033]
3.5,52.5,2,0.94,3.505,51.754,0.228,-3.365,0.634,-7.596,2.753,2.17,[2.315 7.594],[0.011 0.038]
3.5,56.25,0,1.0,3.502,55.389,0.231,-2.902,0.67,-8.437,2.882,1.989,[2.348 8.436],[0.019 0.041]
