t,thrust_input,thrust_actual
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.64,0.0,0.0
34.649,0.0,0.0
34.649,0.0,0.0
34.649,0.0,0.0
34.649,0.0,0.0
34.649,0.0,0.0
34.649,0.0,0.0
34.649,0.0,0.0
34.649,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.659,0.0,0.0
34.671,0.0,0.0
34.671,0.0,0.0
34.671,0.0,0.0
34.671,0.0,0.0
34.671,0.0,0.0
34.671,0.0,0.0
34.671,0.0,0.0
34.671,0.0,0.0
34.679,0.0,0.0
34.679,0.0,0.0
34.679,0.0,0.0
34.679,0.0,0.0
34.679,0.0,0.0
34.679,0.0,0.0
34.679,0.0,0.0
34.69,0.0,0.0
34.69,0.0,0.0
34.69,0.0,0.0
34.69,0.0,0.0
34.69,0.0,0.0
34.69,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.7,0.0,0.0
34.709,0.0,0.0
34.709,0.0,0.0
34.709,0.0,0.0
34.709,0.0,0.0
34.709,0.0,0.0
34.709,0.0,0.0
34.709,0.0,0.0
34.709,0.0,0.0
34.721,0.0,0.0
34.721,0.0,0.0
34.721,0.0,0.0
34.721,0.0,0.0
34.721,0.0,0.0
34.73,0.0,0.0
34.73,0.0,0.0
34.73,0.0,0.0
34.73,0.0,0.0
34.73,0.0,0.0
34.73,0.0,0.0
34.73,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.739,0.0,0.0
34.747,0.0,0.0
34.747,0.0,0.0
34.747,0.0,0.0
34.747,0.0,0.0
34.747,0.0,0.0
34.747,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.759,0.0,0.0
34.77,0.0,0.0
34.77,0.0,0.0
34.77,0.0,0.0
34.77,0.0,0.0
34.77,0.0,0.0
34.77,0.0,0.0
34.78,0.0,0.0
34.78,0.0,0.0
34.78,0.0,0.0
34.78,0.0,0.0
34.78,0.0,0.0
34.78,0.0,0.0
34.78,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.789,0.0,0.0
34.799,0.0,0.0
34.799,0.0,0.0
34.799,0.0,0.0
34.799,0.0,0.0
34.799,0.0,0.0
34.809,0.0,0.0
34.809,0.0,0.0
34.809,0.0,0.0
34.809,0.0,0.0
34.809,0.0,0.0
34.809,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.82,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.829,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.839,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.85,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.859,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.87,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.88,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.888,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.899,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.908,0.0,0.0
34.92,0.0,0.0
34.92,0.0,0.0
34.92,0.0,0.0
34.92,0.0,0.0
34.92,0.0,0.0
34.92,0.0,0.0
34.92,0.0,0.0
34.92,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.929,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.94,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.949,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.96,0.0,0.0
34.971,0.0,0.0
34.971,0.0,0.0
34.971,0.0,0.0
34.971,0.0,0.0
34.971,0.0,0.0
34.971,0.0,0.0
34.971,0.0,0.0
34.971,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.979,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
34.989,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.0,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.009,0.0,0.0
35.021,0.0,0.0
35.021,0.0,0.0
35.021,0.0,0.0
35.021,0.0,0.0
35.021,0.0,0.0
35.021,0.0,0.0
35.021,0.0,0.0
35.021,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.029,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.039,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.05,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.06,0.0,0.0
35.071,0.0,0.0
35.071,0.0,0.0
35.071,0.0,0.0
35.071,0.0,0.0
35.071,0.0,0.0
35.071,0.0,0.0
35.071,0.0,0.0
35.071,0.0,0.0
35.079,0.0,0.0
35.079,0.0,0.0
35.079,0.0,0.0
35.079,0.0,0.0
35.079,0.0,0.0
35.079,0.0,0.0
35.079,0.0,0.0
35.089,0.0,0.0
35.089,0.0,0.0
35.089,0.0,0.0
35.089,0.0,0.0
35.089,0.0,0.0
