k_ep,k_run,t,NN_flip,NN_policy,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
14,5,146.424,0.000,0.000,--,--,--,0.001,-0.000,1.386,0.004,-0.000,2.426,-0.000,-0.001,0.000,1.000,-0.001,-0.020,-0.005,-0.004,-0.160,0.030,False,False,0.301,0.014,0.629,0.286,0.001,-0.016,0.693,0.337,0.002,0.026,0.003,8.596,8.608,8.634,8.565,43405,43437,43508,43320,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.443,0.000,0.000,--,--,--,0.001,-0.000,1.434,0.004,-0.000,2.403,-0.000,-0.001,0.000,1.000,-0.001,0.001,-0.005,-0.005,-0.170,0.024,False,False,0.292,-0.010,-0.302,0.270,0.001,-0.017,0.647,0.346,0.001,-0.006,0.004,8.826,8.786,8.814,8.795,44020,43916,43991,43939,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.463,0.000,0.000,--,--,--,0.001,-0.000,1.482,0.004,-0.000,2.382,-0.000,-0.001,0.000,1.000,-0.000,0.016,-0.004,-0.006,-0.159,0.019,False,False,0.263,-0.024,0.115,0.251,0.001,-0.017,0.597,0.353,-0.000,-0.030,0.003,9.024,8.952,8.978,8.999,44542,44355,44422,44476,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.483,0.000,0.000,--,--,--,0.001,-0.000,1.529,0.003,-0.000,2.365,-0.000,-0.001,0.000,1.000,0.000,0.020,-0.003,-0.005,-0.138,0.015,True,False,0.231,-0.038,-0.723,0.233,0.001,-0.016,0.549,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.504,0.000,0.000,--,--,--,0.001,-0.000,1.576,0.002,-0.000,2.349,-0.000,-0.002,0.000,1.000,0.000,-0.221,-0.002,-0.005,-0.193,0.012,True,False,0.205,0.161,-0.081,0.214,0.001,-0.015,0.502,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.524,0.000,0.000,--,--,--,0.001,-0.000,1.623,-0.004,-0.000,2.331,-0.000,-0.008,0.000,1.000,-0.000,-1.195,-0.001,-0.005,-0.957,0.010,True,False,0.206,1.061,1.588,0.196,0.001,-0.063,0.455,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.543,0.000,0.000,--,--,--,0.001,-0.000,1.670,-0.016,-0.000,2.308,-0.000,-0.028,0.000,1.000,-0.001,-2.836,-0.000,-0.006,-3.261,0.010,True,False,0.208,2.775,0.558,0.178,0.001,-0.247,0.409,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.564,0.000,0.000,--,--,--,0.000,-0.000,1.715,-0.040,-0.000,2.278,-0.000,-0.068,0.000,0.998,-0.002,-5.000,0.000,-0.008,-7.766,0.010,True,False,0.158,5.586,-0.366,0.162,0.001,-0.640,0.366,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.584,0.000,0.000,--,--,--,-0.001,-0.000,1.761,-0.081,-0.000,2.238,-0.000,-0.131,0.000,0.991,-0.004,-7.580,0.001,-0.011,-15.010,0.011,True,False,0.471,6.246,2.008,0.148,0.002,-1.394,0.321,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.603,0.000,0.000,--,--,--,-0.003,-0.000,1.805,-0.143,-0.000,2.182,-0.000,-0.220,0.000,0.975,-0.005,-10.509,0.002,-0.015,-25.429,0.014,True,False,0.125,8.519,-1.829,0.139,0.003,-2.588,0.278,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.624,0.000,0.000,--,--,--,-0.007,-0.000,1.848,-0.229,0.000,2.100,-0.000,-0.337,0.000,0.942,-0.006,-13.725,0.002,-0.019,-39.380,0.019,True,False,0.130,5.465,1.794,0.138,0.004,-4.374,0.237,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.644,0.000,0.000,--,--,--,-0.012,-0.000,1.888,-0.335,0.000,1.983,-0.000,-0.478,0.000,0.878,-0.006,-17.172,0.004,-0.021,-57.160,0.027,True,False,0.145,2.178,12.221,0.155,0.005,-6.580,0.200,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.664,0.000,0.000,--,--,--,-0.020,-0.000,1.926,-0.449,0.000,1.818,-0.000,-0.636,0.000,0.772,-0.007,-20.814,0.005,-0.020,-79.011,0.036,True,False,0.172,-0.500,-0.215,0.239,0.007,-8.757,0.167,0.000,0.000,-14.511,0.000,11.379,0.000,0.000,11.379,50121,0,0,50121,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.683,0.000,0.000,--,--,--,-0.030,-0.000,1.961,-0.548,0.000,1.606,-0.000,-0.794,0.000,0.608,-0.009,-24.516,0.006,-0.013,-105.109,0.045,True,False,0.000,-0.081,-0.017,nan,0.008,-9.865,0.137,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.703,0.000,0.000,--,--,--,-0.042,-0.000,1.990,-0.602,0.000,1.364,-0.000,-0.925,0.000,0.381,-0.010,-27.838,0.008,-0.000,-135.243,0.050,True,False,2.139,0.303,-0.066,nan,0.008,-8.354,0.114,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.724,0.000,0.000,--,--,--,-0.054,-0.000,2.015,-0.612,0.000,1.128,-0.000,-0.995,0.000,0.097,-0.011,-30.701,0.009,0.015,-168.899,0.046,True,False,10.000,-0.005,-0.015,nan,0.007,-3.685,0.094,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.744,0.000,0.000,--,--,--,-0.069,0.000,2.028,-0.715,0.014,0.276,0.000,-0.996,-0.002,-0.086,-0.371,-3.413,0.201,-0.238,170.102,-0.018,True,True,10.000,-0.007,-0.007,nan,-0.142,-6.685,0.083,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.763,0.000,0.000,--,--,--,-0.074,0.000,2.033,0.136,-0.004,-0.016,0.000,-1.000,-0.000,0.002,0.294,4.649,-0.345,-0.008,-179.820,-0.047,True,True,10.000,-0.007,-0.004,13.010,-0.004,0.700,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.784,0.000,0.000,--,--,--,-0.074,0.000,2.032,-0.084,0.009,-0.011,0.002,-1.000,0.002,-0.002,-0.333,-3.576,0.237,0.201,179.788,-0.236,True,True,0.000,0.048,0.028,9.508,-0.039,-0.500,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.803,0.000,0.000,--,--,--,-0.074,0.000,2.032,0.067,-0.010,-0.009,0.001,-1.000,-0.000,-0.002,0.326,2.749,-0.272,-0.001,179.823,-0.124,True,True,10.000,-0.092,-0.046,9.385,0.065,0.426,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.824,0.000,0.000,--,--,--,-0.074,0.000,2.032,-0.049,0.008,-0.010,0.002,-1.000,0.001,-0.001,-0.323,-2.125,0.131,0.113,179.878,-0.175,True,True,0.000,0.244,0.082,9.183,-0.043,-0.280,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.843,0.000,0.000,--,--,--,-0.074,0.000,2.032,0.039,-0.008,-0.009,0.001,-1.000,0.001,-0.002,0.249,1.613,-0.159,0.070,179.817,-0.163,True,True,10.000,-0.433,-0.103,9.287,0.059,0.257,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.864,0.000,0.000,--,--,--,-0.074,0.000,2.032,-0.028,0.004,-0.009,0.001,-1.000,0.001,-0.001,-0.207,-1.251,0.027,0.061,179.927,-0.159,True,True,0.000,0.601,0.108,9.158,-0.027,-0.164,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.883,0.000,0.000,--,--,--,-0.074,0.000,2.032,0.023,-0.004,-0.009,0.001,-1.000,0.001,-0.001,0.120,0.946,-0.078,0.099,179.836,-0.166,True,True,0.000,-0.600,-0.064,9.428,0.033,0.157,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.903,0.000,0.000,--,--,--,-0.074,0.000,2.032,-0.016,0.001,-0.009,0.001,-1.000,0.000,-0.000,-0.087,-0.737,-0.025,0.051,179.950,-0.166,True,True,10.000,0.496,0.017,9.349,-0.005,-0.095,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.924,0.000,0.000,--,--,--,-0.074,0.000,2.032,0.014,-0.001,-0.008,0.001,-1.000,0.001,-0.001,0.025,0.554,-0.053,0.094,179.862,-0.157,True,True,0.000,-0.405,0.012,9.606,0.014,0.097,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
14,5,146.943,0.000,0.000,--,--,--,-0.074,0.000,2.032,-0.009,-0.001,-0.008,0.002,-1.000,0.001,-0.000,-0.022,-0.432,-0.032,0.062,179.961,-0.173,True,True,10.000,0.277,-0.022,9.570,0.009,-0.054,0.080,0.000,0.000,-14.511,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,4.000,--
