V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,70,45,1,--,4,False,True,False,--,0.521,-90.0,0.5,25.0,0.5,70.0,0.116,0.559,0.651,0.055,0.263,--,-97.06,97.06,-17.27,-0.056,-0.459,nan,nan,nan,nan,--,0.691,[1.    1.    1.    0.542 0.918 0.113 1.   ],[ 0.521 -1.     0.     0.011],[-90   0],--,1,0,0,0,0,0
0.5,70,45,2,--,0,False,False,False,--,0.519,-90.0,0.5,25.0,0.5,70.0,0.118,0.561,0.649,0.055,0.263,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.067,[0.998 1.    0.    0.    0.    0.    0.   ],[ 0.519 -1.     0.     0.012],[-90   0],--,0,0,0,0,1,0
0.5,70,45,3,--,0,False,False,False,--,0.514,-90.0,0.5,25.0,0.5,70.0,0.123,0.566,0.643,0.058,0.266,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.986 1.    0.    0.    0.    0.    0.   ],[ 0.514 -1.     0.     0.013],[-90   0],--,0,0,0,0,1,0
0.5,70,45,4,--,4,False,True,False,--,0.521,-90.0,0.5,25.0,0.5,70.0,0.116,0.559,0.651,0.054,0.263,--,-97.06,97.06,-17.27,-0.056,-0.459,nan,nan,nan,nan,--,0.691,[1.    1.    1.    0.542 0.918 0.113 1.   ],[ 0.521 -1.     0.     0.011],[-90   0],--,1,0,0,0,0,0
0.5,75,45,0,--,0,False,False,False,--,0.501,-89.999,0.5,30.0,0.5,75.0,0.127,0.558,0.48,0.061,0.269,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.983 1.    0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.014],[-90   0],--,0,0,0,0,1,0
0.5,75,45,1,--,0,False,False,False,--,0.508,-90.0,0.5,30.0,0.5,75.0,0.126,0.557,0.481,0.061,0.269,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.985 1.    0.    0.    0.    0.    0.   ],[ 0.508 -1.     0.     0.014],[-90   0],--,0,0,0,0,1,0
0.5,75,45,2,--,0,False,False,False,--,0.514,-90.0,0.5,30.0,0.5,75.0,0.124,0.555,0.483,0.06,0.268,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.989 1.    0.    0.    0.    0.    0.   ],[ 0.514 -1.     0.     0.013],[-90   0],--,0,0,0,0,1,0
0.5,75,45,3,--,0,False,False,False,--,0.503,-89.999,0.5,30.0,0.5,75.0,0.127,0.558,0.481,0.061,0.269,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.983 1.    0.    0.    0.    0.    0.   ],[ 0.503 -1.     0.     0.014],[-90   0],--,0,0,0,0,1,0
0.5,75,45,4,--,4,False,True,False,--,0.519,-90.0,0.5,30.0,0.5,75.0,0.119,0.55,0.487,0.057,0.266,--,-98.049,98.049,-17.339,-0.095,-0.459,nan,nan,nan,nan,--,0.618,[0.999 1.    1.    0.003 0.914 0.111 1.   ],[ 0.519 -1.     0.     0.012],[-90   0],--,1,0,0,0,0,0
0.5,80,45,0,--,0,False,False,False,--,0.515,-90.0,0.5,35.0,0.5,80.0,0.124,0.546,0.323,0.061,0.269,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.066,[0.995 1.    0.    0.    0.    0.    0.   ],[ 0.515 -1.     0.     0.013],[-90   0],--,0,0,0,0,1,0
