Time (s),ESC signal,Servo 1,Servo 2,Servo 3,AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,Unnamed: 21
902.53219475,1100,,,,-0.02650390625,0.00310546875,-0.99998046875,0.0075759771962892,112.48440537639368,15.27494507789612,2.064595413913485,0,2756.11923500328,31.53658783624685,20.88035386410248,66.2179904813624,5.300636927670138,3.494276962005688,0.29638671875,,
910.46163415,1200,,,,-0.02763671875,0.00244140625,-0.9936328125,0.008696197552414,131.6215685564907,15.214458436965945,2.5347828228375877,0,2960.951076018,38.56535290475583,25.7488753267903,66.77116351715219,5.036831917041363,3.353566631825935,0.46138671875,,
937.37342435,0,,,,-0.00021484375,0.00271484375,-0.997265625,-7.2990369651e-05,-0.3932523072415073,15.422398748397828,-0.0038780381728429,0,0.0,0.1302716345763191,0.0,0.0,0.0,0.0,0.0678125,,
943.2763666500005,100,,,,-0.02470703125,0.00623046875,-0.99263671875,1.42936134997e-05,0.7593087293725804,15.42487117767334,0.0211412218189798,0,221.69172158904,0.3266492103431503,0.0857223967678797,35.853476306296656,216.56840892433564,8.223566804551524,0.1001953125,,
951.2049781500008,200,,,,-0.025546875,0.00609375,-0.9923046875,0.000309885362378,2.9555245089140567,15.424393463134766,0.0621777731156907,0,547.26544025712,0.9590537216205222,0.2455769737180935,25.95685966424992,32.86273190505528,1.5989717561980306,0.09873046875,,
959.09121715,300,,,,-0.0233984375,0.0055859375,-0.9965234375,0.000757738200543,8.02685038988602,15.41808648109436,0.1353668116382323,0,844.25066577744,2.0870969622927897,0.6505221698247341,31.330990020060497,12.387162545967636,2.763754270976293,0.1284375,,
966.9838123999996,400,,,,-0.02189453125,0.0104296875,-1.0012890625,0.0012349485659483,16.133941943493816,15.40764533996582,0.2419736441574059,0,1125.2137687644,3.72824746324224,1.3896711249212408,37.30672676119993,11.8310403660609,3.726416265811197,0.09763671875,,
974.8535294000004,500,,,,-0.0234765625,0.01001953125,-1.00017578125,0.001895339227746,25.39647132576423,15.390020217895508,0.3767091585299931,0,1390.99250725896,5.797560094297572,2.6364535574561865,45.57886166279016,9.452806210835156,3.989277621649536,0.102734375,,
982.7769906000008,600,,,,-0.02439453125,0.004296875,-0.99775390625,0.0027616956301931,36.59530327289452,15.368604125976562,0.5584881676337682,0,1640.8538429752798,8.583182617557476,4.531605408182463,52.849170094958055,7.762706191771818,3.9987460030833737,0.1315625,,
990.6793739000004,700,,,,-0.02771484375,0.00552734375,-0.995625,0.0034868255324906,49.26415027378707,15.341179523468018,0.7673013145825825,0,1883.80367485368,11.771305516922228,6.568687125026311,55.82878974998292,7.267278965635436,3.991392787950108,0.1293359375,,
998.5880918500002,800,,,,-0.02822265625,0.00224609375,-0.9994921875,0.0043893528306917,64.5530240317349,15.30671326637268,1.0199620003602468,0,2117.64288803664,15.612283885276904,9.295099014866471,59.59145435059417,6.801316327302108,3.9915974608414193,0.1835546875,,
1006.5278513500002,900,,,,-0.0256640625,0.00330078125,-0.9971484375,0.0054703406850488,79.34350794102005,15.267940673828123,1.3276769871613945,0,2344.04699860608,20.270891127830804,12.822653995499095,63.26141799276395,6.061104781004697,3.80110415575505,0.1467578125,,
1014.5265371,1000,,,,-0.02654296875,0.00419921875,-0.999375,0.0063008669662216,94.9908007445746,15.225148181915284,1.677091698159929,0,2543.43341235456,25.53397553782922,16.025542029300976,62.76981837686678,5.823007392667488,3.630331021482001,0.21361328125,,
1022.4834265500004,1100,,,,-0.03162109375,0.00744140625,-0.9956640625,0.0074763430574694,111.21175016475084,15.17524495124817,2.044495197047945,0,2735.59416299976,31.02569316109448,20.45240704879993,65.9177452324005,5.359586235286148,3.510594424818161,0.2798046875,,
1030.43182975,1200,,,,-0.028203125,0.00533203125,-1.0005859375,0.0085890405194012,130.71333930269378,15.11604082107544,2.512515710105654,0,2944.92895348464,37.97929490694384,25.29376417072545,66.60359338952044,5.091517430244421,3.3813518595485146,0.44677734375,,
1057.3732498,0,,,,-0.000390625,0.00294921875,-0.9965625,1.61385406953e-05,-0.022552100084462623,15.32670850753784,-0.0027017066522967,0,0.0,0.1083197462404768,0.0,0.0,0.0,0.0,0.0690234375,,
1063.2786583,100,,,,-0.025,0.00888671875,-0.9925,2.91996050642e-05,0.11812498650181169,15.330207014083864,0.0209993489435873,0,220.4350845276,0.3219254269143835,0.0781288856684896,30.27326343336748,59.04771431725313,9.87067378597636,0.10080078125,,
1071.1992875000003,200,,,,-0.02681640625,0.00841796875,-0.99384765625,0.0003835368838958,2.388909422347628,15.328861713409424,0.0638336668885313,0,544.33328711376,0.9784984681622888,0.2541227231099121,26.361999823573896,27.58207338913968,1.7434058709906075,0.099609375,,
1079.1096517499998,300,,,,-0.02458984375,0.0073046875,-0.9964453125,0.0006752212186565,7.533175129713934,15.322898712158205,0.1345085802278481,0,839.2241175316799,2.0610611059975867,0.5928412684504605,29.136275773413576,15.23129410874946,2.5562569821990664,0.129765625,,
1087.0276039999994,400,,,,-0.02263671875,0.01169921875,-0.9998046875,0.0013392480756974,14.686652583801127,15.312642526626586,0.2386756535968743,0,1119.0353032123198,3.6547511700036703,1.4987727935332202,41.31102667633719,9.56553949418479,3.3960289647583664,0.096484375,,
1094.9556256499998,500,,,,-0.02513671875,0.00830078125,-0.9959765625,0.0018922533564329,24.6133733327185,15.295655097961426,0.374841096510645,0,1383.1385256249598,5.733447571547759,2.6171306849446982,45.8183846443482,9.142015084134858,3.904702431809795,0.10392578125,,
1102.94605975,600,,,,-0.02849609375,0.0102734375,-0.99708984375,0.0026331563629596,36.551096928367095,15.275538778305052,0.5544485140941106,0,1632.5809823208,8.46949991440097,4.298916511342367,50.8130470200808,8.268078517649432,4.047247660269078,0.13708984375,,
1110.9409846000003,700,,,,-0.02619140625,0.0049609375,-0.99794921875,0.0034227302467662,48.69363486775867,15.250319595336912,0.7577258582017384,0,1873.54113885192,11.555562188265274,6.412446978500224,55.54610518390847,7.348699269077727,4.016581970429105,0.13095703125,,
1118.9153803999998,800,,,,-0.03021484375,0.00521484375,-0.99685546875,0.0045072671489721,62.86928787357876,15.218163862228394,1.013371272792574,0,2107.27563227976,15.421653306810162,9.497981765204976,61.61316184600814,6.426416606037706,3.9289751298513056,0.1762109375,,
1126.8291097499998,900,,,,-0.0285546875,0.0079296875,-0.99396484375,0.0053818222963734,79.37115252046908,15.17891544342041,1.3204693705937824,0,2331.16646872632,20.04329574556829,12.545645948116714,62.59839005792601,6.184527813334812,3.8461516880362665,0.15271484375,,
1134.8130666999998,1000,,,,-0.02490234375,0.00318359375,-0.9970703125,0.0063428968529569,93.43779183080947,15.136404304504394,1.65856561612105,0,2532.01895904648,25.10471995580294,16.06054463273371,63.98092868526972,5.71407833623975,3.6306262961107785,0.20615234375,,
1142.8016119,1100,,,,-0.028125,0.0046875,-0.99908203125,0.0073478890649308,110.28400763953624,15.086794157028198,2.048509276618715,0,2734.7564049588,30.90545231578622,20.09476477353033,65.02816320241533,5.406823022366387,3.4941965033354694,0.2782421875,,
1150.7682940000004,1200,,,,-0.0294921875,0.00830078125,-1.00158203125,0.0086302859050347,128.5628845670044,15.031602020263673,2.493083966483828,0,2931.1059458088,37.47505011503512,25.29644834448712,67.5084228603449,5.006522040909814,3.3694536270083875,0.4386328125,,
