V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
2.0,35,0,0,--,4,False,True,False,--,0.501,-93.598,2.0,35.0,2.0,35.0,0.191,0.373,3.832,0.219,0.428,--,-124.428,124.428,-18.927,0.693,0.401,nan,nan,nan,nan,--,0.849,[0.998 0.813 0.964 0.754 0.746 0.735 1.   ],[ 0.507 -0.882  0.011  0.055],[-100    0],--,1,0,0,0,0,0
2.0,35,0,1,--,4,False,True,False,--,0.514,-93.109,2.0,35.0,2.0,35.0,0.185,0.367,3.895,0.212,0.421,--,-121.637,121.637,-18.814,0.7,0.423,nan,nan,nan,nan,--,0.826,[0.997 0.838 0.883 0.724 0.767 0.697 1.   ],[ 0.526 -0.875  0.008  0.044],[-100    0],--,1,0,0,0,0,0
2.0,35,0,2,--,4,False,True,False,--,0.521,-92.931,2.0,35.0,2.0,35.0,0.182,0.364,3.926,0.209,0.417,--,-120.318,120.318,-18.741,0.704,0.436,nan,nan,nan,nan,--,0.816,[0.999 0.85  0.848 0.709 0.776 0.678 1.   ],[ 0.528 -0.867  0.007  0.04 ],[-100    0],--,1,0,0,0,0,0
2.0,35,0,3,--,4,False,True,False,--,0.532,-93.82,2.0,35.0,2.0,35.0,0.187,0.368,3.879,0.214,0.422,--,-122.607,122.607,-18.909,0.695,0.425,nan,nan,nan,nan,--,0.834,[0.999 0.832 0.911 0.729 0.76  0.71  1.   ],[ 0.524 -0.879  0.009  0.046],[-100    0],--,1,0,0,0,0,0
2.0,35,0,4,--,4,False,True,False,--,0.526,-94.395,2.0,35.0,2.0,35.0,0.186,0.368,3.883,0.214,0.422,--,-122.274,122.274,-18.936,0.695,0.439,nan,nan,nan,nan,--,0.831,[0.997 0.833 0.91  0.72  0.762 0.705 1.   ],[ 0.525 -0.878  0.009  0.046],[-100    0],--,1,0,0,0,0,0
2.0,45,0,0,--,4,False,True,False,--,0.513,-90.01,2.0,45.0,2.0,45.0,0.198,0.345,2.899,0.28,0.488,--,-124.725,124.725,-18.552,0.488,0.596,nan,nan,nan,nan,--,0.832,[0.997 0.787 1.    0.588 0.744 0.739 1.   ],[ 0.522 -0.823  0.01   0.041],[-100    0],--,1,0,0,0,0,0
2.0,45,0,1,--,4,False,True,False,--,0.524,-89.112,2.0,45.0,2.0,45.0,0.192,0.339,2.952,0.271,0.479,--,-121.31,121.31,-18.349,0.502,0.615,nan,nan,nan,nan,--,0.809,[0.996 0.812 0.935 0.558 0.769 0.692 1.   ],[ 0.525 -0.779  0.008  0.033],[-100    0],--,1,0,0,0,0,0
2.0,45,0,2,--,4,False,True,False,--,0.517,-90.1,2.0,45.0,2.0,45.0,0.195,0.342,2.925,0.275,0.483,--,-122.731,122.731,-18.508,0.492,0.618,nan,nan,nan,nan,--,0.821,[0.997 0.8   0.983 0.564 0.759 0.712 1.   ],[ 0.524 -0.802  0.009  0.037],[-100    0],--,1,0,0,0,0,0
2.0,45,0,3,--,4,False,True,False,--,0.514,-90.897,2.0,45.0,2.0,45.0,0.197,0.344,2.909,0.278,0.486,--,-123.866,123.866,-18.623,0.485,0.623,nan,nan,nan,nan,--,0.827,[0.998 0.792 1.    0.569 0.75  0.727 1.   ],[ 0.522 -0.815  0.009  0.039],[-100    0],--,1,0,0,0,0,0
2.0,45,0,4,--,4,False,True,False,--,0.532,-90.828,2.0,45.0,2.0,45.0,0.198,0.345,2.895,0.28,0.489,--,-124.833,124.833,-18.639,0.484,0.61,nan,nan,nan,nan,--,0.831,[0.999 0.785 1.    0.582 0.743 0.741 1.   ],[ 0.522 -0.825  0.01   0.042],[-100    0],--,1,0,0,0,0,0
2.0,55,0,0,--,4,False,True,False,--,0.503,-86.612,2.0,55.0,2.0,55.0,0.204,0.331,2.117,0.334,0.542,--,-125.983,125.983,-18.211,0.239,0.735,nan,nan,nan,nan,--,0.819,[0.999 0.765 1.    0.472 0.734 0.756 1.   ],[ 0.5   -0.726  0.011  0.038],[-100    0],--,1,0,0,0,0,0
2.0,55,0,1,--,4,False,True,False,--,0.525,-85.345,2.0,55.0,2.0,55.0,0.198,0.325,2.152,0.325,0.533,--,-123.052,123.052,-18.014,0.253,0.736,nan,nan,nan,nan,--,0.81,[0.999 0.785 1.    0.467 0.756 0.716 1.   ],[ 0.525 -0.721  0.008  0.031],[-100    0],--,1,0,0,0,0,0
2.0,55,0,2,--,4,False,True,False,--,0.528,-85.228,2.0,55.0,2.0,55.0,0.194,0.321,2.182,0.318,0.526,--,-119.764,119.764,-17.892,0.263,0.77,nan,nan,nan,nan,--,0.794,[0.997 0.803 0.956 0.458 0.78  0.671 1.   ],[ 0.528 -0.693  0.007  0.027],[-100    0],--,1,0,0,0,0,0
2.0,55,0,3,--,4,False,True,False,--,0.528,-87.011,2.0,55.0,2.0,55.0,0.196,0.323,2.167,0.321,0.529,--,-121.375,121.375,-18.148,0.248,0.79,nan,nan,nan,nan,--,0.804,[0.999 0.794 1.    0.458 0.769 0.693 1.   ],[ 0.526 -0.707  0.007  0.029],[-100    0],--,1,0,0,0,0,0
2.0,55,0,4,--,4,False,True,False,--,0.526,-85.89,2.0,55.0,2.0,55.0,0.198,0.325,2.152,0.325,0.533,--,-122.771,122.771,-18.046,0.255,0.748,nan,nan,nan,nan,--,0.809,[0.998 0.785 1.    0.466 0.758 0.712 1.   ],[ 0.525 -0.721  0.008  0.031],[-100    0],--,1,0,0,0,0,0
2.0,65,0,0,--,4,False,True,False,--,0.524,-74.669,2.0,65.0,2.0,65.0,0.195,0.31,1.504,0.354,0.562,--,-119.725,119.725,-16.712,0.024,0.701,nan,nan,nan,nan,--,0.788,[0.998 0.798 0.962 0.41  0.781 0.67  1.   ],[ 0.526 -0.511  0.007  0.022],[-100    0],--,1,0,0,0,0,0
2.0,65,0,1,--,4,False,True,False,--,0.531,-76.406,2.0,65.0,2.0,65.0,0.195,0.31,1.506,0.353,0.561,--,-118.811,118.811,-16.871,0.015,0.756,nan,nan,nan,nan,--,0.785,[0.999 0.799 0.96  0.406 0.787 0.658 1.   ],[ 0.526 -0.508  0.007  0.022],[-100    0],--,1,0,0,0,0,0
2.0,65,0,2,--,4,False,True,False,--,0.528,-75.243,2.0,65.0,2.0,65.0,0.197,0.312,1.497,0.357,0.565,--,-120.727,120.727,-16.802,0.016,0.707,nan,nan,nan,nan,--,0.794,[0.998 0.791 0.988 0.411 0.773 0.684 1.   ],[ 0.525 -0.528  0.008  0.023],[-100    0],--,1,0,0,0,0,0
