vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
1.75,1.25,2,0.8260869383811951,5.0,2.77,0.0,0.13,5.45921052631579,-3.4694210526315796,-2.824631578947369,-87.83808210540707,0.2177894736842093,[0. 0.],[0. 0.],[3.17 3.12],[1.5 1.5]
1.75,1.25,3,0.6666666865348816,5.03,4.66,0.03,0.05,5.417125,-3.4430625,-4.603375,-90.03135634546057,0.1906249999999991,[0. 0.],[0. 0.],[2.08 2.5 ],[1.5 1.5]
1.75,1.25,5,0.875,4.7,3.95,0.05,0.01,4.95942857142857,-3.1519523809523804,-3.9446190476190477,-109.82016494529383,0.21666666666666434,[0. 0.],[0. 0.],[1.63 6.73],[1.5 1.5]
1.75,1.5,1,0.4583333432674408,5.38,4.09,0.01,0.0,5.756636363636364,-4.390363636363636,-4.081636363636364,-81.19900894248138,0.18090909090909432,[0. 0.],[0. 0.],[6.05 1.63],[1.5 1.5]
1.75,1.5,2,0.782608687877655,5.13,4.23,0.01,0.0,5.482666666666667,-4.181333333333333,-4.230555555555555,-86.72824738790017,0.1875555555555558,[0. 0.],[0. 0.],[1.82 1.81],[1.5 1.5]
1.75,1.5,3,0.9166666865348816,4.96,4.51,0.03,0.02,5.598590909090908,-4.269681818181819,-4.496727272727274,-84.47669074398,0.1804545454545462,[0. 0.],[0. 0.],[4.56 5.52],[1.5 1.5]
1.75,1.5,4,0.5909090638160706,4.9,4.37,0.16,0.18,5.113153846153845,-3.9000769230769228,-4.427461538461539,-107.2289490409136,0.2089230769230774,[0. 0.],[0. 0.],[1.91 5.82],[1.5 1.5]
1.75,1.5,5,0.523809552192688,5.2,5.31,0.01,0.06,5.535545454545454,-4.221181818181818,-5.340454545454546,-87.23677754014551,0.1780000000000004,[0. 0.],[0. 0.],[3.17 2.87],[1.5 1.5]
1.75,1.75,0,0.5,5.71,8.17,0.0,0.04,6.078083333333333,-5.408166666666667,-8.1625,-77.70572827622574,0.1326666666666713,[0. 0.],[0. 0.],[5.18 4.18],[1.5 1.5]
1.75,1.75,1,0.8333333134651184,4.94,3.53,0.05,0.35,5.3751999999999995,-4.78255,-3.3062999999999994,-92.70608806388184,0.21300000000000097,[0. 0.],[0. 0.],[2.08 2.44],[1.5 1.5]
1.75,1.75,2,0.875,4.92,3.0,0.05,0.01,5.377761904761904,-4.784857142857143,-2.9932857142857148,-96.39347063966402,0.22314285714285698,[0. 0.],[0. 0.],[1.64 2.06],[1.5 1.5]
1.75,1.75,3,0.8333333134651184,4.91,3.03,0.0,0.01,5.382150000000001,-4.7889,-3.0398,-91.24140213786481,0.22270000000000073,[0. 0.],[0. 0.],[6.24 3.06],[1.5 1.5]
1.75,1.75,4,,3.26,5.05,0.01,0.0,,,,,,[0. 0.],[0. 0.],[1.68 5.63],[1.5 1.5]
1.75,1.75,5,0.5,5.38,4.2,0.0,0.01,5.7748333333333335,-5.138166666666666,-4.197083333333333,-80.52121451942817,0.18283333333333296,[0. 0.],[0. 0.],[1.95 2.08],[1.5 1.5]
1.75,2.0,0,0.7272727489471436,5.02,4.17,0.03,0.01,5.4069375,-5.498125,-4.1675,-92.36850779603245,0.1977499999999999,[0. 0.],[0. 0.],[3.81 2.82],[1.5 1.5]
1.75,2.0,1,1.0,5.04,8.65,0.0,0.27,5.547833333333333,-5.641375,-8.703125,-94.66893992455573,0.15300000000000344,[0. 0.],[0. 0.],[4.1  6.52],[1.5 1.5]
1.75,2.0,2,0.5416666865348816,5.27,4.17,0.01,0.0,5.679846153846153,-5.776000000000001,-4.167230769230769,-84.57803032684537,0.18276923076922677,[0. 0.],[0. 0.],[5.55 4.1 ],[1.5 1.5]
1.75,2.0,3,0.0,17.36,11.43,0.21,0.21,,,,,,[0. 0.],[0. 0.],[2.48 6.47],[1.5 1.5]
1.75,2.0,4,1.0,4.78,6.04,0.01,0.02,5.111833333333333,-5.198416666666667,-6.0568333333333335,-103.93772706619247,0.17258333333333553,[0. 0.],[0. 0.],[6.02 4.26],[1.5 1.5]
1.75,2.0,5,0.4166666567325592,5.61,6.4,0.01,0.04,6.0075,-6.109,-6.4089,-83.61306727407764,0.15180000000000088,[0. 0.],[0. 0.],[1.04 4.48],[1.5 1.5]
1.75,2.25,0,0.8333333134651184,4.96,2.53,0.02,0.03,5.308866666666666,-6.073666666666668,-2.511,-104.24682524438008,0.2544000000000025,[0. 0.],[0. 0.],[5.25 1.25],[1.5 1.5]
1.75,2.25,1,0.7916666865348816,4.98,4.75,0.01,0.0,5.449526315789473,-6.2346315789473685,-4.752947368421053,-96.18783326043666,0.18210526315789366,[0. 0.],[0. 0.],[3.61 5.75],[1.5 1.5]
1.75,2.25,2,0.9166666865348816,5.22,6.99,0.07,0.02,5.778863636363636,-6.610863636363635,-6.983727272727273,-85.81225102848727,0.1502727272727278,[0. 0.],[0. 0.],[3.79 5.64],[1.5 1.5]
1.75,2.25,3,,0.66,1.1,0.03,0.08,,,,,,[0. 0.],[0. 0.],[1.31 1.9 ],[1.5 1.5]
1.75,2.25,4,0.95652174949646,4.89,4.8,0.0,0.1,5.424772727272728,-6.206045454545454,-4.711954545454545,-95.52472788331168,0.1863636363636245,[0. 0.],[0. 0.],[1.47 2.35],[1.5 1.5]
1.75,2.25,5,0.625,5.11,5.52,0.0,0.91,5.488200000000001,-6.279333333333333,-5.105066666666667,-91.88599253759237,0.18119999999999906,[0. 0.],[0. 0.],[2.53 3.53],[1.5 1.5]
1.75,2.5,0,0.7083333134651184,5.4,10.38,0.02,0.23,5.954764705882353,-7.569764705882354,-10.41529411764706,-84.01860375439118,0.14364705882352963,[0. 0.],[0. 0.],[5.83 1.81],[1.5 1.5]
1.75,2.5,1,0.7083333134651184,5.3,6.42,0.01,0.0,5.7022352941176475,-7.2484117647058826,-6.415823529411765,-94.0343910151811,0.1643529411764679,[0. 0.],[0. 0.],[3.92 3.8 ],[1.5 1.5]
