V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.0,55,0,3,--,4,False,True,False,--,0.55,-98.277,1.0,55.0,1.0,55.0,0.158,0.422,1.66,0.129,0.346,--,-130.238,130.238,-19.6,-0.359,0.02,nan,nan,nan,nan,--,0.539,[0.275 0.925 0.168 0.771 0.141 1.   ],[ 0.569 -0.979  0.012  0.163],[-100  100],--,1,0,0,0,0,0
1.0,55,0,4,--,4,False,True,False,--,0.581,-98.081,1.0,55.0,1.0,55.0,0.16,0.424,1.652,0.131,0.347,--,-131.074,131.074,-19.589,-0.358,0.008,nan,nan,nan,nan,--,0.536,[0.27  0.906 0.165 0.764 0.14  1.   ],[ 0.565 -0.978  0.012  0.157],[-100  100],--,1,0,0,0,0,0
1.0,60,0,0,--,4,False,True,False,--,0.575,-97.779,1.0,60.0,1.0,60.0,0.161,0.41,1.407,0.139,0.355,--,-129.513,129.513,-19.495,-0.426,0.066,nan,nan,nan,nan,--,0.541,[0.249 0.9   0.182 0.776 0.142 1.   ],[ 0.566 -0.978  0.012  0.158],[-100  100],--,1,0,0,0,0,0
1.0,60,0,1,--,4,False,True,False,--,0.574,-97.946,1.0,60.0,1.0,60.0,0.16,0.41,1.407,0.139,0.355,--,-129.757,129.757,-19.53,-0.428,0.067,nan,nan,nan,nan,--,0.541,[0.249 0.901 0.182 0.774 0.142 1.   ],[ 0.567 -0.979  0.012  0.158],[-100  100],--,1,0,0,0,0,0
1.0,60,0,2,--,4,False,True,False,--,0.579,-99.059,1.0,60.0,1.0,60.0,0.158,0.408,1.417,0.137,0.353,--,-127.915,127.915,-19.603,-0.431,0.105,nan,nan,nan,nan,--,0.546,[0.255 0.926 0.191 0.787 0.144 1.   ],[ 0.572 -0.98   0.012  0.167],[-100  100],--,1,0,0,0,0,0
1.0,60,0,3,--,4,False,True,False,--,0.545,-97.142,1.0,60.0,1.0,60.0,0.163,0.413,1.398,0.141,0.358,--,-130.895,130.895,-19.487,-0.427,0.04,nan,nan,nan,nan,--,0.538,[0.243 0.876 0.176 0.766 0.14  1.   ],[ 0.537 -0.977  0.014  0.173],[-100  100],--,1,0,0,0,0,0
1.0,60,0,4,--,4,False,True,False,--,0.57,-98.013,1.0,60.0,1.0,60.0,0.163,0.412,1.4,0.141,0.357,--,-129.854,129.854,-19.544,-0.429,0.067,nan,nan,nan,nan,--,0.541,[0.244 0.881 0.182 0.773 0.141 1.   ],[ 0.558 -0.977  0.013  0.156],[-100  100],--,1,0,0,0,0,0
1.0,65,0,0,--,4,False,True,False,--,0.578,-98.24,1.0,65.0,1.0,65.0,0.157,0.396,1.178,0.142,0.359,--,-126.827,126.827,-19.497,-0.502,0.142,nan,nan,nan,nan,--,0.548,[0.241 0.93  0.193 0.795 0.146 1.   ],[ 0.575 -0.98   0.012  0.171],[-100  100],--,1,0,0,0,0,0
1.0,65,0,1,--,4,False,True,False,--,0.565,-97.883,1.0,65.0,1.0,65.0,0.156,0.395,1.182,0.141,0.358,--,-126.321,126.321,-19.422,-0.497,0.142,nan,nan,nan,nan,--,0.549,[0.244 0.943 0.192 0.799 0.147 1.   ],[ 0.578 -0.981  0.012  0.176],[-100  100],--,1,0,0,0,0,0
1.0,65,0,2,--,4,False,True,False,--,0.57,-97.499,1.0,65.0,1.0,65.0,0.16,0.398,1.171,0.145,0.361,--,-128.072,128.072,-19.471,-0.503,0.116,nan,nan,nan,nan,--,0.545,[0.235 0.908 0.189 0.786 0.144 1.   ],[ 0.571 -0.979  0.012  0.164],[-100  100],--,1,0,0,0,0,0
1.0,65,0,3,--,4,False,True,False,--,0.56,-97.412,1.0,65.0,1.0,65.0,0.16,0.399,1.17,0.145,0.361,--,-127.947,127.947,-19.453,-0.501,0.116,nan,nan,nan,nan,--,0.545,[0.235 0.905 0.189 0.787 0.144 1.   ],[ 0.57  -0.979  0.012  0.162],[-100  100],--,1,0,0,0,0,0
