t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
5.261,0.005624420544739943,0.101766467747317,1.3077721034857428,0.8072686597250422,0.034556446585413604,-0.5891697092763174,0.0014888574086142244,-0.26211815497645713,0.44977595686540517,2.445933295266001,0.6202273536245648,-22.66923640566806,-2.473416395945331
5.266,0.004190486147230668,0.104019422919255,1.3198764508857528,0.7764393700454327,0.034397626486615415,-0.6292523386502767,-0.0004497095688402092,-0.30261802068780547,0.45144801853893674,2.403991873583597,1.0358478010632528,-18.947244199448658,-0.10822909060186323
5.272,0.0022168959226027095,0.10672426553568014,1.3341260171211273,0.7389042981581684,0.03706441818908732,-0.672790148981,-0.0002872312881847488,-0.3475588236516776,0.4491160412932937,2.3545478923344185,1.0228254084829675,-20.19898503870727,-0.8311393695884862
5.276,0.0007520066368828383,0.10850981470571312,1.343463163331727,0.707645080430388,0.03470027075507596,-0.7057034752999232,-0.004115373835373639,-0.3774838099099916,0.4446927549375083,2.321783196541027,1.039065125327022,-24.195925746770705,-4.13291126204583
5.281,-0.0012386120596971162,0.11072530595943099,1.354925930307891,0.661188802480214,0.026653015401796962,-0.7496140892799884,-0.014060632905586082,-0.4036969571982709,0.4432769433112096,2.2724049773273283,1.1326096402144692,-25.52831375601183,-6.055390285329331
5.286,-0.0032544280846374778,0.11294721276190307,1.3661351198843852,0.6118247313904409,0.017961271368227207,-0.7904082811610507,-0.024548724241494287,-0.4025239784613389,0.4452854149796771,2.2212636354652386,1.1471095473550028,-25.388084729501617,-6.098253496639882
5.291,-0.005259025748097987,0.11518012991992808,1.3770879752054521,0.5601619832198824,0.009236205512531386,-0.8275964869100485,-0.03488982540862741,-0.3997110919950431,0.4473051556435604,2.1703287493336907,1.1351586124889326,-25.237305279484318,-6.047601752983374
5.297,-0.00764473541533699,0.11786599745878498,1.3899051325810552,0.49535358111610284,-0.0012267952493732128,-0.8674173784054957,-0.047015064490072325,-0.39631733061228813,0.4474688622806737,2.112355609472916,1.1290659140386152,-25.162973708319363,-6.03584460056464
5.301,-0.009227162854396124,0.11965263754890594,1.3982622513654281,0.45046074327574537,-0.008237912050655672,-0.8910630877539815,-0.054989355468571526,-0.39535115859166503,0.44605565386373214,2.075562475902608,1.148399574779788,-25.19704445455867,-6.077738247952534
5.306,-0.011204799214373196,0.12187552815846511,1.4085041053080027,0.3924804276978528,-0.0170590864501984,-0.9173093159305681,-0.06489776845615279,-0.39583643336682367,0.4435802589275649,2.0302317682442856,1.1949994994414663,-25.293167772520892,-6.152244639280075
5.31,-0.012790325129853678,0.12364561205880983,1.4165333742061303,0.3447228042328505,-0.024128148290419846,-0.935569510990538,-0.0727578917152003,-0.3966886675478606,0.4419749742002207,1.9934749150315114,1.2316778547639058,-25.361467246839222,-6.195679082491194
5.315,-0.014774770848385887,0.12585269159917142,1.4263599465841337,0.283618489319269,-0.03289211625309784,-0.9548252080988312,-0.08238618320854373,-0.3967951771545072,0.4412569095438283,1.9463721236170652,1.2491206869679876,-25.37900954181336,-6.202882247585515
5.32,-0.01675408117644085,0.1280606254363657,1.4359480092781414,0.22140132143000704,-0.04147478114685288,-0.9699828143638853,-0.09162225295518554,-0.39498721489302646,0.4419525466743798,1.8983843378952108,1.2225614807934249,-25.303155169830973,-6.163060690329891
5.324,-0.01832803641019127,0.12983089387116084,1.4434455969924969,0.17113862742480018,-0.048161917588202346,-0.9791142308889916,-0.098627190814911,-0.3925330342478501,0.44293605384089435,1.860051094426734,1.1804601351496307,-25.198858621498307,-6.118715436262662
5.331,-0.02105989387980512,0.13293563122428378,1.4562018918699209,0.08264188040610991,-0.059451181193530385,-0.9887040671712531,-0.11000065552831143,-0.3889673749958367,0.44368308607560064,1.7942897669367361,1.1233950185787083,-25.03883127232406,-6.068201789809171
5.336,-0.02317090937077095,0.13408859113839727,1.4616296012494843,0.0335003279821294,-0.07093201644252971,-0.9926564186705604,-0.09208480624198402,-0.434193362061455,0.05670008557409257,0.5141970373843792,-16.893703737082724,-12.837940778386526,-6.754570667484768
5.342,-0.025519802218589734,0.1337843288582881,1.4626295034386363,0.004532950351450988,-0.09640934566213319,-0.9948795728986021,-0.029988762215296505,-0.37762701588272335,-0.07448419347112616,0.04742825557925321,-22.423318196512426,-4.787366814406889,-9.85324321523662
5.349,-0.02779653877814467,0.1335531288160179,1.4627068843033313,-0.011712530218491526,-0.13835979098266518,-0.9895694483910723,0.038362633982863624,-0.2661627437478926,0.07044925320354664,-0.06767781184787695,-15.703845168243543,-2.707817743458166,-13.07136684764928
5.355,-0.028450004105384685,0.13475080941449055,1.4621145740751915,-0.02270267470078477,-0.17531049575817753,-0.981960375913188,0.06711660580573965,-0.023845957151891254,0.2619394720776843,-0.06974558412579727,-6.64205182340253,-3.117080335079373,-11.773626313180737
5.36,-0.02800510254358362,0.13605266327295235,1.4620644842953077,-0.027062299628217143,-0.20148274038949787,-0.9761523340420682,0.07615088973999656,0.12410289134455646,0.2529108664846695,0.027396062681291383,-2.532647288951322,-1.6677989067699497,-10.237014260863658
5.365,-0.027088894156178607,0.1370607160618569,1.4621513725739759,-0.02408246308932755,-0.2231175209674899,-0.9713060084761829,0.07876067995477261,0.17650635161408706,0.18105674276188177,0.006941001496048492,-0.03636427992832364,1.4475706392500345,-8.786178392389779
5.371,-0.02583651808913033,0.13770365426367362,1.4621797683482436,-0.010812470160023275,-0.2424519509859685,-0.9669626748573962,0.07799568824470841,0.194908940858793,0.06982947641668479,0.012916743219849348,1.561710508740906,4.264330664406223,-6.308773870907833
5.375,-0.025029195863987642,0.13777284969810297,1.462245271861408,0.0009684850444079673,-0.250416715978832,-0.9651093961867895,0.07651394504968562,0.17956834923533393,0.0007071365106515216,0.02273818243920512,1.984478500882359,5.04257995178752,-4.242041823173052
5.379,-0.024347815329321846,0.13761150746426848,1.4623320824944568,0.012593201011004963,-0.2541963853103912,-0.9641833599229642,0.07467300336193262,0.14956585785488516,-0.05510566818251553,0.02891560748783552,2.1865509728153785,4.900110216190955,-2.2744427736473822
5.385,-0.023570708863875373,0.13705125691182274,1.4624040331456234,0.02747385114485933,-0.2547348117839585,-0.9640670879219568,0.07021405239935517,0.11027684362497607,-0.11259953103077777,0.007347019959971594,2.8865153691650716,3.888419655434646,-0.6108777191286249
5.39,-0.023146969278867495,0.13640975346744738,1.4623587368681308,0.03672579885070823,-0.2520478780943072,-0.9648706543650566,0.06440266447967827,0.07366582052593691,-0.13988294762729137,-0.008486329235721936,3.4433813927445818,2.686218216211962,0.5439559177610943
5.395,-0.02291578795453181,0.1356759479565263,1.462269818232223,0.04303779150388179,-0.247184761951267,-0.9663426291742273,0.05682750216405264,0.036970324990791226,-0.1602506559424417,-0.013682979263319399,3.9905166616801,1.474451833855166,1.5760966176833933
5.398,-0.02288540015376737,0.1352029339346243,1.4622143404305652,0.045217832552968136,-0.24327878974878622,-0.96753356264438,0.051474102558971974,0.012562439267878072,-0.16581868448199596,-0.013362169078627376,4.15433364422906,0.6866699190138088,2.0439685768107596
5.4030000000000005,-0.023005578524477047,0.1343649785414044,1.4621434643206828,0.04642682361921171,-0.23537102678719588,-0.9699119044985659,0.04142375296537366,-0.025853719305146232,-0.18000320807359305,-0.007903256274124203,4.517949118564591,-0.468738805304143,2.8889669630662205
5.406,-0.02316485053717169,0.1338293132618351,1.4621169643014855,0.04594292964743856,-0.22984077315582624,-0.97152229398451,0.03474044475273406,-0.044077267993272926,-0.18775492842687494,-0.004382185150863908,4.719868383960162,-1.0236411865347554,3.30773246510724
5.411,-0.023543291361380645,0.1328919309385358,1.4621017771243243,0.04356493430272619,-0.21983582711417476,-0.9742981653308695,0.022746222744173927,-0.07098326268837793,-0.19643882602209753,0.0023318396985607297,4.865684313102771,-1.8347523909618075,3.5388459092924682
5.416,-0.024012952377973497,0.13202259582680698,1.4621152101395005,0.03975185242759569,-0.2115746567737188,-0.9764880957697152,0.011267371463349293,-0.09201568198155201,-0.17446936015866737,0.008846615463014006,4.388222687052223,-2.3195451548503354,2.6144377681017366
5.42,-0.024428863672834464,0.1314307748664504,1.4621406549926896,0.03628467417229229,-0.20733080824693714,-0.9775928746104539,0.0030870508177688154,-0.09706412775590467,-0.15081248750350915,0.0111238404421565,3.8548802738640795,-2.224274095740759,1.4989363079422737
5.425,-0.024932647321593886,0.13084205775095462,1.46216539320636,0.03238505203140637,-0.20553073801319355,-0.9781003844898846,-0.0052879104961243905,-0.09168682447272603,-0.11896816824880006,0.009181307903878472,3.0684794399120627,-1.7786476133665812,0.05259647025413765
5.429,-0.02528119414960244,0.13048617830028164,1.4621750475536406,0.030098207478027383,-0.20663503949643866,-0.9779009212745672,-0.010288174243647202,-0.07728942051247073,-0.09470175490008097,0.006895337284856378,2.435891263613046,-1.1897551206585733,-0.9401116409249475
5.433,-0.025541539817964733,0.13021848815553452,1.4621747467510515,0.02892059386690973,-0.2094416924790191,-0.9772965221018406,-0.013758073613545403,-0.052383161387605306,-0.0754923715558926,0.005188467864888707,1.8087027899468684,-0.43545581809787903,-1.642510988919568
5.439,-0.025714159043190254,0.12995989899896043,1.4621502431329236,0.029331716886520753,-0.21550879174265206,-0.9759220897456777,-0.01648289454374583,-0.0069086907771716485,-0.049767588842719285,0.002471131230899457,1.1236402115113724,0.6152944432803419,-2.1372214524147846
5.442,-0.025700830983240133,0.12988574927737667,1.4621346654816239,0.030385641536547287,-0.21880810266519152,-0.9751466240141867,-0.016993783281118714,0.01473770059052416,-0.03848456566614948,0.0025430901093699007,0.8841079429791019,1.010382285161807,-2.1604996557881857
5.446,-0.02559474464869175,0.12983550349094786,1.4621165599157764,0.03233390541707095,-0.2230110949526533,-0.9741304390968141,-0.017042819999840943,0.03908621913956197,-0.024982883291020885,0.003873373864465972,0.6224360509568841,1.3442301029251156,-2.017546304340857
5.45,-0.025413280979671868,0.12983427537635808,1.462105627589078,0.03452257599220049,-0.2266732789521899,-0.9732183750631364,-0.016535138203051032,0.056050310492291186,-0.012957337529027422,0.006045875626856044,0.3933985156934086,1.464533245670724,-1.7319706089119327
5.454,-0.02518909394538167,0.12987632763121335,1.4621033912216659,0.0366037766351018,-0.22957087910343582,-0.9724784412145817,-0.015590265442912603,0.06481142945859752,-0.0022322052763637523,0.008219003632336937,0.17858995084150875,1.4262159589698937,-1.3575925052043347
5.46,-0.024857514138126764,0.13001563311367598,1.4621101670927155,0.038725612220660205,-0.2322211600871422,-0.9717982343000164,-0.013485235529541178,0.05551528374407218,0.014695787093506312,0.00943680209487821,-0.22581711165702933,0.8808619333331018,-0.6887063601846988
5.463,-0.024739232727578254,0.13012276681797205,1.4621182519881557,0.03886278759826505,-0.232719983077575,-0.9716913504597751,-0.01212487765397346,0.044210960968773756,0.022492554239316884,0.011030129467362426,-0.43836138225184645,0.5556042038890571,-0.33608054429707057
5.469,-0.024595413733046082,0.13038640262368179,1.4621414643864838,0.03808247651365054,-0.23217119418291615,-0.9718884457516336,-0.008894413344323223,0.02605756138046756,0.03237817134602598,0.01075505023776168,-0.7181967843314536,0.26346291819394585,0.3290694554593072
5.473,-0.02454793650573084,0.13058260637179228,1.4621510130023434,0.03733609574915197,-0.2307774517180869,-0.9722684233184147,-0.006472769935668679,0.018805139329314255,0.03559694249429516,0.00824108356856688,-0.8110712368751214,0.266554847344405,0.7195076083922227
5.477,-0.024522187942966244,0.13078630600661972,1.4621527518947839,0.03670923174870051,-0.22869950714037765,-0.9727967779549459,-0.0039238423317570275,0.014369686595391368,0.03764997344736966,0.006032547924215983,-0.8495846902441652,0.3496483086169998,1.0462235515311296
5.481,-0.024501367611124293,0.130992441405024,1.4621503155921218,0.036416975094675924,-0.22610416585364293,-0.9734212739793613,-0.001316614210556042,0.016172551847605344,0.03798330122402167,0.005664979722881043,-0.8135731043327389,0.6136321874412807,1.2701489398754962
5.486,-0.024446752636848805,0.13124247416188228,1.4621439398738039,0.03696679636589934,-0.22242962873378608,-0.9742458586980727,0.0018769756118082509,0.02150192068369673,0.036929634907119986,0.004261450536877572,-0.6989342246690595,0.9203281513538218,1.4334007268716884
5.493,-0.02434890293340437,0.1315779923130488,1.4621262470878844,0.0381918412252919,-0.21701511765005327,-0.9754020845345512,0.00604941822061013,0.02200414313643044,0.03467860494222541,0.0032544605607843545,-0.6220405331281618,0.8624598371588241,1.4489705545572282
5.499,-0.024278228687738528,0.13184336495437637,1.4621158481133694,0.03871075628640206,-0.21271269243104624,-0.9763034088299154,0.009297404667811975,0.018273749706578052,0.030874596326622844,0.00435756904896911,-0.5907605794455308,0.6059610052326284,1.2694069559115397
5.504,-0.02423484861767436,0.132039422209618,1.4621127462529144,0.038618849140604025,-0.2097215608650547,-0.9769277851422064,0.011728342445700292,0.01564384781173601,0.026454016648153642,0.004912157666738887,-0.5584758981801847,0.4059343173645712,1.0034430173248179
5.509,-0.024200793493340533,0.13220721622224627,1.4621147350067443,0.038280037521092145,-0.20745817358720775,-0.9773963764002304,0.013858872210361983,0.013805696744935534,0.02038004746350789,0.005571080023495933,-0.4520557138596625,0.3200916077381883,0.7078382240900876
5.514,-0.024173411024007475,0.13233910659702677,1.4621177090743434,0.037954416396716144,-0.20591867469012465,-0.9777089341478671,0.015562833202504614,0.012278154572256318,0.013031047425823308,0.00525503903788789,-0.2853077427956249,0.30213352422934997,0.4155730189765009
5.518,-0.02415781240001074,0.13241619271185065,1.4621191386186658,0.03775721375388895,-0.20518086710713201,-0.9778551893085663,0.01656602924712615,0.010468391576483459,0.006845455778577607,0.004947194533572949,-0.13421378173784515,0.28546242986395304,0.19285136822652785
5.522,-0.024151606379548517,0.13246796123436588,1.4621202702351428,0.03756312301207367,-0.2048485786003415,-0.9779208391364749,0.017230902983079496,0.007676750291877043,0.0007487331188609052,0.004881315362997396,0.016058409511404304,0.23249951438319827,-0.012640621964647422
5.526,-0.02415896163420613,0.13249541322511418,1.4621218857679048,0.03728749836099526,-0.20488089809088372,-0.9779187979025589,0.017558040103216842,0.0039043275734255483,-0.005094410226632751,0.005002556942676614,0.15752663814824275,0.14083265326079375,-0.19458416341709567
5.531,-0.02419114826402596,0.13249737848775278,1.4621247024029564,0.036752722193357956,-0.20535578873450924,-0.9778402056961666,0.01751483852863052,-0.0013554574089663035,-0.012079989334401978,0.005112973180466983,0.3217745871119826,0.012497364727200089,-0.3807829703770877
5.534,-0.024222171887006615,0.13248190316746972,1.4621263658006263,0.03634647695953218,-0.20582738367875675,-0.9777606634886598,0.01726576597790144,-0.004080816548632731,-0.01617919020537536,0.005029587317119679,0.41650434505646794,-0.043599225339681524,-0.4683342132515622
5.538,-0.02427295148168607,0.13244237546547608,1.4621275997651897,0.03578389498761868,-0.20662010901189937,-0.9776240164104828,0.01670107627854311,-0.006320393029957424,-0.021515880257292133,0.004678696247479294,0.5398310258115939,-0.06696866651559508,-0.5590085819535379
5.542,-0.024327150713185745,0.13238207116726955,1.4621267705247942,0.03531800261112595,-0.20754705996144385,-0.977457863700299,0.015905385357443683,-0.006434176214068884,-0.026677109945461984,0.0041554484305999905,0.6621037962647509,-0.017951412435440017,-0.6201531725290432
5.546,-0.024376320647944698,0.132302349107698,1.462123244808937,0.03507879365415316,-0.20855178086715498,-0.9772682300834875,0.014914402515528393,-0.004542884026254463,-0.031526220488268704,0.0035646860824597552,0.7841973555577153,0.09408705757224961,-0.6529471452034475
5.551,-0.02442170049959144,0.13217893770560502,1.4621150085095915,0.03521144360195997,-0.20984094851100918,-0.9770087313440999,0.013448771128194805,-0.0004929097040271601,-0.036688666255176444,0.0029070221355529703,0.9250600152113022,0.2696942805324105,-0.662396191480283
5.555,-0.02444282204356752,0.13206590070018695,1.4621062309031971,0.0356387033058024,-0.21086031522687282,-0.9767908956387861,0.01213904799738917,0.0028529850581087033,-0.03956777184156987,0.0027130881320504693,1.0107666019205643,0.38439606349081074,-0.6577088922253322
5.5600000000000005,-0.02445435177244116,0.1319155917974458,1.462095160136264,0.03639108077909878,-0.2121068708140339,-0.9765132388648344,0.010404754438188708,0.005697148081846933,-0.0411729497839031,0.003114595502048778,1.0653148360135218,0.4411335490868512,-0.6504583348239346
5.565,-0.02445901025536197,0.13176580032653842,1.4620869062502415,0.037112815049498295,-0.2133343524034748,-0.9762357183478115,0.008655360513821552,0.006325444092281007,-0.04059768243048473,0.004056134419569659,1.0564339891454602,0.39515558125166794,-0.6472146236710349
5.57,-0.024467005430523214,0.13162594718076437,1.4620828219419526,0.037584557206903464,-0.21455519096087822,-0.9759634394791666,0.006988268118553338,0.005190899423490199,-0.038383966133337846,0.005069710003550101,0.996962196298723,0.2945642839762541,-0.6439745484783618
