vel_IC,phi_IC,d_ceiling,My,k_run,vx,vz,RREV_trig,OFy_trig,impact_eul,landing_success
2.25,60.0,0.3,-6.25,2,1.13,1.95,6.5,-3.7667,226.0712,0.0
2.25,60.0,0.3,-6.5,2,1.13,1.95,6.5,-3.7667,224.1045,0.0
2.25,60.0,0.3,-6.75,2,1.13,1.95,6.5,-3.7667,222.6602,0.0
2.25,60.0,0.3,-7.0,2,1.13,1.95,6.5,-3.7667,223.8411,0.0
2.25,60.0,0.3,-7.25,2,1.13,1.95,6.5,-3.7667,222.0435,0.0
2.25,60.0,0.3,-7.5,2,1.13,1.95,6.5,-3.7667,225.633,0.0
2.25,60.0,0.3,-7.75,2,1.13,1.95,6.5,-3.7667,224.2778,0.0
2.25,60.0,0.3,-8.0,2,1.13,1.95,6.5,-3.7667,228.518,0.0
2.25,60.0,0.3,-8.25,2,1.13,1.95,6.5,-3.7667,226.4432,0.0
2.25,60.0,0.3,-8.5,2,1.13,1.95,6.5,-3.7667,231.253,0.0
2.25,60.0,0.3,-8.75,2,1.13,1.95,6.5,-3.7667,227.6022,0.0
2.25,60.0,0.3,-9.0,2,1.13,1.95,6.5,-3.7667,224.8301,0.0
2.25,60.0,0.3,-9.25,2,1.13,1.95,6.5,-3.7667,232.6533,0.0
2.25,60.0,0.3,-9.5,2,1.13,1.95,6.5,-3.7667,232.8038,0.0
2.25,60.0,0.3,-9.75,2,1.13,1.95,6.5,-3.7667,232.788,0.0
2.25,60.0,0.25,-3.0,2,1.13,1.95,7.8,-4.52,193.9474,0.0
2.25,60.0,0.25,-3.25,2,1.13,1.95,7.8,-4.52,194.2128,0.0
2.25,60.0,0.25,-3.5,2,1.13,1.95,7.8,-4.52,198.9632,0.0
2.25,60.0,0.25,-3.75,2,1.13,1.95,7.8,-4.52,200.4319,0.0
2.25,60.0,0.25,-4.0,2,1.13,1.95,7.8,-4.52,199.0118,0.0
2.25,60.0,0.25,-4.25,2,1.13,1.95,7.8,-4.52,203.2419,0.0
2.25,60.0,0.25,-4.5,2,1.13,1.95,7.8,-4.52,204.1332,0.0
2.25,60.0,0.25,-4.75,2,1.13,1.95,7.8,-4.52,202.9946,0.0
2.25,60.0,0.25,-5.0,2,1.13,1.95,7.8,-4.52,202.1478,0.0
2.25,60.0,0.25,-5.25,2,1.13,1.95,7.8,-4.52,200.4697,0.0
2.25,60.0,0.25,-5.5,2,1.13,1.95,7.8,-4.52,200.5992,0.0
2.25,60.0,0.25,-5.75,2,1.13,1.95,7.8,-4.52,206.5263,0.0
2.25,60.0,0.25,-6.0,2,1.13,1.95,7.8,-4.52,206.6069,0.0
2.25,60.0,0.25,-6.25,2,1.13,1.95,7.8,-4.52,204.2855,0.0
2.25,60.0,0.25,-6.5,2,1.13,1.95,7.8,-4.52,204.3198,0.0
2.25,60.0,0.25,-6.75,2,1.13,1.95,7.8,-4.52,208.9165,0.0
2.25,60.0,0.25,-7.0,2,1.13,1.95,7.8,-4.52,208.9338,0.0
2.25,60.0,0.25,-7.25,2,1.13,1.95,7.8,-4.52,209.23,0.0
2.25,60.0,0.25,-7.5,2,1.13,1.95,7.8,-4.52,204.332,0.0
2.25,60.0,0.25,-7.75,2,1.13,1.95,7.8,-4.52,205.1555,0.0
2.25,60.0,0.25,-8.0,2,1.13,1.95,7.8,-4.52,207.7131,0.0
2.25,60.0,0.25,-8.25,2,1.13,1.95,7.8,-4.52,208.4991,0.0
2.25,60.0,0.25,-8.5,2,1.13,1.95,7.8,-4.52,212.2422,0.0
2.25,60.0,0.25,-8.75,2,1.13,1.95,7.8,-4.52,209.842,0.0
2.25,60.0,0.25,-9.0,2,1.13,1.95,7.8,-4.52,209.3514,0.0
2.25,60.0,0.25,-9.25,2,1.13,1.95,7.8,-4.52,208.5642,0.0
2.25,60.0,0.25,-9.5,2,1.13,1.95,7.8,-4.52,206.9154,0.0
2.25,60.0,0.25,-9.75,2,1.13,1.95,7.8,-4.52,208.7429,0.0
2.25,60.0,0.2,-3.0,2,1.13,1.95,9.75,-5.65,184.8163,0.0
2.25,60.0,0.2,-3.25,2,1.13,1.95,9.75,-5.65,186.0397,0.0
2.25,60.0,0.2,-3.5,2,1.13,1.95,9.75,-5.65,186.4188,0.0
2.25,60.0,0.2,-3.75,2,1.13,1.95,9.75,-5.65,187.0748,0.0
2.25,60.0,0.2,-4.0,2,1.13,1.95,9.75,-5.65,190.2505,0.0
2.25,60.0,0.2,-4.25,2,1.13,1.95,9.75,-5.65,188.9498,0.0
2.25,60.0,0.2,-4.5,2,1.13,1.95,9.75,-5.65,188.4539,0.0
2.25,60.0,0.2,-4.75,2,1.13,1.95,9.75,-5.65,191.7111,0.0
2.25,60.0,0.2,-5.0,2,1.13,1.95,9.75,-5.65,190.441,0.0
2.25,60.0,0.2,-5.25,2,1.13,1.95,9.75,-5.65,192.8995,0.0
2.25,60.0,0.2,-5.5,2,1.13,1.95,9.75,-5.65,190.9836,0.0
2.25,60.0,0.2,-5.75,2,1.13,1.95,9.75,-5.65,190.0598,0.0
2.25,60.0,0.2,-6.0,2,1.13,1.95,9.75,-5.65,192.558,0.0
2.25,60.0,0.2,-6.25,2,1.13,1.95,9.75,-5.65,194.5533,0.0
2.25,60.0,0.2,-6.5,2,1.13,1.95,9.75,-5.65,192.634,0.0
2.25,60.0,0.2,-6.75,2,1.13,1.95,9.75,-5.65,194.0949,0.0
2.25,60.0,0.2,-7.0,2,1.13,1.95,9.75,-5.65,194.5206,0.0
2.25,60.0,0.2,-7.25,2,1.13,1.95,9.75,-5.65,193.3307,0.0
2.25,60.0,0.2,-7.5,2,1.13,1.95,9.75,-5.65,192.7858,0.0
2.25,60.0,0.2,-7.75,2,1.13,1.95,9.75,-5.65,194.7476,0.0
2.25,60.0,0.2,-8.0,2,1.13,1.95,9.75,-5.65,195.3687,0.0
2.25,60.0,0.2,-8.25,2,1.13,1.95,9.75,-5.65,193.2124,0.0
2.25,60.0,0.2,-8.5,2,1.13,1.95,9.75,-5.65,195.3305,0.0
2.25,60.0,0.2,-8.75,2,1.13,1.95,9.75,-5.65,194.899,0.0
2.25,60.0,0.2,-9.0,2,1.13,1.95,9.75,-5.65,193.6378,0.0
2.25,60.0,0.2,-9.25,2,1.13,1.95,9.75,-5.65,195.8341,0.0
2.25,60.0,0.2,-9.5,2,1.13,1.95,9.75,-5.65,196.7154,0.0
2.25,60.0,0.2,-9.75,2,1.13,1.95,9.75,-5.65,197.1409,0.0
2.25,60.0,0.15,-3.0,2,1.13,1.95,13.0,-7.5333,180.7257,0.0
2.25,60.0,0.15,-3.25,2,1.13,1.95,13.0,-7.5333,120.9166,0.0
2.25,60.0,0.15,-3.5,2,1.13,1.95,13.0,-7.5333,181.0695,0.0
2.25,60.0,0.15,-3.75,2,1.13,1.95,13.0,-7.5333,183.8592,0.0
2.25,60.0,0.15,-4.0,2,1.13,1.95,13.0,-7.5333,121.6433,0.0
2.25,60.0,0.15,-4.25,2,1.13,1.95,13.0,-7.5333,181.9096,0.0
2.25,60.0,0.15,-4.5,2,1.13,1.95,13.0,-7.5333,183.0944,0.0
2.25,60.0,0.15,-4.75,2,1.13,1.95,13.0,-7.5333,183.2089,0.0
2.25,60.0,0.15,-5.0,2,1.13,1.95,13.0,-7.5333,184.1646,0.0
2.25,60.0,0.15,-5.25,2,1.13,1.95,13.0,-7.5333,181.8717,0.0
2.25,60.0,0.15,-5.5,2,1.13,1.95,13.0,-7.5333,182.9416,0.0
2.25,60.0,0.15,-5.75,2,1.13,1.95,13.0,-7.5333,184.1269,0.0
2.25,60.0,0.15,-6.0,2,1.13,1.95,13.0,-7.5333,183.0942,0.0
2.25,60.0,0.15,-6.25,2,1.13,1.95,13.0,-7.5333,185.082,0.0
2.25,60.0,0.15,-6.5,2,1.13,1.95,13.0,-7.5333,182.7892,0.0
2.25,60.0,0.15,-6.75,2,1.13,1.95,13.0,-7.5333,184.9309,0.0
2.25,60.0,0.15,-7.0,2,1.13,1.95,13.0,-7.5333,185.1588,0.0
2.25,60.0,0.15,-7.25,2,1.13,1.95,13.0,-7.5333,184.3566,0.0
2.25,60.0,0.15,-7.5,2,1.13,1.95,13.0,-7.5333,183.0578,0.0
2.25,60.0,0.15,-7.75,2,1.13,1.95,13.0,-7.5333,185.7726,0.0
2.25,60.0,0.15,-8.0,2,1.13,1.95,13.0,-7.5333,184.9679,0.0
2.25,60.0,0.15,-8.25,2,1.13,1.95,13.0,-7.5333,186.4213,0.0
2.25,60.0,0.15,-8.5,2,1.13,1.95,13.0,-7.5333,184.3196,0.0
2.25,60.0,0.15,-8.75,2,1.13,1.95,13.0,-7.5333,184.6255,0.0
2.25,60.0,0.15,-9.0,2,1.13,1.95,13.0,-7.5333,185.5427,0.0
2.25,60.0,0.15,-9.25,2,1.13,1.95,13.0,-7.5333,184.9686,0.0
2.25,60.0,0.15,-9.5,2,1.13,1.95,13.0,-7.5333,187.7223,0.0
2.25,60.0,0.15,-9.75,2,1.13,1.95,13.0,-7.5333,185.8476,0.0
2.25,60.0,0.1,-3.0,2,1.13,1.95,19.5,-11.3,-0.4966,0.0
2.25,60.0,0.1,-3.25,2,1.13,1.95,19.5,-11.3,180.4202,0.0
2.25,60.0,0.1,-3.5,2,1.13,1.95,19.5,-11.3,119.7708,0.0
2.25,60.0,0.1,-3.75,2,1.13,1.95,19.5,-11.3,180.6493,0.0
2.25,60.0,0.1,-4.0,2,1.13,1.95,19.5,-11.3,120.0764,0.0
2.25,60.0,0.1,-4.25,2,1.13,1.95,19.5,-11.3,60.0,0.0
2.25,60.0,0.1,-4.5,2,1.13,1.95,19.5,-11.3,59.9236,0.0
2.25,60.0,0.1,-4.75,2,1.13,1.95,19.5,-11.3,120.2674,0.0
2.25,60.0,0.1,-5.0,2,1.13,1.95,19.5,-11.3,119.9618,0.0
2.25,60.0,0.1,-5.25,2,1.13,1.95,19.5,-11.3,120.1146,0.0
2.25,60.0,0.1,-5.5,2,1.13,1.95,19.5,-11.3,180.5729,0.0
2.25,60.0,0.1,-5.75,2,1.13,1.95,19.5,-11.3,180.382,0.0
2.25,60.0,0.1,-6.0,2,1.13,1.95,19.5,-11.3,180.764,0.0
2.25,60.0,0.1,-6.25,2,1.13,1.95,19.5,-11.3,120.1146,0.0
2.25,60.0,0.1,-6.5,2,1.13,1.95,19.5,-11.3,120.6111,0.0
2.25,60.0,0.1,-6.75,2,1.13,1.95,19.5,-11.3,-0.5347,0.0
2.25,60.0,0.1,-7.0,2,1.13,1.95,19.5,-11.3,60.0764,0.0
2.25,60.0,0.1,-7.25,2,1.13,1.95,19.5,-11.3,60.2292,0.0
2.25,60.0,0.1,-7.5,2,1.13,1.95,19.5,-11.3,180.5729,0.0
2.25,60.0,0.1,-7.75,2,1.13,1.95,19.5,-11.3,180.1528,0.0
2.25,60.0,0.1,-8.0,2,1.13,1.95,19.5,-11.3,120.382,0.0
2.25,60.0,0.1,-8.25,2,1.13,1.95,19.5,-11.3,120.382,0.0
2.25,60.0,0.1,-8.5,2,1.13,1.95,19.5,-11.3,180.3438,0.0
2.25,60.0,0.1,-8.75,2,1.13,1.95,19.5,-11.3,120.5348,0.0
2.25,60.0,0.1,-9.0,2,1.13,1.95,19.5,-11.3,120.5347,0.0
2.25,60.0,0.1,-9.25,2,1.13,1.95,19.5,-11.3,120.4965,0.0
2.25,60.0,0.1,-9.5,2,1.13,1.95,19.5,-11.3,120.0,0.0
2.25,60.0,0.1,-9.75,2,1.13,1.95,19.5,-11.3,120.2674,0.0
2.25,70.0,0.55,-3.0,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-3.25,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-3.5,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-3.75,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-4.0,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-4.25,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-4.5,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-4.75,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-5.0,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-5.25,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-5.5,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-5.75,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-6.0,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-6.25,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-6.5,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-6.75,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-7.0,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-7.25,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-7.5,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-7.75,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-8.0,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-8.25,2,0.77,2.11,3.8364,-1.4,,0.5
2.25,70.0,0.55,-8.5,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-8.75,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-9.0,2,0.77,2.11,3.8364,-1.4,,0.5
2.25,70.0,0.55,-9.25,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-9.5,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.55,-9.75,2,0.77,2.11,3.8364,-1.4,,0.0
2.25,70.0,0.5,-3.0,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-3.25,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-3.5,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-3.75,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-4.0,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-4.25,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-4.5,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-4.75,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-5.0,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-5.25,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-5.5,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-5.75,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-6.0,2,0.77,2.11,4.22,-1.54,,0.0
2.25,70.0,0.5,-6.25,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-6.5,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-6.75,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-7.0,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-7.25,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-7.5,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-7.75,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-8.0,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-8.25,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-8.5,2,0.77,2.11,4.22,-1.54,-144.3811,0.5
2.25,70.0,0.5,-8.75,2,0.77,2.11,4.22,-1.54,-138.3643,0.5
2.25,70.0,0.5,-9.0,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.5,-9.25,2,0.77,2.11,4.22,-1.54,-150.373,0.5
2.25,70.0,0.5,-9.5,2,0.77,2.11,4.22,-1.54,-140.1517,0.5
2.25,70.0,0.5,-9.75,2,0.77,2.11,4.22,-1.54,,0.5
2.25,70.0,0.45,-3.0,2,0.77,2.11,4.6889,-1.7111,,0.0
2.25,70.0,0.45,-3.25,2,0.77,2.11,4.6889,-1.7111,,0.5
2.25,70.0,0.45,-3.5,2,0.77,2.11,4.6889,-1.7111,,0.5
2.25,70.0,0.45,-3.75,2,0.77,2.11,4.6889,-1.7111,,0.5
2.25,70.0,0.45,-4.0,2,0.77,2.11,4.6889,-1.7111,,0.5
2.25,70.0,0.45,-4.25,2,0.77,2.11,4.6889,-1.7111,,0.5
2.25,70.0,0.45,-4.5,2,0.77,2.11,4.6889,-1.7111,293.0329,0.5
2.25,70.0,0.45,-4.75,2,0.77,2.11,4.6889,-1.7111,141.3824,0.5
2.25,70.0,0.45,-5.0,2,0.77,2.11,4.6889,-1.7111,140.3199,0.5
2.25,70.0,0.45,-5.25,2,0.77,2.11,4.6889,-1.7111,155.8552,1.0
2.25,70.0,0.45,-5.5,2,0.77,2.11,4.6889,-1.7111,301.2057,0.5
2.25,70.0,0.45,-5.75,2,0.77,2.11,4.6889,-1.7111,318.1861,0.5
2.25,70.0,0.45,-6.0,2,0.77,2.11,4.6889,-1.7111,314.6442,1.0
2.25,70.0,0.45,-6.25,2,0.77,2.11,4.6889,-1.7111,-6.1579,1.0
2.25,70.0,0.45,-6.5,2,0.77,2.11,4.6889,-1.7111,301.7561,0.5
2.25,70.0,0.45,-6.75,2,0.77,2.11,4.6889,-1.7111,162.6979,1.0
2.25,70.0,0.45,-7.0,2,0.77,2.11,4.6889,-1.7111,,1.0
2.25,70.0,0.45,-7.25,2,0.77,2.11,4.6889,-1.7111,311.3539,1.0
2.25,70.0,0.45,-7.5,2,0.77,2.11,4.6889,-1.7111,-3.2436,1.0
2.25,70.0,0.45,-7.75,2,0.77,2.11,4.6889,-1.7111,302.4731,0.5
2.25,70.0,0.45,-8.0,2,0.77,2.11,4.6889,-1.7111,153.7866,1.0
2.25,70.0,0.45,-8.25,2,0.77,2.11,4.6889,-1.7111,155.7721,1.0
2.25,70.0,0.45,-8.5,2,0.77,2.11,4.6889,-1.7111,147.5136,1.0
2.25,70.0,0.45,-8.75,2,0.77,2.11,4.6889,-1.7111,302.784,0.5
2.25,70.0,0.45,-9.0,2,0.77,2.11,4.6889,-1.7111,-10.026,1.0
2.25,70.0,0.45,-9.25,2,0.77,2.11,4.6889,-1.7111,-174.5754,0.5
2.25,70.0,0.45,-9.5,2,0.77,2.11,4.6889,-1.7111,326.8307,1.0
2.25,70.0,0.45,-9.75,2,0.77,2.11,4.6889,-1.7111,162.2036,1.0
2.25,70.0,0.4,-3.0,2,0.77,2.11,5.275,-1.925,261.2851,0.5
2.25,70.0,0.4,-3.25,2,0.77,2.11,5.275,-1.925,259.5842,0.5
2.25,70.0,0.4,-3.5,2,0.77,2.11,5.275,-1.925,259.9447,0.5
2.25,70.0,0.4,-3.75,2,0.77,2.11,5.275,-1.925,,0.0
2.25,70.0,0.4,-4.0,2,0.77,2.11,5.275,-1.925,274.1606,0.5
2.25,70.0,0.4,-4.25,2,0.77,2.11,5.275,-1.925,265.2691,0.5
2.25,70.0,0.4,-4.5,2,0.77,2.11,5.275,-1.925,262.1022,0.5
2.25,70.0,0.4,-4.75,2,0.77,2.11,5.275,-1.925,259.543,0.5
2.25,70.0,0.4,-5.0,2,0.77,2.11,5.275,-1.925,273.7292,0.5
2.25,70.0,0.4,-5.25,2,0.77,2.11,5.275,-1.925,272.0268,0.5
2.25,70.0,0.4,-5.5,2,0.77,2.11,5.275,-1.925,264.0005,0.5
2.25,70.0,0.4,-5.75,2,0.77,2.11,5.275,-1.925,,0.5
2.25,70.0,0.4,-6.0,2,0.77,2.11,5.275,-1.925,260.8279,0.5
2.25,70.0,0.4,-6.25,2,0.77,2.11,5.275,-1.925,261.9903,0.5
2.25,70.0,0.4,-6.5,2,0.77,2.11,5.275,-1.925,274.8746,0.5
2.25,70.0,0.4,-6.75,2,0.77,2.11,5.275,-1.925,276.634,0.5
2.25,70.0,0.4,-7.0,2,0.77,2.11,5.275,-1.925,274.9241,0.5
2.25,70.0,0.4,-7.25,2,0.77,2.11,5.275,-1.925,275.9533,0.5
2.25,70.0,0.4,-7.5,2,0.77,2.11,5.275,-1.925,276.0812,0.5
2.25,70.0,0.4,-7.75,2,0.77,2.11,5.275,-1.925,,0.5
2.25,70.0,0.4,-8.0,2,0.77,2.11,5.275,-1.925,269.6218,0.5
2.25,70.0,0.4,-8.25,2,0.77,2.11,5.275,-1.925,281.0704,0.5
2.25,70.0,0.4,-8.5,2,0.77,2.11,5.275,-1.925,283.3016,0.5
2.25,70.0,0.4,-8.75,2,0.77,2.11,5.275,-1.925,282.6825,0.5
2.25,70.0,0.4,-9.0,2,0.77,2.11,5.275,-1.925,283.7504,0.5
2.25,70.0,0.4,-9.25,2,0.77,2.11,5.275,-1.925,279.019,0.5
2.25,70.0,0.4,-9.5,2,0.77,2.11,5.275,-1.925,281.1954,0.5
2.25,70.0,0.4,-9.75,2,0.77,2.11,5.275,-1.925,278.0874,0.5
2.25,70.0,0.35,-3.0,2,0.77,2.11,6.0286,-2.2,218.2969,0.0
2.25,70.0,0.35,-3.25,2,0.77,2.11,6.0286,-2.2,219.6132,0.0
2.25,70.0,0.35,-3.5,2,0.77,2.11,6.0286,-2.2,224.6028,0.0
2.25,70.0,0.35,-3.75,2,0.77,2.11,6.0286,-2.2,225.9825,0.0
2.25,70.0,0.35,-4.0,2,0.77,2.11,6.0286,-2.2,225.2101,0.0
2.25,70.0,0.35,-4.25,2,0.77,2.11,6.0286,-2.2,223.015,0.0
2.25,70.0,0.35,-4.5,2,0.77,2.11,6.0286,-2.2,232.2075,0.0
2.25,70.0,0.35,-4.75,2,0.77,2.11,6.0286,-2.2,228.7703,0.0
2.25,70.0,0.35,-5.0,2,0.77,2.11,6.0286,-2.2,234.1881,0.0
2.25,70.0,0.35,-5.25,2,0.77,2.11,6.0286,-2.2,234.567,0.0
2.25,70.0,0.35,-5.5,2,0.77,2.11,6.0286,-2.2,239.3009,0.0
2.25,70.0,0.35,-5.75,2,0.77,2.11,6.0286,-2.2,236.2909,0.0
2.25,70.0,0.35,-6.0,2,0.77,2.11,6.0286,-2.2,233.8356,0.0
2.25,70.0,0.35,-6.25,2,0.77,2.11,6.0286,-2.2,235.0468,0.0
2.25,70.0,0.35,-6.5,2,0.77,2.11,6.0286,-2.2,244.5822,0.0
2.25,70.0,0.35,-6.75,2,0.77,2.11,6.0286,-2.2,240.8764,0.0
2.25,70.0,0.35,-7.0,2,0.77,2.11,6.0286,-2.2,237.8474,0.0
2.25,70.0,0.35,-7.25,2,0.77,2.11,6.0286,-2.2,242.5586,0.0
2.25,70.0,0.35,-7.5,2,0.77,2.11,6.0286,-2.2,237.8305,0.0
2.25,70.0,0.35,-7.75,2,0.77,2.11,6.0286,-2.2,249.0452,0.5
2.25,70.0,0.35,-8.0,2,0.77,2.11,6.0286,-2.2,245.7388,0.5
2.25,70.0,0.35,-8.25,2,0.77,2.11,6.0286,-2.2,236.5401,0.0
2.25,70.0,0.35,-8.5,2,0.77,2.11,6.0286,-2.2,243.7335,0.0
2.25,70.0,0.35,-8.75,2,0.77,2.11,6.0286,-2.2,248.3381,0.0
2.25,70.0,0.35,-9.0,2,0.77,2.11,6.0286,-2.2,253.7115,0.0
2.25,70.0,0.35,-9.25,2,0.77,2.11,6.0286,-2.2,,0.5
2.25,70.0,0.35,-9.5,2,0.77,2.11,6.0286,-2.2,254.303,0.0
2.25,70.0,0.35,-9.75,2,0.77,2.11,6.0286,-2.2,247.4269,0.0
2.25,70.0,0.3,-3.0,2,0.77,2.11,7.0333,-2.5667,203.8269,0.0
2.25,70.0,0.3,-3.25,2,0.77,2.11,7.0333,-2.5667,208.4153,0.0
2.25,70.0,0.3,-3.5,2,0.77,2.11,7.0333,-2.5667,206.1353,0.0
2.25,70.0,0.3,-3.75,2,0.77,2.11,7.0333,-2.5667,203.9636,0.0
2.25,70.0,0.3,-4.0,2,0.77,2.11,7.0333,-2.5667,209.7131,0.0
2.25,70.0,0.3,-4.25,2,0.77,2.11,7.0333,-2.5667,213.1242,0.0
2.25,70.0,0.3,-4.5,2,0.77,2.11,7.0333,-2.5667,205.6544,0.0
2.25,70.0,0.3,-4.75,2,0.77,2.11,7.0333,-2.5667,211.9169,0.0
2.25,70.0,0.3,-5.0,2,0.77,2.11,7.0333,-2.5667,212.264,0.0
2.25,70.0,0.3,-5.25,2,0.77,2.11,7.0333,-2.5667,219.6237,0.0
2.25,70.0,0.3,-5.5,2,0.77,2.11,7.0333,-2.5667,215.9019,0.0
2.25,70.0,0.3,-5.75,2,0.77,2.11,7.0333,-2.5667,217.0628,0.0
2.25,70.0,0.3,-6.0,2,0.77,2.11,7.0333,-2.5667,218.9779,0.0
2.25,70.0,0.3,-6.25,2,0.77,2.11,7.0333,-2.5667,215.8362,0.0
2.25,70.0,0.3,-6.5,2,0.77,2.11,7.0333,-2.5667,215.9865,0.0
2.25,70.0,0.3,-6.75,2,0.77,2.11,7.0333,-2.5667,215.9052,0.0
2.25,70.0,0.3,-7.0,2,0.77,2.11,7.0333,-2.5667,214.2501,0.0
2.25,70.0,0.3,-7.25,2,0.77,2.11,7.0333,-2.5667,219.0144,0.0
2.25,70.0,0.3,-7.5,2,0.77,2.11,7.0333,-2.5667,222.2541,0.0
2.25,70.0,0.3,-7.75,2,0.77,2.11,7.0333,-2.5667,216.823,0.0
2.25,70.0,0.3,-8.0,2,0.77,2.11,7.0333,-2.5667,221.3339,0.0
2.25,70.0,0.3,-8.25,2,0.77,2.11,7.0333,-2.5667,218.2718,0.0
2.25,70.0,0.3,-8.5,2,0.77,2.11,7.0333,-2.5667,224.4052,0.0
2.25,70.0,0.3,-8.75,2,0.77,2.11,7.0333,-2.5667,226.3778,0.0
2.25,70.0,0.3,-9.0,2,0.77,2.11,7.0333,-2.5667,223.5759,0.0
2.25,70.0,0.3,-9.25,2,0.77,2.11,7.0333,-2.5667,222.0736,0.0
2.25,70.0,0.3,-9.5,2,0.77,2.11,7.0333,-2.5667,217.0021,0.0
2.25,70.0,0.3,-9.75,2,0.77,2.11,7.0333,-2.5667,222.5076,0.0
2.25,70.0,0.25,-3.0,2,0.77,2.11,8.44,-3.08,195.1362,0.0
2.25,70.0,0.25,-3.25,2,0.77,2.11,8.44,-3.08,194.2903,0.0
2.25,70.0,0.25,-3.5,2,0.77,2.11,8.44,-3.08,195.7174,0.0
2.25,70.0,0.25,-3.75,2,0.77,2.11,8.44,-3.08,196.8711,0.0
2.25,70.0,0.25,-4.0,2,0.77,2.11,8.44,-3.08,191.7864,0.0
2.25,70.0,0.25,-4.25,2,0.77,2.11,8.44,-3.08,194.2497,0.0
2.25,70.0,0.25,-4.5,2,0.77,2.11,8.44,-3.08,197.3028,0.0
2.25,70.0,0.25,-4.75,2,0.77,2.11,8.44,-3.08,200.8216,0.0
2.25,70.0,0.25,-5.0,2,0.77,2.11,8.44,-3.08,199.5405,0.0
2.25,70.0,0.25,-5.25,2,0.77,2.11,8.44,-3.08,196.0605,0.0
2.25,70.0,0.25,-5.5,2,0.77,2.11,8.44,-3.08,199.2761,0.0
2.25,70.0,0.25,-5.75,2,0.77,2.11,8.44,-3.08,199.2703,0.0
2.25,70.0,0.25,-6.0,2,0.77,2.11,8.44,-3.08,201.324,0.0
2.25,70.0,0.25,-6.25,2,0.77,2.11,8.44,-3.08,197.9889,0.0
2.25,70.0,0.25,-6.5,2,0.77,2.11,8.44,-3.08,203.4433,0.0
2.25,70.0,0.25,-6.75,2,0.77,2.11,8.44,-3.08,204.9061,0.0
