vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,G2,RREV_sig,G1_sig,G2_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
1.5,0.0,0,0.0,4.62,5.48,3.43,0.1,0.01,0.05,,,,,,[0. 0.],[0. 0.],[1.01 4.57 4.4 ],[2. 2. 2.]
1.5,0.0,1,0.20000000298023224,4.41,8.85,8.05,0.0,0.0,0.0,4.9094999999999995,0.0005,-8.848749999999999,-132.57070965983266,0.22299999999999187,[0. 0.],[0. 0.],[1.52 5.56 3.75],[2. 2. 2.]
1.5,0.0,2,0.25,4.45,7.91,2.99,0.02,0.01,0.07,4.957833333333333,0.0,-7.913,-141.3871579431388,0.1898333333333492,[0. 0.],[0. 0.],[6.34 5.57 1.89],[2. 2. 2.]
1.5,0.0,3,0.3571428656578064,5.17,3.84,5.44,0.05,0.0,0.04,5.6548,-0.0002,-3.84,-91.95989847931412,0.2146000000000015,[0. 0.],[0. 0.],[6.18 5.69 4.51],[2. 2. 2.]
1.5,0.0,4,0.09090909361839294,4.55,5.68,3.69,0.01,0.0,0.0,5.5015,0.0,-5.678,-99.04425787145695,0.19649999999998968,[0. 0.],[0. 0.],[4.64 4.36 2.1 ],[2. 2. 2.]
1.5,0.0,5,0.0,4.09,5.97,3.42,0.16,1.53,0.0,,,,,,[0. 0.],[0. 0.],[5.9  6.42 3.16],[2. 2. 2.]
1.5,0.25,0,0.095238097012043,4.13,6.97,6.18,0.02,0.14,0.0,4.7805,-0.696,-7.131,-168.9086760010259,0.21250000000000568,[0. 0.],[0. 0.],[2.55 6.12 5.86],[2. 2. 2.]
1.5,0.25,1,0.2916666567325592,4.63,7.34,8.18,0.0,0.38,0.06,5.2628571428571425,-0.7665714285714286,-7.287857142857144,-127.67303418627203,0.18142857142858507,[0. 0.],[0. 0.],[4.54 4.87 1.3 ],[2. 2. 2.]
1.5,0.25,2,0.08695652335882187,4.76,5.59,10.58,0.05,0.09,0.06,5.5969999999999995,-0.815,-5.6080000000000005,-89.58254490169676,0.16900000000003956,[0. 0.],[0. 0.],[3.59 4.16 1.33],[2. 2. 2.]
1.5,0.25,3,0.0,9.9,6.3,2.22,0.01,0.03,0.25,,,,,,[0. 0.],[0. 0.],[5.8  5.32 4.89],[2. 2. 2.]
1.5,0.25,4,0.10526315867900848,4.29,6.81,4.23,0.02,0.04,0.03,5.124499999999999,-0.7465,-6.8375,-135.17980271198678,0.1944999999999979,[0. 0.],[0. 0.],[1.49 4.83 4.71],[2. 2. 2.]
1.5,0.25,5,0.1666666716337204,4.66,10.16,3.58,0.0,0.04,0.18,5.14925,-0.75,-10.148,-130.17882716082676,0.16449999999999676,[0. 0.],[0. 0.],[5.49 6.46 5.5 ],[2. 2. 2.]
1.5,0.5,0,0.08695652335882187,5.02,9.13,1.51,0.01,0.02,0.01,5.917,-1.7229999999999999,-9.113,-88.65804692027498,0.14299999999991542,[0. 0.],[0. 0.],[3.27 3.46 1.31],[2. 2. 2.]
1.5,0.5,1,0.23529411852359772,5.11,4.16,3.08,0.15,0.02,0.0,5.6907499999999995,-1.65775,-4.170999999999999,-92.30506741347196,0.20775000000001853,[0. 0.],[0. 0.],[6.03 3.8  1.27],[2. 2. 2.]
1.5,0.5,2,0.2083333283662796,4.61,7.63,2.58,0.02,0.28,0.59,4.8878,-1.4238000000000002,-7.6248000000000005,-139.4907626563883,0.1939999999999941,[0. 0.],[0. 0.],[2.54 6.98 4.9 ],[2. 2. 2.]
1.5,0.5,3,0.11764705926179886,4.94,3.92,2.82,0.03,0.01,0.0,5.8475,-1.703,-3.9205,-94.45453328101402,0.19349999999991496,[0. 0.],[0. 0.],[1.38 6.26 2.69],[2. 2. 2.]
1.5,0.5,4,0.25,5.27,3.18,0.79,0.08,0.0,0.02,5.624499999999999,-1.638,-3.1814999999999998,-94.74642443143635,0.241000000000005,[0. 0.],[0. 0.],[6.14 3.73 1.53],[2. 2. 2.]
1.5,0.5,5,0.15789473056793213,4.37,13.35,2.6,0.07,0.45,0.0,4.7123333333333335,-1.3726666666666667,-13.475666666666664,-146.23486951295556,0.17233333333331302,[0. 0.],[0. 0.],[3.66 5.98 1.34],[2. 2. 2.]
1.5,0.75,0,0.260869562625885,4.88,5.97,5.7,0.09,0.04,0.45,5.6845,-2.483833333333333,-5.967500000000001,-96.04196306807115,0.17049999999999935,[0. 0.],[0. 0.],[3.08 4.51 3.13],[2. 2. 2.]
1.5,0.75,1,0.1304347813129425,4.73,5.82,2.92,0.04,0.01,0.05,5.3,-2.315666666666667,-5.8293333333333335,-118.75128432964057,0.20133333333330938,[0. 0.],[0. 0.],[4.39 4.85 2.21],[2. 2. 2.]
1.5,0.75,2,0.0,5.75,5.49,0.93,0.01,0.0,0.0,,,,,,[0. 0.],[0. 0.],[6.85 3.19 2.13],[2. 2. 2.]
1.5,0.75,3,0.550000011920929,5.06,3.76,7.27,0.0,0.0,0.31,5.4144545454545465,-2.3651818181818185,-3.760363636363636,-108.06470830848099,0.2264545454545493,[0. 0.],[0. 0.],[5.15 3.18 1.64],[2. 2. 2.]
1.5,0.75,4,0.25,4.73,14.15,3.97,0.03,0.06,0.0,5.296833333333334,-2.3138333333333336,-14.136666666666668,-131.0976225457202,0.17416666666665984,[0. 0.],[0. 0.],[4.17 5.81 3.72],[2. 2. 2.]
1.5,0.75,5,0.3529411852359772,4.52,6.07,2.85,0.26,0.3,1.24,5.227166666666666,-2.2836666666666665,-6.014499999999999,-137.09510507955278,0.19783333333332584,[0. 0.],[0. 0.],[3.98 4.51 1.17],[2. 2. 2.]
1.5,1.0,0,0.6521739363670349,4.94,4.47,3.78,0.0,0.16,0.0,5.4174,-3.1555333333333335,-4.4471333333333325,-108.36327240137605,0.20119999999998678,[0. 0.],[0. 0.],[5.55 3.69 1.31],[2. 2. 2.]
1.5,1.0,1,0.8181818127632141,4.63,3.61,3.11,0.0,0.01,0.0,5.4527777777777775,-3.1763333333333335,-3.605111111111112,-108.81042576403833,0.2196666666666671,[0. 0.],[0. 0.],[3.7  4.18 1.75],[2. 2. 2.]
1.5,1.0,2,0.523809552192688,4.98,3.64,4.49,0.01,0.1,0.06,5.482363636363636,-3.1935454545454545,-3.644272727272727,-107.38261908946393,0.2191818181818028,[0. 0.],[0. 0.],[2.94 3.23 2.08],[2. 2. 2.]
1.5,1.0,3,0.5625,4.94,4.21,2.08,0.0,0.11,0.03,5.557333333333333,-3.2368888888888887,-4.188888888888889,-101.3089542914576,0.2012222222222388,[0. 0.],[0. 0.],[3.94 1.98 1.3 ],[2. 2. 2.]
1.5,1.0,4,0.5,4.8,5.62,3.91,0.02,0.01,0.02,5.322727272727273,-3.1007272727272723,-5.620818181818182,-111.319305073098,0.19336363636363207,[0. 0.],[0. 0.],[5.03 4.52 1.64],[2. 2. 2.]
1.5,1.0,5,0.6666666865348816,4.89,3.45,3.54,0.0,0.04,0.11,5.627000000000001,-3.2775999999999996,-3.4499999999999993,-95.9358465344582,0.21520000000000117,[0. 0.],[0. 0.],[3.76 5.15 3.38],[2. 2. 2.]
1.5,1.25,0,1.0,4.6,8.45,1.21,0.01,1.15,0.0,5.16625,-3.76195,-8.330949999999998,-126.58786322404951,0.18144999999999528,[0. 0.],[0. 0.],[6.75 6.05 1.44],[2. 2. 2.]
1.5,1.25,1,0.4545454680919647,5.12,6.18,2.92,0.0,0.02,0.36,5.574300000000001,-4.0586,-6.1765,-106.71380674363017,0.17660000000004175,[0. 0.],[0. 0.],[6.26 5.3  2.35],[2. 2. 2.]
1.5,1.25,2,0.6666666865348816,4.9,3.15,3.64,0.03,0.11,0.12,5.6219,-4.0938,-3.1026,-103.87773699098219,0.23450000000000273,[0. 0.],[0. 0.],[1.09 2.78 2.69],[2. 2. 2.]
1.5,1.25,3,0.7727272510528564,5.29,4.9,2.9,0.0,0.01,0.01,5.552117647058823,-4.042941176470588,-4.902117647058823,-103.06234874353075,0.18635294117644421,[0. 0.],[0. 0.],[4.92 3.97 2.4 ],[2. 2. 2.]
1.5,1.25,4,0.6000000238418579,4.15,5.74,1.84,0.0,0.0,0.02,4.722666666666666,-3.439,-5.735333333333334,56.83759023472394,0.2393333333333274,[0. 0.],[0. 0.],[2.43 4.79 3.02],[2. 2. 2.]
1.5,1.25,5,0.7272727489471436,5.12,4.57,6.75,0.0,0.01,0.04,5.4918125,-3.9987500000000007,-4.5795625,-99.38801511409034,0.18681250000002336,[0. 0.],[0. 0.],[6.95 4.04 3.4 ],[2. 2. 2.]
1.5,1.5,0,0.5,5.34,5.65,5.07,0.0,0.02,0.0,5.526454545454545,-4.828636363636363,-5.641090909090909,-96.29185702477751,0.17072727272727273,[0. 0.],[0. 0.],[2.52 5.99 5.36],[2. 2. 2.]
1.5,1.5,1,0.47826087474823,5.1,4.48,3.39,0.01,0.06,0.02,5.440272727272728,-4.754090909090909,-4.48,-107.40982662694434,0.20036363636363708,[0. 0.],[0. 0.],[2.1  3.71 3.07],[2. 2. 2.]
1.5,1.5,2,0.5652173757553101,5.24,9.16,3.67,0.03,0.01,0.05,5.443923076923078,-4.756615384615385,-9.162,-109.42270190904705,0.16315384615384604,[0. 0.],[0. 0.],[4.18 5.94 1.25],[2. 2. 2.]
1.5,1.5,4,0.5416666865348816,5.12,4.17,1.47,0.0,0.01,0.19,5.451076923076924,-4.762846153846153,-4.173923076923076,-107.15037536796164,0.205692307692306,[0. 0.],[0. 0.],[2.92 3.09 1.66],[2. 2. 2.]
1.5,1.5,5,0.0,10.33,0.57,8.7,0.21,0.01,0.0,,,,,,[0. 0.],[0. 0.],[3.23 2.78 2.1 ],[2. 2. 2.]
1.5,1.75,0,0.0,5.97,0.37,6.48,0.01,0.0,0.03,,,,,,[0. 0.],[0. 0.],[1.9  4.05 3.04],[2. 2. 2.]
1.5,1.75,1,0.8260869383811951,4.79,6.58,2.83,0.01,0.51,0.0,5.358789473684212,-5.462631578947368,-6.748947368421054,-116.24373364708974,0.17605263157894507,[0. 0.],[0. 0.],[6.29 2.96 1.36],[2. 2. 2.]
1.5,1.75,2,0.5909090638160706,5.18,5.71,6.32,0.1,0.03,0.0,5.432307692307692,-5.537615384615385,-5.718307692307691,-110.71670552690935,0.1822307692307703,[0. 0.],[0. 0.],[5.37 6.75 5.05],[2. 2. 2.]
1.5,1.75,3,0.0,6.01,0.41,5.31,0.01,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.27 1.72 1.08],[2. 2. 2.]
1.5,1.75,4,0.875,4.81,8.18,2.96,0.01,0.0,0.01,5.226571428571429,-5.327809523809524,-8.180904761904763,-123.93070968370087,0.1726190476190493,[0. 0.],[0. 0.],[2.76 5.14 2.83],[2. 2. 2.]
1.5,1.75,5,1.0,3.9,16.4,1.59,0.0,0.11,0.0,4.6065000000000005,-4.6905,-16.45825,-125.26985980563944,0.19024999999993497,[0. 0.],[0. 0.],[2.83 4.   3.2 ],[2. 2. 2.]
1.5,2.0,0,0.0,6.48,0.38,2.39,0.0,0.0,0.0,,,,,,[0. 0.],[0. 0.],[1.61 3.82 2.06],[2. 2. 2.]
1.5,2.0,1,0.8095238208770752,4.8,4.68,6.31,0.01,0.01,0.01,5.438235294117647,-6.335529411764706,-4.6770588235294115,-106.2372949776813,0.20152941176469513,[0. 0.],[0. 0.],[2.81 6.43 6.27],[2. 2. 2.]
1.5,2.0,2,0.6521739363670349,4.99,6.18,6.15,0.0,0.08,0.08,5.463399999999999,-6.364733333333334,-6.186733333333334,-110.37822818506432,0.17893333333333128,[0. 0.],[0. 0.],[4.27 4.92 4.09],[2. 2. 2.]
1.5,2.0,3,1.0,4.54,5.73,3.74,0.02,0.01,0.0,5.32164705882353,-6.200058823529411,-5.732647058823529,-116.993887297866,0.1897647058823529,[0. 0.],[0. 0.],[3.49 5.99 3.69],[2. 2. 2.]
1.5,2.0,4,0.8571428656578064,4.72,8.43,3.44,0.1,0.02,0.02,5.300166666666667,-6.174166666666667,-8.474777777777778,-122.08923841470187,0.16933333333334608,[0. 0.],[0. 0.],[6.61 4.71 3.24],[2. 2. 2.]
1.5,2.0,5,0.7894737124443054,4.71,4.45,2.21,0.0,0.02,0.0,5.3915999999999995,-6.280866666666667,-4.448333333333333,-113.57954033127318,0.21359999999999707,[0. 0.],[0. 0.],[1.5  6.66 1.12],[2. 2. 2.]
1.5,2.25,0,0.8421052694320679,4.68,10.27,2.33,0.03,0.01,0.0,5.2306875,-6.855375,-10.276499999999999,-122.50192729412262,0.17587499999999245,[0. 0.],[0. 0.],[4.24 1.59 1.5 ],[2. 2. 2.]
1.5,2.25,1,0.695652186870575,4.95,4.68,0.59,0.0,0.03,0.02,5.316375000000001,-6.967875,-4.6715,-128.3999994039941,0.20393750000000122,[0. 0.],[0. 0.],[3.2  5.27 2.93],[2. 2. 2.]
1.5,2.25,2,0.43478259444236755,5.12,4.81,5.17,0.0,0.0,0.0,5.4168,-7.098899999999999,-4.811999999999999,-116.31715539092163,0.20619999999999372,[0. 0.],[0. 0.],[5.74 4.92 3.02],[2. 2. 2.]
1.5,2.25,3,1.0,4.7,7.59,1.43,0.0,0.01,0.22,5.267772727272727,-6.904,-7.59690909090909,-126.63122459441948,0.17649999999999658,[0. 0.],[0. 0.],[6.53 6.72 2.26],[2. 2. 2.]
1.5,2.25,4,0.3333333432674408,5.42,3.9,2.66,0.02,0.85,0.33,5.731800000000001,-7.5122,-4.1739999999999995,-103.0513196238453,0.20720000000000027,[0. 0.],[0. 0.],[3.04 3.27 2.45],[2. 2. 2.]
1.5,2.25,5,0.5454545617103577,4.8,5.43,2.27,0.0,0.07,0.09,5.365166666666666,-7.030916666666666,-5.431583333333333,-104.33630257975805,0.18374999999999395,[0. 0.],[0. 0.],[5.58 6.31 2.57],[2. 2. 2.]
1.5,2.5,0,0.6666666865348816,4.77,4.24,4.67,0.01,0.03,0.02,5.282428571428573,-7.692928571428571,-4.251857142857142,-119.07456518509157,0.21864285714285994,[0. 0.],[0. 0.],[6.33 5.88 4.49],[2. 2. 2.]
1.5,2.5,1,0.8695651888847351,4.68,7.56,6.24,0.0,0.01,0.0,5.4357999999999995,-7.91605,-7.5603500000000015,-123.9808566469432,0.16935000000000072,[0. 0.],[0. 0.],[3.16 6.94 6.69],[2. 2. 2.]
1.5,2.5,2,0.125,4.37,3.53,5.28,0.0,0.0,0.49,4.819,-7.016666666666667,-3.530666666666667,-95.6697046554561,0.2786666666666709,[0. 0.],[0. 0.],[2.87 3.14 1.45],[2. 2. 2.]
1.5,2.5,3,0.6470588445663452,4.82,3.66,7.48,0.0,0.01,0.51,5.508181818181819,-8.021454545454546,-3.6606363636363635,-124.37915429120966,0.2234545454545479,[0. 0.],[0. 0.],[3.49 3.25 1.13],[2. 2. 2.]
1.5,2.5,4,0.8333333134651184,4.92,4.15,4.22,0.0,0.01,0.06,5.403933333333334,-7.869266666666667,-4.149933333333334,-121.34616319087748,0.219399999999996,[0. 0.],[0. 0.],[5.37 5.7  5.27],[2. 2. 2.]
1.5,2.5,5,0.5652173757553101,4.98,4.6,0.5,0.01,0.05,0.01,5.344538461538461,-7.783307692307693,-4.5718461538461534,-116.37043936282332,0.20423076923076713,[0. 0.],[0. 0.],[5.89 4.84 4.22],[2. 2. 2.]
1.5,2.75,0,0.0,5.89,0.25,4.66,0.01,0.0,0.1,,,,,,[0. 0.],[0. 0.],[3.99 1.91 1.81],[2. 2. 2.]
1.5,2.75,1,0.5454545617103577,5.17,4.39,1.01,0.0,0.0,0.0,5.4380000000000015,-8.710999999999999,-4.3885,-110.43709071195265,0.20933333333332863,[0. 0.],[0. 0.],[6.77 4.24 1.52],[2. 2. 2.]
1.5,2.75,2,1.0,4.53,6.91,4.73,0.09,0.01,0.0,5.215999999999999,-8.355400000000001,-6.919199999999999,-129.24315507719982,0.17930000000000063,[0. 0.],[0. 0.],[2.67 4.6  2.13],[2. 2. 2.]
1.5,2.75,3,0.5416666865348816,5.17,7.68,3.84,0.01,0.23,0.17,5.506230769230769,-8.82,-7.717461538461539,-117.81716128481561,0.17023076923076658,[0. 0.],[0. 0.],[6.73 4.45 2.96],[2. 2. 2.]
1.5,2.75,4,0.52173912525177,5.2,4.64,2.2,0.03,0.0,0.0,5.437166666666667,-8.708833333333333,-4.635666666666666,-103.62947507697577,0.18883333333332075,[0. 0.],[0. 0.],[5.77 4.53 2.91],[2. 2. 2.]
1.5,2.75,5,0.875,4.98,6.12,6.59,0.0,0.0,0.11,5.410095238095239,-8.666,-6.120571428571429,-114.77287655210833,0.1750476190476374,[0. 0.],[0. 0.],[4.28 5.74 5.17],[2. 2. 2.]
1.75,0.0,0,0.06666667014360428,5.12,4.12,0.45,0.15,0.04,0.0,5.702000000000001,0.0,-4.136,-97.29599884452561,0.20000000000004547,[0. 0.],[0. 0.],[5.25 4.94 1.59],[2. 2. 2.]
1.75,0.0,1,0.2380952388048172,4.17,11.26,5.24,0.01,0.04,0.01,4.7498,0.0,-11.258199999999999,-179.4283718801923,0.22780000000001693,[0. 0.],[0. 0.],[3.74 5.36 4.87],[2. 2. 2.]
1.75,0.0,2,0.05882352963089943,4.41,6.33,1.18,0.1,0.34,0.29,4.622,0.0,-6.492999999999999,-174.95537477834324,0.21999999999999975,[0. 0.],[0. 0.],[2.5  5.87 4.66],[2. 2. 2.]
1.75,0.0,3,0.380952388048172,4.18,7.93,2.62,0.04,0.05,0.0,4.846,0.0,-7.92875,-169.9559414322657,0.20637499999999975,[0. 0.],[0. 0.],[4.99 6.09 1.36],[2. 2. 2.]
1.75,0.0,4,0.3333333432674408,4.58,6.91,5.19,0.01,0.0,0.52,4.9018749999999995,0.0,-6.907375,-142.43475743980457,0.19662499999999028,[0. 0.],[0. 0.],[2.86 6.47 4.49],[2. 2. 2.]
1.75,0.0,5,0.0,7.43,0.82,1.13,0.02,0.06,0.04,,,,,,[0. 0.],[0. 0.],[3.46 1.98 1.06],[2. 2. 2.]
1.75,0.25,0,0.0,7.31,1.13,1.81,0.01,0.0,0.35,,,,,,[0. 0.],[0. 0.],[2.39 1.75 1.37],[2. 2. 2.]
1.75,0.25,1,0.125,4.1,5.5,3.43,0.07,0.35,0.11,4.886,-0.621,-5.301,-160.6257107965747,0.2150000000000034,[0. 0.],[0. 0.],[4.06 5.76 4.89],[2. 2. 2.]
1.75,0.25,2,0.190476194024086,4.67,12.86,4.76,0.06,0.7,0.02,5.21975,-0.6635,-13.33875,-157.08469900588227,0.1989999999999963,[0. 0.],[0. 0.],[5.34 5.98 4.14],[2. 2. 2.]
1.75,0.25,3,0.0,4.11,2.24,3.79,0.69,0.66,2.7,,,,,,[0. 0.],[0. 0.],[3.71 2.08 2.01],[2. 2. 2.]
1.75,0.25,4,0.0,2.87,3.03,2.36,1.53,1.38,2.2,,,,,,[0. 0.],[0. 0.],[4.06 3.41 1.5 ],[2. 2. 2.]
1.75,0.25,5,0.043478261679410934,5.17,6.4,4.36,0.09,0.06,0.73,5.723,-0.727,-6.379,-98.49188938344675,0.1640000000000157,[0. 0.],[0. 0.],[5.46 6.04 3.97],[2. 2. 2.]
1.75,0.5,0,0.0416666679084301,4.77,4.73,4.0,0.0,0.0,0.0,5.897,-1.5,-4.728,-97.9391810995959,0.17799999999999727,[0. 0.],[0. 0.],[4.59 5.57 5.11],[2. 2. 2.]
1.75,0.5,1,0.043478261679410934,4.68,4.58,3.39,0.0,0.0,0.08,5.609,-1.426,-4.582,-89.02105601582473,0.2049999999999983,[0. 0.],[0. 0.],[1.71 4.63 4.01],[2. 2. 2.]
1.75,0.5,2,0.1666666716337204,4.57,6.49,4.1,0.01,0.11,0.02,5.07225,-1.2895,-6.550750000000001,-140.88860071520827,0.19549999999999557,[0. 0.],[0. 0.],[2.17 6.29 3.57],[2. 2. 2.]
1.75,0.5,3,0.2083333283662796,4.61,7.7,2.97,0.04,0.04,0.0,4.882,-1.2406,-7.7012,-152.12552407182778,0.19579999999998562,[0. 0.],[0. 0.],[6.43 3.16 1.23],[2. 2. 2.]
1.75,0.5,4,0.0625,5.1,3.94,0.33,0.0,0.0,0.0,5.676,-1.443,-3.9389999999999996,-90.34005148580357,0.1999999999999993,[0. 0.],[0. 0.],[3.8  4.33 2.82],[2. 2. 2.]
1.75,0.5,5,0.08695652335882187,4.54,5.15,2.33,0.0,0.04,0.0,5.0975,-1.2959999999999998,-5.1385000000000005,-127.76546801242827,0.18400000000002592,[0. 0.],[0. 0.],[6.44 5.7  3.06],[2. 2. 2.]
1.75,0.75,0,0.30000001192092896,4.43,7.13,3.66,0.01,0.61,0.12,4.943499999999999,-1.8838333333333335,-6.733666666666667,-153.45501062380814,0.20300000000003138,[0. 0.],[0. 0.],[4.46 3.67 1.59],[2. 2. 2.]
1.75,0.75,1,0.4583333432674408,4.86,10.43,2.82,0.0,0.07,0.14,5.216545454545455,-1.9886363636363635,-10.43781818181818,-128.17287047401672,0.1848181818181729,[0. 0.],[0. 0.],[2.22 5.86 3.03],[2. 2. 2.]
1.75,0.75,2,0.23076923191547394,4.12,5.44,1.05,0.0,0.0,0.03,4.7876666666666665,-1.8246666666666667,-5.4430000000000005,-161.6607393144669,0.22933333333333175,[0. 0.],[0. 0.],[3.84 3.69 1.68],[2. 2. 2.]
1.75,0.75,3,0.375,4.73,4.58,5.38,0.0,0.0,0.0,4.994444444444444,-1.903666666666667,-4.5760000000000005,-42.6220426468858,0.249555555555585,[0. 0.],[0. 0.],[4.57 4.76 2.89],[2. 2. 2.]
1.75,0.75,4,0.5,4.67,10.43,5.33,0.03,0.0,0.0,4.933083333333333,-1.8808333333333336,-10.428416666666665,-152.96060514567694,0.1940833333333766,[0. 0.],[0. 0.],[3.44 6.67 6.42],[2. 2. 2.]
1.75,0.75,5,0.23076923191547394,4.86,3.65,2.16,0.0,0.01,0.08,5.4206666666666665,-2.066,-3.653666666666666,-110.68292495037271,0.21433333333333357,[0. 0.],[0. 0.],[4.5  4.66 3.29],[2. 2. 2.]
1.75,1.0,0,0.695652186870575,4.45,12.13,5.99,0.0,0.24,0.01,4.7920625,-2.435375,-12.205625000000001,-112.0107902801567,0.19874999999999954,[0. 0.],[0. 0.],[5.19 3.82 3.62],[2. 2. 2.]
1.75,1.0,1,0.5652173757553101,4.87,13.67,6.31,0.0,3.14,0.07,5.144230769230769,-2.6148461538461536,-13.354769230769232,-139.96628635048972,0.17823076923074355,[0. 0.],[0. 0.],[5.32 4.61 3.01],[2. 2. 2.]
1.75,1.0,2,0.625,4.6,6.7,5.2,0.01,0.0,0.0,4.863200000000001,-2.4718,-6.704533333333334,-111.95175129407701,0.21620000000001102,[0. 0.],[0. 0.],[4.8  5.2  2.88],[2. 2. 2.]
1.75,1.0,3,0.6086956262588501,4.8,5.07,7.86,0.01,0.02,0.05,5.0960714285714275,-2.590928571428571,-5.066714285714285,-106.47244763892236,0.22264285714283819,[0. 0.],[0. 0.],[2.64 4.02 2.52],[2. 2. 2.]
1.75,1.0,4,0.695652186870575,4.37,8.91,1.82,0.12,0.34,0.05,4.974875,-2.5288125,-8.9398125,-139.2339271135857,0.18962500000000193,[0. 0.],[0. 0.],[6.14 6.32 1.52],[2. 2. 2.]
1.75,1.0,5,0.6666666865348816,4.52,7.33,3.97,0.0,0.19,0.03,4.9875625,-2.5355625,-7.4700625,-134.01868511428665,0.20049999999999102,[0. 0.],[0. 0.],[4.14 6.66 1.82],[2. 2. 2.]
1.75,1.25,0,,2.35,7.28,1.81,0.01,0.21,0.19,,,,,,[0. 0.],[0. 0.],[1.97 6.21 4.03],[2. 2. 2.]
1.75,1.25,1,0.6521739363670349,4.64,9.72,2.46,0.17,0.17,0.06,5.139866666666666,-3.2661333333333333,-9.648800000000001,-121.27875552294464,0.18933333333330513,[0. 0.],[0. 0.],[4.24 6.56 1.01],[2. 2. 2.]
1.75,1.25,2,0.4000000059604645,5.5,2.57,2.93,0.0,0.0,0.0,5.6365,-3.5820000000000003,-2.5687499999999996,-101.48974926175447,0.26749999999999297,[0. 0.],[0. 0.],[4.75 2.48 1.2 ],[2. 2. 2.]
1.75,1.25,3,0.8333333134651184,4.68,6.23,3.47,0.02,0.03,0.23,5.201066666666668,-3.3051999999999997,-6.231,-112.15838927704353,0.18600000000000325,[0. 0.],[0. 0.],[5.07 5.59 1.31],[2. 2. 2.]
1.75,1.25,4,0.9411764740943909,4.5,5.33,4.18,0.0,0.02,0.02,5.0853125,-3.2314375,-5.3155,-103.31036276947088,0.20543749999999683,[0. 0.],[0. 0.],[1.  4.8 3.2],[2. 2. 2.]
1.75,1.25,5,0.25,5.25,5.04,7.73,0.04,0.08,0.04,5.4956,-3.4915999999999996,-5.069599999999999,-107.67931686847496,0.1956000000000131,[0. 0.],[0. 0.],[4.67 4.16 3.17],[2. 2. 2.]
1.75,1.5,0,0.44999998807907104,5.25,3.96,1.56,0.01,0.0,0.02,5.524555555555555,-4.2122222222222225,-3.9592222222222215,-106.65488167693613,0.20622222222220898,[0. 0.],[0. 0.],[1.07 3.6  1.98],[2. 2. 2.]
1.75,1.5,1,0.380952388048172,4.95,4.12,2.74,0.18,0.11,0.02,5.30475,-4.04475,-4.114125,-116.64611193136139,0.2133749999999992,[0. 0.],[0. 0.],[3.88 4.4  1.28],[2. 2. 2.]
1.75,1.5,2,0.6521739363670349,4.91,7.57,5.39,0.01,0.0,0.0,5.35,-4.0792,-7.569066666666667,-123.50055791065819,0.18000000000000682,[0. 0.],[0. 0.],[5.39 6.66 6.21],[2. 2. 2.]
1.75,1.5,3,0.7727272510528564,4.91,17.02,5.87,0.02,0.02,0.0,5.3587058823529405,-4.085529411764705,-17.023470588235295,-121.06776848793989,0.18117647058825775,[0. 0.],[0. 0.],[2.07 6.42 6.27],[2. 2. 2.]
1.75,1.5,4,0.0833333358168602,4.82,3.72,3.07,0.04,0.02,0.03,4.936999999999999,-3.765,-3.7095,-86.38276963909092,0.23749999999999716,[0. 0.],[0. 0.],[3.52 1.93 1.9 ],[2. 2. 2.]
1.75,1.5,5,0.5,5.06,8.82,2.21,0.0,0.01,0.01,5.561916666666668,-4.241333333333333,-8.822916666666666,-113.35325705810693,0.1712499999999769,[0. 0.],[0. 0.],[4.14 5.53 3.75],[2. 2. 2.]
1.75,1.75,0,0.15000000596046448,5.43,5.84,8.75,0.0,0.0,0.92,5.710000000000001,-5.08,-5.835333333333334,-96.08441061072712,0.18599999999997863,[0. 0.],[0. 0.],[5.37 5.48 1.  ],[2. 2. 2.]
1.75,1.75,1,1.0,4.51,8.44,4.67,0.01,0.08,0.0,5.104750000000001,-4.541199999999998,-8.429300000000001,-145.67151483244234,0.18835000000000407,[0. 0.],[0. 0.],[4.34 2.51 1.91],[2. 2. 2.]
1.75,1.75,2,0.9375,4.61,6.98,6.01,0.0,0.0,0.0,5.282666666666666,-4.699866666666666,-6.981599999999999,-124.433525473453,0.17493333333335007,[0. 0.],[0. 0.],[6.83 6.85 5.59],[2. 2. 2.]
1.75,1.75,3,0.4583333432674408,5.09,6.93,3.64,0.0,0.0,0.14,5.6730909090909085,-5.046818181818181,-6.931,-101.05748094682463,0.16845454545454625,[0. 0.],[0. 0.],[6.16 6.72 4.21],[2. 2. 2.]
1.75,1.75,4,0.25,5.22,2.69,0.7,0.02,0.0,0.05,5.41975,-4.822,-2.689,-109.39608144622612,0.2672500000000184,[0. 0.],[0. 0.],[3.37 2.95 1.22],[2. 2. 2.]
1.75,1.75,5,0.761904776096344,4.92,12.83,1.87,0.02,0.38,0.01,5.274875,-4.6933750000000005,-12.9930625,-134.57878004340682,0.17887500000002632,[0. 0.],[0. 0.],[6.91 6.46 2.92],[2. 2. 2.]
