k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,x_Ext,y_Ext,z_Ext,qw_Ext,qx_Ext,qy_Ext,qz_Ext,vx_Ext,vy_Ext,vz_Ext,wx_Ext,wy_Ext,wz_Ext,Error,x_Raw,y_Raw,z_Raw,qw_Raw,qx_Raw,qy_Raw,qz_Raw
EXP,Note:
0,1,,,,,,46.55,-0.275,-0.025,0.496,0.998,-0.017,-0.003,0.061,0.009,0.036,0.882,-0.136,-0.062,-0.091,,False,,8,0.55,0.022,0.005,13.2,0.418,0.164,0.847,-0.25,0.0,0.543,0.0,0.0,1.109,0.0,0.0,4.3,3.172,-0.273,-0.028,0.5,1,0,0,0,0.022,-0.019,0.51,-0.571,1.11,0.509,,-0.273,-0.027,0.506,0.995,0.01,0.016,0.1
0,1,,,,,,46.56,-0.274,-0.025,0.505,0.998,-0.017,-0.003,0.06,0.008,0.04,0.916,-0.153,-0.044,-0.085,,False,,8,0.574,0.025,0.005,13.2,0.426,0.149,0.836,-0.25,0.0,0.554,0.0,0.0,1.152,0.0,0.0,4.3,3.172,-0.273,-0.028,0.51,1,0,0,0,0.021,-0.02,0.545,-0.539,1.16,0.465,,-0.273,-0.028,0.524,0.995,0.019,0.025,0.095
0,1,,,,,,46.57,-0.274,-0.025,0.505,0.998,-0.017,-0.003,0.06,0.008,0.04,0.916,-0.153,-0.044,-0.085,,False,,8,0.574,0.025,0.005,13.2,0.426,0.149,0.836,-0.25,0.0,0.554,0.0,0.0,1.152,0.0,0.0,4.3,3.172,-0.273,-0.028,0.519,1,0,0,0,0.019,-0.018,0.579,-0.503,1.202,0.436,,-0.273,-0.025,0.535,0.994,0.014,0.007,0.107
0,1,,,,,,46.58,-0.274,-0.025,0.505,0.998,-0.017,-0.003,0.06,0.008,0.04,0.916,-0.153,-0.044,-0.085,,False,,8,0.574,0.025,0.005,13.2,0.426,0.149,0.836,-0.25,0.0,0.554,0.0,0.0,1.152,0.0,0.0,4.3,3.172,-0.273,-0.027,0.529,1,0,0,0,0.015,-0.007,0.617,-0.468,1.213,0.419,,-0.273,-0.026,0.545,0.994,0.017,0.009,0.104
0,1,,,,,,46.59,-0.274,-0.024,0.533,0.998,-0.019,-0.004,0.058,0.004,0.056,1.023,-0.108,-0.005,-0.055,,False,,8,0.653,0.035,0.003,13.2,0.418,0.07,0.75,-0.25,0.0,0.59,0.0,0.0,1.281,0.0,0.0,4.3,3.167,-0.273,-0.027,0.529,1,0,0,0,0.015,-0.007,0.617,-0.468,1.213,0.419,,-0.273,-0.025,0.554,0.993,-0.032,0.038,0.111
0,1,,,,,,46.6,-0.274,-0.024,0.533,0.998,-0.019,-0.004,0.058,0.004,0.056,1.023,-0.108,-0.005,-0.055,,False,,8,0.653,0.035,0.003,13.2,0.418,0.07,0.75,-0.25,0.0,0.59,0.0,0.0,1.281,0.0,0.0,4.3,3.167,-0.273,-0.026,0.55,1,0,0,0,0.011,0.002,0.681,-0.456,1.252,0.385,,-0.273,-0.025,0.554,0.993,-0.032,0.038,0.111
0,1,,,,,,46.61,-0.274,-0.023,0.553,0.998,-0.019,-0.004,0.058,0.002,0.066,1.095,-0.064,0.025,-0.08,,False,,8,0.708,0.042,0.001,13.2,0.345,0.025,0.875,-0.25,0.0,0.617,0.0,0.0,1.367,0.0,0.0,4.3,3.172,-0.273,-0.026,0.56,1,0,0,0,0.009,-0.003,0.714,-0.438,1.274,0.346,,-0.273,-0.025,0.577,0.996,0.013,-0.004,0.092
0,1,,,,,,46.62,-0.274,-0.023,0.564,0.998,-0.019,-0.004,0.057,0.0,0.071,1.129,-0.04,0.063,-0.085,,False,,8,0.735,0.046,0.0,13.2,0.315,0.003,0.911,-0.25,0.0,0.631,0.0,0.0,1.41,0.0,0.0,4.3,3.167,-0.273,-0.026,0.572,1,0,0,0,0.009,0.003,0.748,-0.401,1.239,0.314,,-0.274,-0.023,0.59,0.994,0.016,0.024,0.102
0,1,,,,,,46.63,-0.274,-0.022,0.575,0.998,-0.019,-0.004,0.057,-0.001,0.075,1.163,-0.016,0.078,-0.084,,False,,8,0.763,0.049,-0.001,13.2,0.31,-0.077,0.922,-0.25,0.0,0.645,0.0,0.0,1.453,0.0,0.0,4.3,3.167,-0.274,-0.024,0.584,1,0,0,0,0.003,0.013,0.787,-0.365,1.232,0.295,,-0.274,-0.023,0.603,0.996,0.012,0.007,0.085
0,1,,,,,,46.64,-0.274,-0.022,0.587,0.998,-0.019,-0.003,0.057,-0.003,0.08,1.196,0.008,0.085,-0.062,,False,,8,0.791,0.053,-0.002,13.2,0.259,-0.079,0.845,-0.25,0.0,0.66,0.0,0.0,1.496,0.0,0.0,4.3,3.167,-0.274,-0.024,0.597,1,0,0,0,0.0,0.019,0.828,-0.336,1.201,0.258,,-0.274,-0.022,0.615,0.995,0.019,0.013,0.095
0,1,,,,,,46.65,-0.274,-0.022,0.587,0.998,-0.019,-0.003,0.057,-0.003,0.08,1.196,0.008,0.085,-0.062,,False,,8,0.791,0.053,-0.002,13.2,0.259,-0.079,0.845,-0.25,0.0,0.66,0.0,0.0,1.496,0.0,0.0,4.3,3.167,-0.274,-0.023,0.609,1,0,0,0,-0.0,0.023,0.866,-0.298,1.173,0.234,,-0.274,-0.022,0.615,0.995,0.019,0.013,0.095
0,1,,,,,,46.66,-0.274,-0.021,0.598,0.998,-0.019,-0.003,0.055,-0.005,0.087,1.231,0.07,0.102,-0.047,,False,,8,0.82,0.058,-0.004,13.2,0.219,-0.086,0.794,-0.25,0.0,0.675,0.0,0.0,1.539,0.0,0.0,4.3,3.167,-0.274,-0.022,0.622,1,0,0,0,-0.001,0.026,0.901,-0.269,1.144,0.205,,-0.274,-0.022,0.628,0.996,0.015,0.014,0.089
0,1,,,,,,46.67,-0.274,-0.021,0.611,0.998,-0.019,-0.003,0.055,-0.006,0.091,1.267,0.069,0.075,-0.057,,False,,8,0.851,0.061,-0.005,13.2,0.169,-0.064,0.844,-0.25,0.0,0.691,0.0,0.0,1.582,0.0,0.0,4.3,3.167,-0.275,-0.022,0.635,1,0,0,0,-0.004,0.03,0.937,-0.248,1.109,0.167,,-0.275,-0.021,0.641,0.997,0.009,0.011,0.079
0,1,,,,,,46.68,-0.274,-0.019,0.636,0.998,-0.019,-0.001,0.055,-0.009,0.1,1.336,0.012,0.072,-0.105,,False,,8,0.913,0.068,-0.006,13.2,0.273,-0.086,1.072,-0.25,0.0,0.723,0.0,0.0,1.668,0.0,0.0,4.3,3.167,-0.274,-0.021,0.649,1,0,0,0,-0.001,0.032,0.974,-0.213,1.059,0.134,,-0.274,-0.021,0.655,0.996,0.02,-0.001,0.082
0,1,,,,,,46.69,-0.274,-0.018,0.65,0.998,-0.019,-0.001,0.054,-0.009,0.104,1.371,-0.058,0.059,-0.086,,False,,8,0.946,0.071,-0.006,13.2,0.363,-0.023,1.011,-0.25,0.0,0.74,0.0,0.0,1.711,0.0,0.0,4.3,3.167,-0.274,-0.021,0.649,1,0,0,0,-0.001,0.032,0.974,-0.213,1.059,0.134,,-0.275,-0.02,0.668,0.996,0.02,0.027,0.084
0,1,,,,,,46.7,-0.274,-0.018,0.65,0.998,-0.019,-0.001,0.054,-0.009,0.104,1.371,-0.058,0.059,-0.086,,False,,8,0.946,0.071,-0.006,13.2,0.363,-0.023,1.011,-0.25,0.0,0.74,0.0,0.0,1.711,0.0,0.0,4.3,3.167,-0.275,-0.019,0.677,1,0,0,0,-0.007,0.041,1.042,-0.166,1.002,0.08,,-0.275,-0.019,0.682,0.997,0.011,0.014,0.081
0,1,,,,,,46.71,-0.274,-0.018,0.664,0.998,-0.019,-0.001,0.054,-0.01,0.106,1.404,-0.101,0.035,-0.061,,False,,8,0.977,0.074,-0.007,13.2,0.435,-0.029,0.924,-0.25,0.0,0.74,0.0,0.0,1.711,0.0,0.0,4.3,3.167,-0.276,-0.018,0.692,1,0,0,0,-0.013,0.046,1.078,-0.155,0.953,0.046,,-0.277,-0.018,0.697,0.997,0.005,0.003,0.073
0,1,,,,,,46.72,-0.275,-0.016,0.692,0.998,-0.019,-0.001,0.053,-0.01,0.112,1.471,-0.175,-0.057,-0.082,,False,,8,1.045,0.08,-0.007,13.2,0.553,0.151,1.035,-0.25,0.0,0.793,0.0,0.0,1.84,0.0,0.0,4.3,3.167,-0.276,-0.018,0.692,1,0,0,0,-0.013,0.046,1.078,-0.155,0.953,0.046,,-0.277,-0.017,0.712,0.998,0.011,-0.022,0.053
0,1,,,,,,46.73,-0.275,-0.014,0.722,0.998,-0.022,-0.001,0.053,-0.011,0.121,1.536,-0.193,0.006,-0.066,,False,,8,1.115,0.088,-0.008,13.2,0.62,0.086,0.998,-0.25,0.0,0.831,0.0,0.0,1.926,0.0,0.0,4.3,3.167,-0.276,-0.017,0.722,1,0,0,0,-0.015,0.047,1.143,-0.112,0.855,-0.05,,-0.298,-0.01,0.743,-0.006,0.313,0.95,0.002
0,1,,,,,,46.74,-0.275,-0.013,0.738,0.998,-0.022,-0.001,0.051,-0.012,0.127,1.568,-0.138,-0.025,-0.058,,False,,8,1.151,0.093,-0.009,13.2,0.604,0.061,0.975,-0.25,0.0,0.85,0.0,0.0,1.969,0.0,0.0,4.3,3.161,-0.286,-0.014,0.737,1,0,0,0,-0.093,0.074,1.181,-0.081,-0.883,0.159,,-0.298,-0.009,0.758,0.002,0.309,0.951,-0.006
0,1,,,,,,46.75,-0.275,-0.013,0.738,0.998,-0.022,-0.001,0.051,-0.012,0.127,1.568,-0.138,-0.025,-0.058,,False,,8,1.151,0.093,-0.009,13.2,0.604,0.061,0.975,-0.25,0.0,0.85,0.0,0.0,1.969,0.0,0.0,4.3,3.161,-0.292,-0.011,0.753,1,0,0,0,-0.135,0.089,1.215,-0.091,0.95,0.4,,-0.277,-0.012,0.774,0.996,-0.01,0.005,0.086
0,1,,,,,,46.76,-0.277,-0.012,0.753,0.998,-0.024,-0.003,0.051,-0.017,0.135,1.599,-0.119,-0.032,-0.039,,False,,8,1.188,0.1,-0.013,13.2,0.549,0.096,0.908,-0.25,0.0,0.87,0.0,0.0,2.012,0.0,0.0,4.3,3.161,-0.292,-0.011,0.753,1,0,0,0,-0.135,0.089,1.215,-0.091,0.95,0.4,,-0.277,-0.012,0.774,0.996,-0.01,0.005,0.086
0,1,,,,,,46.77,-0.279,-0.009,0.786,0.998,-0.024,-0.003,0.051,-0.028,0.153,1.662,0.056,0.149,-0.053,,False,,8,1.265,0.116,-0.022,13.2,0.327,-0.098,0.986,-0.25,0.0,0.912,0.0,0.0,2.098,0.0,0.0,4.3,3.161,-0.283,-0.01,0.786,1,0,0,0,-0.043,0.08,1.283,-0.094,0.83,0.288,,-0.301,-0.004,0.808,0.01,0.334,0.942,-0.01
0,1,,,,,,46.78,-0.28,-0.008,0.803,0.998,-0.024,-0.001,0.051,-0.032,0.162,1.694,0.134,0.18,-0.035,,False,,8,1.306,0.124,-0.025,13.2,0.221,-0.169,0.924,-0.25,0.0,0.933,0.0,0.0,2.141,0.0,0.0,4.3,3.161,-0.291,-0.007,0.803,1,0,0,0,-0.107,0.102,1.317,-0.1,2.44,0.53,,-0.301,-0.004,0.808,0.01,0.334,0.942,-0.01
0,1,,,,,,46.79,-0.28,-0.008,0.803,0.998,-0.024,-0.001,0.051,-0.032,0.162,1.694,0.134,0.18,-0.035,,False,,8,1.306,0.124,-0.025,13.2,0.221,-0.169,0.924,-0.25,0.0,0.933,0.0,0.0,2.141,0.0,0.0,4.3,3.161,-0.291,-0.007,0.803,1,0,0,0,-0.107,0.102,1.317,-0.1,2.44,0.53,,-0.301,-0.004,0.808,0.01,0.334,0.942,-0.01
0,1,,,,,,46.8,-0.281,-0.006,0.82,0.999,-0.022,-0.001,0.05,-0.036,0.167,1.726,0.14,0.141,-0.048,,False,,8,1.348,0.13,-0.028,13.2,0.214,-0.133,0.988,-0.25,0.0,0.954,0.0,0.0,2.184,0.0,0.0,4.3,3.156,-0.284,-0.006,0.837,1,0,0,0,-0.03,0.09,1.379,-0.104,1.964,0.408,,-0.28,-0.005,0.86,0.995,-0.015,0.005,0.097
0,1,,,,,,46.81,-0.282,-0.004,0.837,0.999,-0.022,-0.0,0.05,-0.037,0.172,1.758,0.135,0.097,-0.038,,False,,8,1.392,0.136,-0.029,13.2,0.224,-0.102,0.958,-0.25,0.0,0.954,0.0,0.0,2.184,0.0,0.0,4.3,3.156,-0.282,-0.005,0.855,1,0,0,0,-0.017,0.09,1.412,-0.118,1.747,0.344,,-0.279,-0.004,0.877,0.998,-0.003,0.029,0.062
0,1,,,,,,46.82,-0.282,-0.003,0.855,0.999,-0.021,0.0,0.05,-0.038,0.18,1.79,0.129,0.05,-0.004,,False,,8,1.438,0.145,-0.03,13.2,0.224,-0.039,0.826,-0.25,0.0,0.999,0.0,0.0,2.27,0.0,0.0,4.3,3.156,-0.282,-0.005,0.855,1,0,0,0,-0.017,0.09,1.412,-0.118,1.747,0.344,,-0.279,-0.004,0.877,0.998,-0.003,0.029,0.062
0,1,,,,,,46.83,-0.283,-0.001,0.873,0.999,-0.021,0.0,0.05,-0.039,0.184,1.821,0.111,0.037,-0.003,,False,,8,1.484,0.15,-0.032,13.2,0.226,0.01,0.826,-0.25,0.0,1.022,0.0,0.0,2.313,0.0,0.0,4.3,3.156,-0.281,-0.004,0.873,1,0,0,0,-0.005,0.093,1.443,-0.117,1.569,0.249,,-0.281,-0.002,0.895,0.998,0.025,0.038,0.041
0,1,,,,,,46.84,-0.283,0.0,0.891,0.999,-0.019,0.0,0.05,-0.037,0.187,1.851,0.093,-0.023,-0.015,,False,,8,1.532,0.155,-0.031,13.2,0.257,0.116,0.879,-0.25,0.0,1.045,0.0,0.0,2.356,0.0,0.0,4.3,3.156,-0.282,-0.001,0.909,1,0,0,0,-0.008,0.101,1.509,-0.102,1.232,0.097,,-0.281,-0.002,0.895,0.998,0.025,0.038,0.041
0,1,,,,,,46.85,-0.283,0.002,0.91,0.999,-0.019,0.0,0.05,-0.036,0.19,1.881,0.054,-0.06,-0.023,,False,,8,1.581,0.159,-0.03,13.2,0.336,0.136,0.92,-0.25,0.0,1.069,0.0,0.0,2.399,0.0,0.0,4.3,3.156,-0.282,0.0,0.928,1,0,0,0,-0.01,0.108,1.539,-0.156,1.088,0.01,,-0.282,-0.001,0.915,0.996,-0.022,0.002,0.087
0,1,,,,,,46.86,-0.283,0.002,0.91,0.999,-0.019,0.0,0.05,-0.036,0.19,1.881,0.054,-0.06,-0.023,,False,,8,1.581,0.159,-0.03,13.2,0.336,0.136,0.92,-0.25,0.0,1.069,0.0,0.0,2.399,0.0,0.0,4.3,3.156,-0.282,0.0,0.928,1,0,0,0,-0.01,0.108,1.539,-0.156,1.088,0.01,,-0.282,0.001,0.933,0.997,-0.059,0.023,0.051
0,1,,,,,,46.87,-0.284,0.007,0.967,0.999,-0.019,-0.001,0.05,-0.036,0.2,1.975,-0.105,-0.137,0.033,,False,,8,1.744,0.176,-0.032,13.2,0.659,0.284,0.698,-0.25,0.0,1.143,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.282,0.004,0.968,1,0,0,0,-0.013,0.116,1.607,-0.144,0.801,-0.077,,-0.283,0.006,0.992,0.994,-0.005,0.014,0.105
0,1,,,,,,46.88,-0.284,0.007,0.967,0.999,-0.019,-0.001,0.05,-0.036,0.2,1.975,-0.105,-0.137,0.033,,False,,8,1.744,0.176,-0.032,13.2,0.659,0.284,0.698,-0.25,0.0,1.143,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.283,0.005,0.987,1,0,0,0,-0.015,0.119,1.639,-0.132,0.679,-0.075,,-0.283,0.006,0.992,0.994,-0.005,0.014,0.105
0,1,,,,,,46.89,-0.284,0.009,0.987,0.999,-0.019,-0.001,0.05,-0.036,0.204,2.005,-0.076,-0.072,0.026,,False,,8,1.803,0.184,-0.032,13.2,0.659,0.172,0.728,-0.25,0.0,1.168,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.282,0.007,1.008,1,0,0,0,-0.011,0.122,1.674,-0.132,0.54,-0.099,,-0.283,0.01,1.032,0.997,-0.05,0.018,0.059
0,1,,,,,,46.9,-0.284,0.009,0.987,0.999,-0.019,-0.001,0.05,-0.036,0.204,2.005,-0.076,-0.072,0.026,,False,,8,1.803,0.184,-0.032,13.2,0.659,0.172,0.728,-0.25,0.0,1.168,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.283,0.009,1.028,1,0,0,0,-0.014,0.131,1.7,-0.164,0.449,-0.148,,-0.283,0.01,1.032,0.997,-0.05,0.018,0.059
0,1,,,,,,46.91,-0.285,0.012,1.028,0.999,-0.021,-0.001,0.05,-0.035,0.21,2.064,-0.018,0.017,0.005,,False,,8,1.926,0.196,-0.033,13.2,0.603,0.083,0.818,-0.25,0.0,1.218,0.0,0.0,2.5,0.0,0.0,0.0,3.161,-0.284,0.011,1.048,1,0,0,0,-0.018,0.139,1.728,-0.193,0.364,-0.194,,-0.284,0.012,1.053,0.997,-0.052,0.017,0.056
0,1,,,,,,46.92,-0.285,0.014,1.049,0.999,-0.019,-0.001,0.05,-0.035,0.216,2.094,0.061,0.06,-0.003,,False,,8,1.993,0.206,-0.034,13.2,0.513,-0.006,0.86,-0.25,0.0,1.243,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.284,0.014,1.069,1,0,0,0,-0.023,0.146,1.76,-0.214,0.286,-0.238,,-0.284,0.016,1.096,0.999,0.001,-0.002,0.047
0,1,,,,,,46.93,-0.285,0.016,1.07,0.999,-0.019,-0.001,0.05,-0.036,0.223,2.123,0.07,0.081,0.003,,False,,8,2.061,0.216,-0.035,13.2,0.436,-0.036,0.835,-0.25,0.0,1.268,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.284,0.015,1.091,1,0,0,0,-0.021,0.148,1.794,-0.175,0.194,-0.276,,-0.284,0.016,1.096,0.999,0.001,-0.002,0.047
0,1,,,,,,46.94,-0.286,0.02,1.112,0.999,-0.018,0.0,0.05,-0.036,0.233,2.182,0.262,0.13,-0.006,,False,,8,2.211,0.236,-0.036,13.2,0.164,-0.104,0.884,-0.25,0.0,1.318,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.285,0.018,1.112,1,0,0,0,-0.021,0.156,1.82,-0.158,0.158,-0.248,,-0.284,0.02,1.137,0.997,0.03,0.048,0.052
0,1,,,,,,46.95,-0.286,0.02,1.112,0.999,-0.018,0.0,0.05,-0.036,0.233,2.182,0.262,0.13,-0.006,,False,,8,2.211,0.236,-0.036,13.2,0.164,-0.104,0.884,-0.25,0.0,1.318,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.284,0.019,1.133,1,0,0,0,-0.018,0.158,1.847,-0.095,0.13,-0.274,,-0.285,0.022,1.162,0.999,-0.013,-0.007,0.039
0,1,,,,,,46.96,-0.286,0.022,1.134,0.999,-0.017,0.001,0.05,-0.036,0.235,2.21,0.343,0.14,-0.031,,False,,8,2.29,0.243,-0.037,13.2,0.1,-0.152,0.995,-0.25,0.0,1.343,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.285,0.021,1.156,1,0,0,0,-0.021,0.161,1.886,-0.081,0.049,-0.315,,-0.285,0.022,1.162,0.999,-0.013,-0.007,0.039
0,1,,,,,,46.97,-0.287,0.026,1.179,0.999,-0.012,0.003,0.05,-0.034,0.24,2.265,0.292,0.102,0.015,,False,,8,2.46,0.26,-0.037,13.2,0.14,-0.15,0.82,-0.25,0.0,1.393,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.286,0.024,1.179,1,0,0,0,-0.027,0.167,1.918,-0.071,-0.015,-0.339,,-0.287,0.025,1.184,0.999,-0.016,0.001,0.048
0,1,,,,,,46.98,-0.287,0.026,1.179,0.999,-0.012,0.003,0.05,-0.034,0.24,2.265,0.292,0.102,0.015,,False,,8,2.46,0.26,-0.037,13.2,0.14,-0.15,0.82,-0.25,0.0,1.393,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.286,0.026,1.201,1,0,0,0,-0.026,0.174,1.944,-0.06,-0.047,-0.328,,-0.286,0.027,1.205,0.997,-0.008,0.025,0.076
0,1,,,,,,46.99,-0.287,0.026,1.179,0.999,-0.012,0.003,0.05,-0.034,0.24,2.265,0.292,0.102,0.015,,False,,8,2.46,0.26,-0.037,13.2,0.14,-0.15,0.82,-0.25,0.0,1.393,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.286,0.029,1.223,1,0,0,0,-0.028,0.184,1.967,-0.019,-0.052,-0.291,,-0.287,0.031,1.227,0.994,0.024,0.05,0.097
0,1,,,,,,47.0,-0.287,0.033,1.248,0.999,-0.01,0.003,0.05,-0.03,0.242,2.346,0.144,-0.051,0.022,,False,,8,2.755,0.284,-0.035,13.2,0.359,0.111,0.793,-0.25,0.0,1.468,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.287,0.031,1.247,1,0,0,0,-0.027,0.187,1.998,-0.01,-0.079,-0.275,,-0.288,0.033,1.276,0.998,0.005,0.016,0.063
0,1,,,,,,47.01,-0.287,0.033,1.248,0.999,-0.01,0.003,0.05,-0.03,0.242,2.346,0.144,-0.051,0.022,,False,,8,2.755,0.284,-0.035,13.2,0.359,0.111,0.793,-0.25,0.0,1.468,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.287,0.033,1.271,1,0,0,0,-0.031,0.187,2.033,0.011,-0.114,-0.281,,-0.288,0.033,1.276,0.998,0.005,0.016,0.063
0,1,,,,,,47.02,-0.288,0.035,1.271,0.999,-0.008,0.003,0.05,-0.028,0.243,2.374,0.035,-0.09,-0.007,,False,,8,2.866,0.294,-0.034,13.2,0.54,0.166,0.92,-0.25,0.0,1.493,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.288,0.035,1.294,1,0,0,0,-0.032,0.19,2.062,0.033,-0.136,-0.283,,-0.288,0.036,1.299,0.998,0.009,0.023,0.064
0,1,,,,,,47.03,-0.288,0.037,1.295,0.999,-0.008,0.003,0.05,-0.027,0.244,2.401,-0.019,-0.032,-0.003,,False,,8,2.984,0.304,-0.034,13.2,0.646,0.083,0.908,-0.25,0.0,1.518,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.288,0.038,1.318,1,0,0,0,-0.031,0.196,2.088,0.049,-0.151,-0.24,,-0.288,0.039,1.322,0.994,0.01,0.028,0.104
0,1,,,,,,47.04,-0.288,0.039,1.319,0.999,-0.008,0.003,0.05,-0.026,0.246,2.427,-0.057,0.062,-0.002,,False,,8,3.109,0.315,-0.034,13.2,0.71,-0.052,0.908,-0.25,0.0,1.543,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.288,0.041,1.342,1,0,0,0,-0.03,0.201,2.116,0.065,-0.16,-0.219,,-0.288,0.041,1.347,0.996,0.01,0.031,0.087
0,1,,,,,,47.05,-0.289,0.042,1.343,0.999,-0.008,0.003,0.05,-0.027,0.251,2.452,-0.054,0.041,-0.002,,False,,8,3.243,0.332,-0.035,13.2,0.71,-0.052,0.908,-0.25,0.0,1.568,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.289,0.043,1.367,1,0,0,0,-0.033,0.204,2.145,0.069,-0.177,-0.22,,-0.289,0.043,1.371,0.997,-0.002,0.021,0.068
0,1,,,,,,47.06,-0.289,0.044,1.368,0.999,-0.008,0.003,0.05,-0.027,0.256,2.48,-0.031,0.023,0.044,,False,,8,3.39,0.35,-0.037,13.2,0.734,0.006,0.723,-0.25,0.0,1.593,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.289,0.045,1.392,1,0,0,0,-0.035,0.207,2.172,0.072,-0.192,-0.223,,-0.29,0.046,1.396,0.998,-0.002,0.019,0.065
0,1,,,,,,47.07,-0.289,0.044,1.368,0.999,-0.008,0.003,0.05,-0.027,0.256,2.48,-0.031,0.023,0.044,,False,,8,3.39,0.35,-0.037,13.2,0.734,0.006,0.723,-0.25,0.0,1.593,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.289,0.045,1.392,1,0,0,0,-0.035,0.207,2.172,0.072,-0.192,-0.223,,-0.291,0.048,1.421,0.998,0.003,0.019,0.058
0,1,,,,,,47.08,-0.29,0.049,1.418,0.999,-0.008,0.003,0.05,-0.026,0.26,2.534,0.126,0.039,0.009,,False,,8,3.718,0.381,-0.038,13.2,0.519,-0.024,0.867,-0.25,0.0,1.643,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.29,0.05,1.442,1,0,0,0,-0.033,0.214,2.222,0.107,-0.188,-0.201,,-0.289,0.053,1.471,0.995,0.015,0.036,0.087
0,1,,,,,,47.09,-0.29,0.049,1.418,0.999,-0.008,0.003,0.05,-0.026,0.26,2.534,0.126,0.039,0.009,,False,,8,3.718,0.381,-0.038,13.2,0.519,-0.024,0.867,-0.25,0.0,1.643,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.29,0.053,1.467,1,0,0,0,-0.03,0.218,2.25,0.12,-0.182,-0.178,,-0.289,0.053,1.471,0.995,0.015,0.036,0.087
0,1,,,,,,47.1,-0.29,0.054,1.469,0.999,-0.007,0.004,0.05,-0.025,0.262,2.585,0.25,0.049,0.012,,True,,8,4.098,0.416,-0.039,0.0,0.0,-10.812,0.0,-0.25,0.0,1.693,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.29,0.055,1.493,1,0,0,0,-0.03,0.22,2.279,0.139,-0.185,-0.167,,-0.29,0.058,1.526,0.996,-0.009,-0.005,0.086
0,1,,,,,,47.11,-0.29,0.056,1.495,0.999,-0.006,0.004,0.05,-0.024,0.264,2.609,0.28,-0.059,0.017,,True,,8,4.313,0.437,-0.04,0.0,0.0,-10.812,0.0,-0.25,0.0,1.718,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.29,0.058,1.52,1,0,0,0,-0.029,0.223,2.316,0.124,-0.219,-0.149,,-0.312,0.067,1.551,0.067,0.289,0.955,-0.022
0,1,,,,,,47.12,-0.291,0.059,1.521,0.999,-0.004,0.003,0.05,-0.023,0.264,2.63,0.347,-0.426,-0.059,,True,,8,4.544,0.457,-0.039,0.0,0.0,-10.812,0.0,-0.25,0.0,1.743,0.0,0.0,2.5,0.0,0.0,0.0,3.156,-0.3,0.063,1.547,1,0,0,0,-0.109,0.248,2.346,0.184,1.352,0.114,,-0.312,0.067,1.551,0.067,0.289,0.955,-0.022
0,1,,,,,,47.13,-0.291,0.062,1.547,0.999,-0.003,0.001,0.05,-0.02,0.264,2.645,0.366,-1.074,-0.145,,True,,8,4.787,0.477,-0.035,0.0,0.0,-10.812,0.0,-0.25,0.0,1.768,0.0,0.0,2.5,0.0,0.0,0.0,3.42,-0.3,0.063,1.547,1,0,0,0,-0.109,0.248,2.346,0.184,1.352,0.114,,-0.313,0.073,1.604,0.069,0.287,0.955,-0.015
0,1,,,,,,47.14,-0.292,0.064,1.573,0.999,-0.0,-0.006,0.048,-0.021,0.263,2.651,0.344,-1.931,-0.215,,True,,8,5.04,0.5,-0.04,0.0,0.0,-10.812,0.0,-0.25,0.0,1.793,0.0,0.0,2.5,0.0,0.0,0.0,3.473,-0.3,0.063,1.547,1,0,0,0,-0.109,0.248,2.346,0.184,1.352,0.114,,-0.313,0.073,1.604,0.069,0.287,0.955,-0.015
